Date,Contract,ACT,LastPctChg,contractValue,group,timestamp,QTY,chgValue,abs_chgValue,Anti-19,PNL_Anti-19,50/50,PNL_50/50,29,PNL_29,LowestEquity,PNL_LowestEquity,24,PNL_24,25,PNL_25,26,PNL_26,27,PNL_27,20,PNL_20,21,PNL_21,22,PNL_22,23,PNL_23,RiskOff,PNL_RiskOff,28,PNL_28,Anti-18,PNL_Anti-18,2,PNL_2,4,PNL_4,6,PNL_6,8,PNL_8,benchmark,PNL_benchmark,Anti-33,PNL_Anti-33,30,PNL_30,11,PNL_11,10,PNL_10,13,PNL_13,12,PNL_12,15,PNL_15,14,PNL_14,17,PNL_17,16,PNL_16,19,PNL_19,18,PNL_18,Anti-Custom,PNL_Anti-Custom,RiskOn,PNL_RiskOn,AntiLowestEquity,PNL_AntiLowestEquity,Previous,PNL_Previous,Anti-1,PNL_Anti-1,Anti-3,PNL_Anti-3,Anti-2,PNL_Anti-2,Anti-5,PNL_Anti-5,Anti-4,PNL_Anti-4,Anti-7,PNL_Anti-7,Anti-6,PNL_Anti-6,Anti-9,PNL_Anti-9,Anti-8,PNL_Anti-8,Custom,PNL_Custom,AntiHighestEquity,PNL_AntiHighestEquity,Anti-Seasonality,PNL_Anti-Seasonality,1,PNL_1,3,PNL_3,5,PNL_5,7,PNL_7,9,PNL_9,Anti-32,PNL_Anti-32,Anti-31,PNL_Anti-31,Anti-30,PNL_Anti-30,Anti-36,PNL_Anti-36,Anti-35,PNL_Anti-35,Anti-34,PNL_Anti-34,Anti-15,PNL_Anti-15,Off,PNL_Off,Anti-14,PNL_Anti-14,Anti-17,PNL_Anti-17,Anti50/50,PNL_Anti50/50,HighestEquity,PNL_HighestEquity,Anti-16,PNL_Anti-16,Anti-11,PNL_Anti-11,Anti-10,PNL_Anti-10,Anti-13,PNL_Anti-13,Seasonality,PNL_Seasonality,33,PNL_33,32,PNL_32,31,PNL_31,Anti-12,PNL_Anti-12,36,PNL_36,35,PNL_35,34,PNL_34,Anti-28,PNL_Anti-28,Anti-29,PNL_Anti-29,Anti-Previous,PNL_Anti-Previous,Anti-20,PNL_Anti-20,Anti-21,PNL_Anti-21,Anti-22,PNL_Anti-22,Anti-23,PNL_Anti-23,Anti-24,PNL_Anti-24,Anti-25,PNL_Anti-25,Anti-26,PNL_Anti-26,Anti-27,PNL_Anti-27
20170606,@NQM7,-1.0,-0.00407747196738,117240.0,index,1496781875,1.0,-478.042813456,478.042813456,0.0,-0.0,1.0,-478.042813456,-1,478.042813456,-1.0,478.042813456,-1.0,478.042813456,0.0,-0.0,1.0,-478.042813456,-1.0,478.042813456,1.0,-478.042813456,-1.0,478.042813456,-1,478.042813456,-1,478.042813456,-1,478.042813456,-1,478.042813456,1.0,-478.042813456,1.0,-478.042813456,-1.0,478.042813456,-1.0,478.042813456,1.0,-478.042813456,0,-0.0,-1.0,478.042813456,-1.0,478.042813456,1,-478.042813456,0,-0.0,1.0,-478.042813456,-1.0,478.042813456,1.0,-478.042813456,1.0,-478.042813456,1.0,-478.042813456,0.0,-0.0,0.0,-0.0,-1.0,478.042813456,-1,478.042813456,1.0,-478.042813456,1,-478.042813456,-1.0,478.042813456,0.0,-0.0,1.0,-478.042813456,-1.0,478.042813456,1.0,-478.042813456,1.0,-478.042813456,-1.0,478.042813456,1.0,-478.042813456,-1.0,478.042813456,-1.0,478.042813456,1.0,-478.042813456,-1,478.042813456,1,-478.042813456,0.0,-0.0,-1.0,478.042813456,-1.0,478.042813456,1.0,-478.042813456,1.0,-478.042813456,-1.0,478.042813456,-1.0,478.042813456,1.0,-478.042813456,1.0,-478.042813456,-1,478.042813456,0,-0.0,-1.0,478.042813456,0,-0.0,-1.0,478.042813456,-1.0,478.042813456,-1,478.042813456,1.0,-478.042813456,0.0,-0.0,-1,478.042813456,0,-0.0,-1.0,478.042813456,-1.0,478.042813456,1.0,-478.042813456,1.0,-478.042813456,1.0,-478.042813456,1.0,-478.042813456,-1.0,478.042813456,1,-478.042813456,0,-0.0,1,-478.042813456,1,-478.042813456,1,-478.042813456,-1.0,478.042813456,1.0,-478.042813456,1,-478.042813456,1,-478.042813456,1.0,-478.042813456,0.0,-0.0,-1.0,478.042813456,1.0,-478.042813456
20170606,QPAU7,1.0,0.0167256159703,84800.0,metal,1496781875,1.0,1418.33223428,1418.33223428,0.0,0.0,1.0,1418.33223428,-1,-1418.33223428,-1.0,-1418.33223428,-1.0,-1418.33223428,0.0,0.0,-1.0,-1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,-1,-1418.33223428,-1,-1418.33223428,-1,-1418.33223428,-1,-1418.33223428,-1.0,-1418.33223428,-1.0,-1418.33223428,-1.0,-1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,0,0.0,-1.0,-1418.33223428,-1.0,-1418.33223428,-1,-1418.33223428,0,0.0,1.0,1418.33223428,1.0,1418.33223428,1.0,1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,0.0,0.0,0.0,0.0,1.0,1418.33223428,-1,-1418.33223428,1.0,1418.33223428,1,1418.33223428,1.0,1418.33223428,0.0,0.0,-1.0,-1418.33223428,1.0,1418.33223428,1.0,1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,-1,-1418.33223428,1,1418.33223428,0.0,0.0,1.0,1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,1,1418.33223428,0,0.0,-1.0,-1418.33223428,0,0.0,-1.0,-1418.33223428,1.0,1418.33223428,-1,-1418.33223428,1.0,1418.33223428,0.0,0.0,1,1418.33223428,0,0.0,-1.0,-1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,1.0,1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,1.0,1418.33223428,-1,-1418.33223428,0,0.0,1,1418.33223428,1,1418.33223428,-1,-1418.33223428,1.0,1418.33223428,-1.0,-1418.33223428,1,1418.33223428,1,1418.33223428,1.0,1418.33223428,0.0,0.0,1.0,1418.33223428,-1.0,-1418.33223428
20170606,QPLN7,1.0,0.00943989930774,48120.0,metal,1496781875,1.0,454.247954688,454.247954688,1.0,454.247954688,-1.0,-454.247954688,1,454.247954688,-1.0,-454.247954688,1.0,454.247954688,0.0,0.0,-1.0,-454.247954688,1.0,454.247954688,-1.0,-454.247954688,-1.0,-454.247954688,0,0.0,-1,-454.247954688,1,454.247954688,1,454.247954688,-1.0,-454.247954688,-1.0,-454.247954688,0.0,0.0,1.0,454.247954688,-1.0,-454.247954688,0,0.0,-1.0,-454.247954688,1.0,454.247954688,1,454.247954688,1,454.247954688,0.0,0.0,1.0,454.247954688,1.0,454.247954688,-1.0,-454.247954688,1.0,454.247954688,1.0,454.247954688,-1.0,-454.247954688,1.0,454.247954688,-1,-454.247954688,-1.0,-454.247954688,1,454.247954688,1.0,454.247954688,1.0,454.247954688,1.0,454.247954688,1.0,454.247954688,1.0,454.247954688,0.0,0.0,0.0,0.0,-1.0,-454.247954688,-1.0,-454.247954688,1.0,454.247954688,1.0,454.247954688,-1,-454.247954688,1,454.247954688,-1.0,-454.247954688,-1.0,-454.247954688,-1.0,-454.247954688,0.0,0.0,1.0,454.247954688,1.0,454.247954688,0.0,0.0,-1.0,-454.247954688,-1.0,-454.247954688,-1,-454.247954688,-1,-454.247954688,-1.0,-454.247954688,0,0.0,1.0,454.247954688,-1.0,-454.247954688,1,454.247954688,1.0,454.247954688,-1.0,-454.247954688,-1,-454.247954688,-1,-454.247954688,0.0,0.0,-1.0,-454.247954688,1.0,454.247954688,-1.0,-454.247954688,0.0,0.0,-1.0,-454.247954688,1.0,454.247954688,1,454.247954688,1,454.247954688,-1,-454.247954688,-1,-454.247954688,-1,-454.247954688,1.0,454.247954688,1.0,454.247954688,0,0.0,1,454.247954688,-1.0,-454.247954688,0.0,0.0,1.0,454.247954688,-1.0,-454.247954688
20170606,QRBN7,-1.0,-0.0256800456534,64537.2,energy,1496781875,1.0,-1657.31824234,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,1,-1657.31824234,1.0,-1657.31824234,-1.0,1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,0,-0.0,1,-1657.31824234,-1,1657.31824234,0,-0.0,1.0,-1657.31824234,1.0,-1657.31824234,0.0,-0.0,-1.0,1657.31824234,1.0,-1657.31824234,0,-0.0,-1.0,1657.31824234,-1.0,1657.31824234,-1,1657.31824234,-1,1657.31824234,0.0,-0.0,-1.0,1657.31824234,-1.0,1657.31824234,1.0,-1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,1.0,-1657.31824234,-1.0,1657.31824234,-1,1657.31824234,1.0,-1657.31824234,-1,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,0.0,-0.0,0.0,-0.0,1.0,-1657.31824234,1.0,-1657.31824234,-1.0,1657.31824234,1.0,-1657.31824234,1,-1657.31824234,1,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,0.0,-0.0,-1.0,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,-1,1657.31824234,0,-0.0,1.0,-1657.31824234,0,-0.0,-1.0,1657.31824234,1.0,-1657.31824234,1,-1657.31824234,-1.0,1657.31824234,1.0,-1657.31824234,1,-1657.31824234,1,-1657.31824234,0.0,-0.0,-1.0,1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,1.0,-1657.31824234,-1.0,1657.31824234,1,-1657.31824234,0,-0.0,0,-0.0,-1,1657.31824234,1,-1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,0,-0.0,-1,1657.31824234,1.0,-1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234,-1.0,1657.31824234
20170606,@SN7,1.0,0.00433839479393,46300.0,grain,1496772787,1.0,200.867678959,200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1,-200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,0,0.0,-1,-200.867678959,-1,-200.867678959,0,0.0,1.0,200.867678959,1.0,200.867678959,0.0,0.0,1.0,200.867678959,-1.0,-200.867678959,0,0.0,-1.0,-200.867678959,1.0,200.867678959,-1,-200.867678959,-1,-200.867678959,0.0,0.0,-1.0,-200.867678959,1.0,200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,1.0,200.867678959,-1.0,-200.867678959,1,200.867678959,1.0,200.867678959,-1,-200.867678959,1.0,200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,1.0,200.867678959,0.0,0.0,0.0,0.0,-1.0,-200.867678959,-1.0,-200.867678959,1.0,200.867678959,-1.0,-200.867678959,1,200.867678959,1,200.867678959,1.0,200.867678959,1.0,200.867678959,-1.0,-200.867678959,0.0,0.0,1.0,200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,1,200.867678959,0,0.0,-1.0,-200.867678959,0,0.0,1.0,200.867678959,1.0,200.867678959,1,200.867678959,-1.0,-200.867678959,1.0,200.867678959,1,200.867678959,1,200.867678959,0.0,0.0,-1.0,-200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,1.0,200.867678959,-1,-200.867678959,0,0.0,0,0.0,1,200.867678959,-1,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,0,0.0,1,200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959,-1.0,-200.867678959
20170606,@SFM7,1.0,0.000962556550197,129987.5,currency,1496781875,1.0,125.120319569,125.120319569,0.0,0.0,1.0,125.120319569,-1,-125.120319569,-1.0,-125.120319569,-1.0,-125.120319569,0.0,0.0,1.0,125.120319569,-1.0,-125.120319569,1.0,125.120319569,-1.0,-125.120319569,-1,-125.120319569,-1,-125.120319569,-1,-125.120319569,-1,-125.120319569,1.0,125.120319569,1.0,125.120319569,-1.0,-125.120319569,-1.0,-125.120319569,1.0,125.120319569,0,0.0,1.0,125.120319569,-1.0,-125.120319569,1,125.120319569,0,0.0,1.0,125.120319569,-1.0,-125.120319569,1.0,125.120319569,1.0,125.120319569,1.0,125.120319569,0.0,0.0,0.0,0.0,-1.0,-125.120319569,-1,-125.120319569,1.0,125.120319569,1,125.120319569,-1.0,-125.120319569,0.0,0.0,1.0,125.120319569,-1.0,-125.120319569,1.0,125.120319569,1.0,125.120319569,-1.0,-125.120319569,1.0,125.120319569,-1.0,-125.120319569,-1.0,-125.120319569,1.0,125.120319569,-1,-125.120319569,-1,-125.120319569,0.0,0.0,-1.0,-125.120319569,-1.0,-125.120319569,1.0,125.120319569,1.0,125.120319569,-1.0,-125.120319569,0.0,0.0,1.0,125.120319569,1.0,125.120319569,1,125.120319569,1,125.120319569,-1.0,-125.120319569,0,0.0,-1.0,-125.120319569,-1.0,-125.120319569,-1,-125.120319569,1.0,125.120319569,0.0,0.0,-1,-125.120319569,0,0.0,-1.0,-125.120319569,1.0,125.120319569,-1.0,-125.120319569,1.0,125.120319569,0.0,0.0,1.0,125.120319569,-1.0,-125.120319569,-1,-125.120319569,-1,-125.120319569,1,125.120319569,1,125.120319569,1,125.120319569,-1.0,-125.120319569,1.0,125.120319569,1,125.120319569,1,125.120319569,1.0,125.120319569,0.0,0.0,-1.0,-125.120319569,1.0,125.120319569
20170606,@TYU7,1.0,0.00098704503393,126765.625,rates,1496781875,2.0,250.246761259,250.246761259,1.0,250.246761259,1.0,250.246761259,1,250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,0,0.0,1,250.246761259,1,250.246761259,0,0.0,-1.0,-250.246761259,-1.0,-250.246761259,0.0,0.0,-1.0,-250.246761259,1.0,250.246761259,0,0.0,1.0,250.246761259,-1.0,-250.246761259,1,250.246761259,1,250.246761259,0.0,0.0,1.0,250.246761259,-1.0,-250.246761259,1.0,250.246761259,1.0,250.246761259,1.0,250.246761259,-1.0,-250.246761259,1.0,250.246761259,-1,-250.246761259,-1.0,-250.246761259,1,250.246761259,-1.0,-250.246761259,1.0,250.246761259,1.0,250.246761259,1.0,250.246761259,-1.0,-250.246761259,0.0,0.0,0.0,0.0,1.0,250.246761259,1.0,250.246761259,-1.0,-250.246761259,1.0,250.246761259,-1,-250.246761259,-1,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,1.0,250.246761259,0.0,0.0,-1.0,-250.246761259,1.0,250.246761259,1.0,250.246761259,1.0,250.246761259,1.0,250.246761259,-1,-250.246761259,0,0.0,1.0,250.246761259,0,0.0,-1.0,-250.246761259,-1.0,-250.246761259,-1,-250.246761259,1.0,250.246761259,-1.0,-250.246761259,-1,-250.246761259,-1,-250.246761259,0.0,0.0,1.0,250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,-1.0,-250.246761259,1,250.246761259,0,0.0,0,0.0,-1,-250.246761259,1,250.246761259,1.0,250.246761259,1.0,250.246761259,0,0.0,-1,-250.246761259,1.0,250.246761259,1.0,250.246761259,1.0,250.246761259,1.0,250.246761259
20170606,@SMN7,1.0,0.0043246839654,30190.0,grain,1496772787,2.0,261.124417831,261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,1,261.124417831,1.0,261.124417831,-1.0,-261.124417831,1.0,261.124417831,1.0,261.124417831,1.0,261.124417831,1.0,261.124417831,1.0,261.124417831,0,0.0,1,261.124417831,-1,-261.124417831,0,0.0,1.0,261.124417831,1.0,261.124417831,0.0,0.0,-1.0,-261.124417831,1.0,261.124417831,0,0.0,-1.0,-261.124417831,-1.0,-261.124417831,-1,-261.124417831,-1,-261.124417831,0.0,0.0,-1.0,-261.124417831,-1.0,-261.124417831,1.0,261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,1.0,261.124417831,-1.0,-261.124417831,1,261.124417831,1.0,261.124417831,-1,-261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,0.0,0.0,0.0,0.0,1.0,261.124417831,1.0,261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,1,261.124417831,1,261.124417831,1.0,261.124417831,1.0,261.124417831,1.0,261.124417831,0.0,0.0,-1.0,-261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,1.0,261.124417831,1.0,261.124417831,-1,-261.124417831,0,0.0,1.0,261.124417831,0,0.0,-1.0,-261.124417831,1.0,261.124417831,1,261.124417831,-1.0,-261.124417831,1.0,261.124417831,1,261.124417831,1,261.124417831,0.0,0.0,-1.0,-261.124417831,1.0,261.124417831,1.0,261.124417831,1.0,261.124417831,1.0,261.124417831,-1.0,-261.124417831,1,261.124417831,0,0.0,0,0.0,-1,-261.124417831,1,261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,0,0.0,-1,-261.124417831,1.0,261.124417831,-1.0,-261.124417831,-1.0,-261.124417831,-1.0,-261.124417831
20170606,@TUU7,1.0,0.0,216437.5,rates,1496781875,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,0,0.0,1,0.0,1,0.0,0,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,0,0.0,1.0,0.0,-1.0,-0.0,1,0.0,0,0.0,0.0,0.0,-1.0,-0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,1.0,0.0,-1,-0.0,-1.0,-0.0,-1,-0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,1.0,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1,-0.0,1,0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,-1.0,-0.0,-1,-0.0,-1,-0.0,1.0,0.0,0,0.0,-1.0,-0.0,-1.0,-0.0,-1,-0.0,1.0,0.0,-1.0,-0.0,-1,-0.0,0,0.0,0.0,0.0,-1.0,-0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0,0.0,-1,-0.0,1,0.0,1.0,0.0,1.0,0.0,0,0.0,-1,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20170606,@USU7,1.0,0.00121089808274,155031.25,rates,1496781875,1.0,187.727043391,187.727043391,1.0,187.727043391,1.0,187.727043391,1,187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,0,0.0,1,187.727043391,1,187.727043391,0,0.0,-1.0,-187.727043391,-1.0,-187.727043391,0.0,0.0,-1.0,-187.727043391,1.0,187.727043391,0,0.0,1.0,187.727043391,-1.0,-187.727043391,1,187.727043391,1,187.727043391,0.0,0.0,1.0,187.727043391,-1.0,-187.727043391,1.0,187.727043391,1.0,187.727043391,1.0,187.727043391,-1.0,-187.727043391,1.0,187.727043391,-1,-187.727043391,-1.0,-187.727043391,1,187.727043391,-1.0,-187.727043391,1.0,187.727043391,1.0,187.727043391,1.0,187.727043391,-1.0,-187.727043391,0.0,0.0,0.0,0.0,1.0,187.727043391,1.0,187.727043391,-1.0,-187.727043391,1.0,187.727043391,-1,-187.727043391,-1,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,1.0,187.727043391,0.0,0.0,-1.0,-187.727043391,1.0,187.727043391,1.0,187.727043391,1.0,187.727043391,1.0,187.727043391,-1,-187.727043391,0,0.0,1.0,187.727043391,0,0.0,-1.0,-187.727043391,-1.0,-187.727043391,-1,-187.727043391,1.0,187.727043391,-1.0,-187.727043391,-1,-187.727043391,-1,-187.727043391,0.0,0.0,1.0,187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,-1.0,-187.727043391,1,187.727043391,0,0.0,0,0.0,-1,-187.727043391,1,187.727043391,1.0,187.727043391,1.0,187.727043391,0,0.0,-1,-187.727043391,1.0,187.727043391,1.0,187.727043391,1.0,187.727043391,1.0,187.727043391
20170606,@WN7,1.0,0.0139697322468,21775.0,grain,1496772787,2.0,608.381839348,608.381839348,0.0,0.0,-1.0,-608.381839348,-1,-608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,1.0,608.381839348,1.0,608.381839348,1.0,608.381839348,-1.0,-608.381839348,1.0,608.381839348,-1,-608.381839348,-1,-608.381839348,-1,-608.381839348,0,0.0,-1.0,-608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,1.0,608.381839348,0,0.0,-1.0,-608.381839348,1.0,608.381839348,-1,-608.381839348,0,0.0,1.0,608.381839348,1.0,608.381839348,1.0,608.381839348,1.0,608.381839348,-1.0,-608.381839348,0.0,0.0,0.0,0.0,1.0,608.381839348,-1,-608.381839348,1.0,608.381839348,1,608.381839348,1.0,608.381839348,0.0,0.0,-1.0,-608.381839348,1.0,608.381839348,1.0,608.381839348,1.0,608.381839348,-1.0,-608.381839348,1.0,608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,1.0,608.381839348,-1,-608.381839348,1,608.381839348,0.0,0.0,1.0,608.381839348,-1.0,-608.381839348,1.0,608.381839348,1.0,608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,1,608.381839348,0,0.0,-1.0,-608.381839348,0,0.0,-1.0,-608.381839348,1.0,608.381839348,1,608.381839348,1.0,608.381839348,0.0,0.0,1,608.381839348,0,0.0,-1.0,-608.381839348,-1.0,-608.381839348,1.0,608.381839348,1.0,608.381839348,1.0,608.381839348,-1.0,-608.381839348,1.0,608.381839348,-1,-608.381839348,0,0.0,0,0.0,1,608.381839348,-1,-608.381839348,1.0,608.381839348,-1.0,-608.381839348,1,608.381839348,1,608.381839348,1.0,608.381839348,-1.0,-608.381839348,-1.0,-608.381839348,-1.0,-608.381839348
20170606,@YMM7,-1.0,-0.00235815686459,105765.0,index,1496781875,1.0,-249.410460784,249.410460784,0.0,-0.0,1.0,-249.410460784,-1,249.410460784,-1.0,249.410460784,-1.0,249.410460784,0.0,-0.0,1.0,-249.410460784,-1.0,249.410460784,1.0,-249.410460784,-1.0,249.410460784,-1,249.410460784,-1,249.410460784,-1,249.410460784,-1,249.410460784,1.0,-249.410460784,1.0,-249.410460784,-1.0,249.410460784,-1.0,249.410460784,1.0,-249.410460784,0,-0.0,-1.0,249.410460784,-1.0,249.410460784,1,-249.410460784,0,-0.0,1.0,-249.410460784,-1.0,249.410460784,1.0,-249.410460784,1.0,-249.410460784,1.0,-249.410460784,0.0,-0.0,0.0,-0.0,-1.0,249.410460784,-1,249.410460784,1.0,-249.410460784,1,-249.410460784,-1.0,249.410460784,0.0,-0.0,1.0,-249.410460784,-1.0,249.410460784,1.0,-249.410460784,1.0,-249.410460784,-1.0,249.410460784,1.0,-249.410460784,-1.0,249.410460784,-1.0,249.410460784,1.0,-249.410460784,-1,249.410460784,1,-249.410460784,0.0,-0.0,-1.0,249.410460784,-1.0,249.410460784,1.0,-249.410460784,1.0,-249.410460784,-1.0,249.410460784,-1.0,249.410460784,1.0,-249.410460784,1.0,-249.410460784,-1,249.410460784,0,-0.0,-1.0,249.410460784,0,-0.0,-1.0,249.410460784,-1.0,249.410460784,-1,249.410460784,1.0,-249.410460784,0.0,-0.0,-1,249.410460784,0,-0.0,-1.0,249.410460784,-1.0,249.410460784,1.0,-249.410460784,1.0,-249.410460784,1.0,-249.410460784,1.0,-249.410460784,-1.0,249.410460784,1,-249.410460784,0,-0.0,1,-249.410460784,1,-249.410460784,1,-249.410460784,-1.0,249.410460784,1.0,-249.410460784,1,-249.410460784,1,-249.410460784,1.0,-249.410460784,0.0,-0.0,-1.0,249.410460784,1.0,-249.410460784
20170606,@NKDM7,-1.0,-0.0109099925614,90289.7238569,index,1496781875,1.0,-985.060215647,985.060215647,-1.0,985.060215647,-1.0,985.060215647,1,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,1.0,-985.060215647,1.0,-985.060215647,1.0,-985.060215647,1.0,-985.060215647,1.0,-985.060215647,0,-0.0,1,-985.060215647,-1,985.060215647,0,-0.0,1.0,-985.060215647,1.0,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,1.0,-985.060215647,0,-0.0,-1.0,985.060215647,-1.0,985.060215647,1,-985.060215647,0,-0.0,0.0,-0.0,-1.0,985.060215647,-1.0,985.060215647,1.0,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,1.0,-985.060215647,-1.0,985.060215647,1,-985.060215647,1.0,-985.060215647,1,-985.060215647,-1.0,985.060215647,0.0,-0.0,1.0,-985.060215647,-1.0,985.060215647,1.0,-985.060215647,1.0,-985.060215647,-1.0,985.060215647,1.0,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,-1.0,985.060215647,1,-985.060215647,1,-985.060215647,0.0,-0.0,-1.0,985.060215647,-1.0,985.060215647,1.0,-985.060215647,1.0,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,1.0,-985.060215647,1.0,-985.060215647,-1,985.060215647,0,-0.0,1.0,-985.060215647,0,-0.0,-1.0,985.060215647,1.0,-985.060215647,1,-985.060215647,-1.0,985.060215647,1.0,-985.060215647,-1,985.060215647,0,-0.0,0.0,-0.0,-1.0,985.060215647,1.0,-985.060215647,1.0,-985.060215647,1.0,-985.060215647,1.0,-985.060215647,-1.0,985.060215647,1,-985.060215647,0,-0.0,0,-0.0,-1,985.060215647,1,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,0,-0.0,-1,985.060215647,1.0,-985.060215647,-1.0,985.060215647,-1.0,985.060215647,-1.0,985.060215647
