dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-03,94749.7,94749.7,-0.0312393832593,0.0,0.00884651736929,0.0,431.95,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.00108214310383,wf_is_pv3s_v2v,431.95,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is50,94749.7,1.0,,,,
2016-05-04,94848.44,94848.44,-0.0258611301101,0.0,0.00884651736929,3.79408930938,98.74,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98.74,3.79408930938,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is50,94148.04,1.0,2116.74025,20160505 11:16:44 EDT,,
2016-05-04 00:00:00,95218.06,95218.06,-0.0260735656891,0.0,0.00884651736929,3.8088748922,99.12,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99.12,3.8088748922,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is50,94148.04,1.0,2176.62161667,20160505 12:16:37 EDT,,
2016-05-04 00:00:00,98328.14,98328.14,-0.0282405123773,0.0,0.00884651736929,3.93328297402,102.36,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102.36,3.93328297402,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is50,94148.04,1.0,2234.91143333,20160505 13:14:54 EDT,,
2016-05-04 00:00:00,96045.71,96045.71,-0.0256869292268,0.0,0.00884651736929,3.84198187997,99.99,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99.99,3.84198187997,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is50,94148.04,1.0,2296.45181667,20160505 14:16:27 EDT,,
2016-05-04 00:00:00,98107.82,98107.82,-0.0185452362511,0.0,0.00884651736929,3.92446984726,102.13,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102.13,3.92446984726,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is50,94148.04,1.0,2340.06628333,20160505 15:00:03 EDT,,
2016-05-05 00:00:00,101711.48,100147.46,0.0212871635792,0.00764766495878,0.00574834569775,0.0,459.54,both_zigZag_VotingSoft DPS wl38.0 maxL2 dd95_0.006 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,226.75,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f84_is39,,1.0,1625.31771667,20160506 03:05:19 EDT,,
2016-05-05 00:00:00,103602.07,100952.95,0.0264187968,0.00470383770041,0.00406469422349,8.28882853598,459.83,both_gainAhead_PCA10_GNBayes DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,224.54,4.038279628,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is20,,1.0,2507.89828333,20160506 17:47:53 EDT,,
2016-05-05 00:00:00,103545.03,102071.15,0.0271636209475,0.00376961369207,0.00373001923296,0.0,468.04,both_gainAhead_PCA10_VotingSoft DPS wl16.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,231.21,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is84,,1.0,121.93,20160508 02:13:47 EDT,,
2016-05-06 00:00:00,107226.84,103857.94,0.0279661114702,0.00560989190464,0.00456832192576,8.57883365904,-343.01,both_gainAhead_PCA10_VotingSoft DPS wl24.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-165.86,4.15448390459,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is50,,1.0,4959.35498333,20160509 10:39:21 EDT,,
