dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp,v4.4_system
2016-05-03,118920.92,119183.89,-0.0281526327252,0.0,0.00884651736929,0.0,-2546.7,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.0146372239748,wf_is_pv2e_p2p,-2552.33,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is25,119183.89,1.0,,,
2016-05-04,117180.25,117439.37,-0.0256181766393,0.0,0.00884651736929,0.0,-1740.67,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-1744.52,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f70_is25,90185.9,1.0,2354.00118333,20160505 15:14:00 EDT,
2016-05-04 00:00:00,122796.63,118386.63,-0.0270103656752,0.0,0.00884651736929,0.0,-1824.1,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-1758.59,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f70_is25,90185.9,1.0,2416.7474,20160505 16:16:44 EDT,
2016-05-04 00:00:00,113661.7,113661.68,0.0027910846184,0.00886529391426,0.00884651736929,2.06662694503,-1690.5,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,0.0909033485802,0.0,wf_is_pv2e_p2p,-1688.41,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f70_is25,90185.9,1.0,2479.82486667,20160505 17:19:49 EDT,
2016-05-04 00:00:00,117341.77,123002.97,-0.0294946331767,0.0,0.00884651736929,0.0,-1743.07,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-1827.17,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f70_is25,90185.9,1.0,2530.2319,20160505 18:10:13 EDT,
2016-05-05 00:00:00,102862.59,100112.55,0.291320947117,0.00777565539819,0.00406469422349,0.0,2971.35,both_zigZag_VotingSoft DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,1467.15,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f65_is39,,1.0,1685.19255,20160506 04:05:11 EDT,
2016-05-05 00:00:00,101995.56,103432.35,0.271433294345,0.00766055986345,0.00384481582077,0.0,2946.31,both_zigZag_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1515.8,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is52,,1.0,2654.61951667,20160506 20:14:37 EDT,
2016-05-05 00:00:00,143287.98,122824.2,0.0707666529942,0.00298025578624,0.00384481582077,0.0,4138.97,both_zigZag_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1799.93,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f69_is52,,1.0,122.66,20160508 05:28:25 EDT,
2016-05-06 00:00:00,137218.1,118864.04,0.230714385371,0.00857797683665,0.00384481582077,0.0,0.0,both_zigZag_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f69_is52,,1.0,4831.9356,20160509 08:31:56 EDT,
2016-05-09 00:00:00,132737.93,116767.66,0.090358582833,0.00654513980394,0.00384481582077,10.6198841397,5593.51,both_zigZag_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,2513.32,4.67089313987,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f69_is52,,1.0,1389.03195,20160509 23:09:01 EDT,
2016-05-10 00:00:00,125256.62,116999.15,0.098638832935,7.09986800175e-05,0.00228416096288,0.0,1646.43,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,774.03,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f59_is30,,1.0,1434.33163333,20160510 23:54:19 EDT,
2016-05-10 00:00:00,151443.03,124359.76,0.0935540697719,7.09986800176e-05,0.00228416096288,0.0,1990.63,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,822.73,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is39,,1.0,2736.39326667,20160511 21:36:23 EDT,
2016-05-11 00:00:00,134185.73,120869.69,-0.000775256569596,0.0,0.00884651736929,0.0,705.23,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,635.25,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is8,83054.19,1.0,1753.46251667,20160512 05:13:27 EDT,
2016-05-11 00:00:00,149138.44,118773.19,0.0125823200736,0.00251730945284,0.00246717581898,0.0,-1592.75,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-630.86,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is39,,1.0,2562.31675,20160512 18:42:19 EDT,
2016-05-12 00:00:00,152357.83,121347.88,0.103371868741,0.00715939089257,0.00263752189358,0.0,4087.54,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,1649.93,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is39,,1.0,1355.4734,20160512 22:35:28 EDT,
2016-05-13 00:00:00,152393.93,121815.04,0.0718573678677,0.00708294544757,0.00279751442472,0.0,77.31,both_gainAhead_PCA10_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,30.9,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is39,,1.0,86.51,20160514 04:39:09 EDT,
