dates,signals,safef,comment
2016-06-26 15:32:45.115000-04:00,0,1,
2016-06-27 02:30:42.704000-04:00,0,1,
2016-06-27 04:11:04.697000-04:00,0,1,
2016-06-27 04:28:05.709000-04:00,0,1,
2016-06-27 08:44:05.384000-04:00,0,1,
2016-06-27 16:25:16.822000-04:00,1,1,
2016-06-27 17:11:19.451000-04:00,0,1,
2016-06-27 18:43:34.192000-04:00,0,1,
2016-06-27 18:58:55.178000-04:00,0,1,
2016-06-27 19:13:19.614000-04:00,1,1,
2016-06-28 03:24:46.805000-04:00,1,1,
2016-06-28 04:41:00.687000-04:00,0,1,
2016-06-28 04:55:57.307000-04:00,0,1,
2016-06-28 09:55:56.452000-04:00,0,1,
2016-06-28 20:11:32.865000-04:00,0,1,
2016-06-28 20:43:46.182000-04:00,0,1,
2016-06-28 22:11:11.043000-04:00,0,1,
2016-06-28 22:25:55.992000-04:00,0,1,
2016-06-29 00:14:23.009000-04:00,0,1,
2016-06-29 01:11:51.507000-04:00,0,1,
2016-06-29 03:26:31.398000-04:00,0,1,
2016-06-29 04:27:23.279000-04:00,0,1,
2016-06-29 05:39:43.773000-04:00,0,1,
2016-06-29 10:28:38.664000-04:00,1,1,
2016-06-29 11:42:25.314000-04:00,1,1,
2016-06-29 13:12:16.912000-04:00,1,1,
2016-06-29 14:43:56.270000-04:00,1,1,
2016-06-29 15:26:29.850000-04:00,1,1,
2016-06-29 15:41:52.984000-04:00,1,1,
2016-06-29 18:58:13.746000-04:00,1,1,
2016-06-29 19:56:11.834000-04:00,1,1,
2016-06-29 20:58:29.544000-04:00,1,1,
2016-06-29 22:26:01.427000-04:00,1,1,
2016-06-29 22:56:29.205000-04:00,1,1,
2016-06-29 23:27:30.559000-04:00,1,1,
2016-06-30 00:55:52.611000-04:00,1,1,
2016-06-30 01:43:35.106000-04:00,1,1,
2016-06-30 03:58:07.266000-04:00,1,1,
2016-06-30 08:11:27.245000-04:00,1,1,
2016-06-30 08:27:49.183000-04:00,1,1,
2016-06-30 08:45:22.769000-04:00,1,1,
2016-06-30 09:09:28.524000-04:00,1,1,
2016-06-30 09:25:59.169000-04:00,1,1,
2016-07-05 20:23:53.351000-04:00,1,1,
2016-07-05 20:38:01.804000-04:00,1,1,
2016-07-05 20:54:13.084000-04:00,1,1,
2016-07-05 21:12:24.943000-04:00,1,1,
2016-07-05 21:23:44.065000-04:00,1,1,
2016-07-05 21:40:11.384000-04:00,1,1,
2016-07-05 21:54:11.799000-04:00,1,1,
2016-07-05 22:08:31.716000-04:00,1,1,
2016-07-05 22:23:46.583000-04:00,1,1,
2016-07-05 22:39:54.535000-04:00,1,1,
2016-07-05 22:53:38.698000-04:00,1,1,
2016-07-05 23:08:58.035000-04:00,1,1,
2016-07-05 23:25:29.397000-04:00,1,1,
2016-07-05 23:42:19.631000-04:00,1,1,
2016-07-05 23:54:07.159000-04:00,1,1,
2016-07-06 00:09:51.116000-04:00,1,1,
2016-07-06 00:24:24.983000-04:00,1,1,
