dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system
2016-05-30,-0.000441112115035,0.0,0.00228416096288,0.0,100132.99,8.95,both_zigZag_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,-8.94134477826e-05,wf_is_pv3s_v2v,100097.85,8.95,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is33,1.0,,,
2016-05-31,-0.000952044365721,0.0,0.00246717581898,0.0,100141.94,8.95,both_zigZag_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100106.8,8.95,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is33,1.0,1396.96613333,20160531 23:16:57 EDT,
2016-06-01 00:00:00,-0.00116191512468,0.0,0.00131876094679,4.00315513612,100074.88,-21.9,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100075.95,-21.9,4.00319792846,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is14,1.0,1311.70705,20160601 21:51:42 EDT,
2016-06-01 00:00:00,0.000411820295554,7.0999132826e-05,0.00131876094679,6.00145412546,100018.23,11.88,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,100026.24,13.89,4.00120945989,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f85_is9,1.0,1919.27281667,20160602 07:59:16 EDT,
2016-06-02 00:00:00,-4.24929496035e-05,0.0,0.00114208048144,2.00060464898,100028.23,6.94,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100025.76,4.47,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is22,1.0,1219.9029,20160602 20:19:54 EDT,
2016-06-03 00:00:00,0.000638393780084,0.000110996764915,0.00131876094679,6.00446193504,100068.36,20.83,both_gainAhead_PCA10_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,100049.07,22.83,4.00212279494,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is11,1.0,1258.95021667,20160603 20:58:57 EDT,
2016-06-06 00:00:00,0.000357739571344,4e-05,0.00161514570617,0.0,100074.46,53.64,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100056.11,26.82,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f85_is12,1.0,1235.77648333,20160606 20:35:46 EDT,
2016-06-07 00:00:00,0.000587902012894,5.99988000081e-05,0.00186500961648,0.0,100101.3,17.89,both_zigZag_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100074.01,8.94,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f85_is13,1.0,1235.44701667,20160607 20:35:26 EDT,
2016-06-08 00:00:00,9.57681193015e-05,0.000151107393279,0.00208514414057,0.0,100082.93,-8.95,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100051.64,-4.47,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f93_is22,1.0,1330.57966667,20160608 22:10:34 EDT,
2016-06-09 00:00:00,0.000477111099784,9.96074807916e-05,0.00228416096288,0.0,100114.25,26.85,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100069.53,13.42,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f93_is22,1.0,1238.6064,20160609 20:38:36 EDT,
2016-06-09 00:00:00,0.000601894700214,9.96070363386e-05,0.00228416096288,0.0,100114.25,26.85,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100069.53,13.42,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f94_is22,1.0,1308.67348333,20160609 21:48:40 EDT,
