dates,signals,safef,comment
2016-05-26 06:01:36.312000-04:00,-1,1,
2016-05-26 06:57:00.979000-04:00,-1,1,
2016-05-26 07:00:09.001000-04:00,-1,1,
2016-05-26 08:50:05.131000-04:00,-1,1,
2016-05-26 08:51:45.673000-04:00,-1,1,
2016-05-26 08:54:48.710000-04:00,-1,1,
2016-05-26 09:25:26.345000-04:00,-1,1,
2016-05-26 10:02:39.515000-04:00,-1,1,
2016-05-26 10:15:50.757000-04:00,-1,1,
2016-05-26 13:10:35.780000-04:00,1,1,
2016-05-26 13:29:42.927000-04:00,1,1,
2016-05-26 13:32:30.694000-04:00,1,1,
2016-05-26 13:53:55.744000-04:00,1,1,
2016-05-26 14:30:34.435000-04:00,1,1,
2016-05-26 15:55:48.632000-04:00,1,1,
2016-05-26 16:23:18.066000-04:00,1,1,
2016-05-26 16:26:38.068000-04:00,1,1,
2016-05-26 16:47:31.118000-04:00,1,1,
2016-05-26 16:56:25.732000-04:00,1,1,
2016-05-26 17:18:49.274000-04:00,1,1,
2016-05-26 17:28:20.510000-04:00,1,1,
2016-05-26 18:15:03.172000-04:00,1,1,
2016-05-26 20:34:35.819000-04:00,1,1,
2016-05-26 20:58:53.921000-04:00,1,1,
2016-05-26 21:31:43.840000-04:00,1,1,
2016-05-26 21:40:56.229000-04:00,1,1,
2016-05-26 22:15:27.277000-04:00,1,1,
2016-05-26 22:26:01.614000-04:00,1,1,
2016-05-26 22:41:38.196000-04:00,1,1,
2016-05-26 23:30:39.948000-04:00,1,1,
2016-05-26 23:33:01.850000-04:00,1,1,
2016-05-27 02:04:12.262000-04:00,1,1,
2016-05-27 02:42:46.475000-04:00,1,1,
2016-05-27 03:12:39.088000-04:00,1,1,
2016-05-27 03:17:07.265000-04:00,1,1,
2016-05-27 04:18:54.905000-04:00,-1,1,
2016-05-27 05:26:45.805000-04:00,-1,1,
2016-05-27 05:31:05.637000-04:00,-1,1,
2016-05-27 06:28:49.941000-04:00,-1,1,
2016-05-27 06:59:41.881000-04:00,-1,1,
2016-05-27 08:11:16.555000-04:00,-1,1,
2016-05-27 08:15:46.714000-04:00,-1,1,
2016-05-27 08:31:33.223000-04:00,-1,1,
2016-05-27 09:32:20.370000-04:00,-1,1,
2016-05-27 09:41:12.823000-04:00,-1,1,
2016-05-27 09:55:17.366000-04:00,-1,1,
2016-05-27 10:31:28.068000-04:00,-1,1,
2016-05-27 11:03:34.816000-04:00,-1,1,
2016-05-27 11:52:57.222000-04:00,-1,1,
2016-05-27 12:08:36.457000-04:00,-1,1,
2016-05-27 12:23:20.306000-04:00,-1,1,
2016-05-27 12:58:19.811000-04:00,-1,1,
