dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp
2016-06-10,-0.00853959407455,0.0,0.00161514570617,2.07787324473,103891.58,-875.57,both_gainAhead_PCA10_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0113272592957,wf_is_short,105350.61,-441.01,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is4,1.0,,
2016-06-13,0.00587028328445,0.00539279031219,0.00186500961648,2.10136773731,105066.29,1174.71,both_gainAhead_PCA10_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,106543.94,1193.33,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is5,1.0,1253.02098333,20160613 20:53:01 EDT
2016-06-13 00:00:00,0.00959974847849,0.00423515128994,0.00186500961648,2.17704859237,108850.25,1217.01,both_gainAhead_PCA10_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,108633.24,1216.73,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is5,1.0,1844.6228,20160614 06:44:37 EDT
2016-06-14 00:00:00,-0.00278702500565,0.0,0.00208514414057,0.0,110691.77,696.34,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,108625.78,683.35,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f90_is26,1.0,1243.87238333,20160614 20:43:52 EDT
2016-06-15 00:00:00,0.102041398542,0.0001,0.00131876094679,6.63920547376,110646.79,2665.77,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,110439.09,2662.92,4.41774019054,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is3,1.0,1539.71565,20160616 01:39:42 EDT
2016-06-16 00:00:00,0.124654958706,6e-05,0.00161514570617,0.0,115197.54,4550.75,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,112710.2,2271.11,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is4,1.0,1241.13491667,20160616 20:41:08 EDT
2016-06-16 00:00:00,0.124800977004,6e-05,0.00161514570617,0.0,115197.54,4550.75,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,112710.2,2271.11,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is4,1.0,1500.48998333,20160617 01:00:29 EDT
2016-06-17 00:00:00,-0.00423670655477,0.0,0.00114208048144,2.25956792109,112976.14,-334.22,both_gainAhead_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,112545.1,-165.1,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is5,1.0,71.12,20160618 03:07:28 EDT
2016-06-17 00:00:00,-0.00423670655477,0.0,0.00114208048144,2.12418352051,106207.05,-314.2,both_gainAhead_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,104937.02,-153.94,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is5,1.0,12.31,20160619 04:40:53 EDT
2016-06-20 00:00:00,0.0281346438966,0.000130997300072,0.00131876094679,0.0,102272.71,4023.84,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103075.99,2068.41,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f100_is33,1.0,1240.95333333,20160620 20:40:57 EDT
2016-06-20 00:00:00,0.0281624288044,9.9998200036e-05,0.00131876094679,0.0,102272.71,4023.84,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103075.99,2068.41,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f100_is33,1.0,2558.3435,20160621 18:38:20 EDT
2016-06-21 00:00:00,0.0453400593205,7.99989200144e-05,0.00131876094679,0.0,104520.46,2247.75,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104208.69,1132.7,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f100_is33,1.0,1475.08618333,20160622 00:35:05 EDT
2016-06-22 00:00:00,0.0508878922347,5.09993400044e-05,0.00161514570617,0.0,106608.66,1929.34,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104653.63,955.63,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f100_is33,1.0,1255.68658333,20160622 20:55:41 EDT
