dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-12,-0.00581366219551,0.0,0.00131876094679,4.34775632846,108689.56,-759.85,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.00142483368489,wf_is_pv3s_v2v,107231.66,-749.66,4.28943808272,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f21_is11,1.0,,
2016-05-13,0.00379041438214,0.0,0.00114208048144,6.53066547278,108837.89,148.33,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,107380.15,148.49,4.29537789125,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f20_is9,1.0,5.72666666667,20160513 00:05:43 EDT
2016-05-13 00:00:00,0.00643689620698,0.0,0.00114208048144,6.55184078831,109190.79,252.51,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,107482.37,250.71,4.29946671814,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f20_is9,1.0,321.511083333,20160513 05:21:30 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,104535.59,565.15,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103351.73,280.13,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,614.372,20160513 10:14:22 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,103501.89,559.56,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103351.73,280.13,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,1020.96895,20160513 17:00:58 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,101533.36,548.92,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101712.33,275.69,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,1100.51875,20160513 18:20:31 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,103578.58,559.97,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103351.73,280.13,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,4.17,20160514 05:04:16 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,104535.59,565.15,both_buyHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,103351.73,280.13,0.0,1.0,buyHold,1.0,buyHold,1.0,1.98,20160514 17:02:00 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,104535.59,565.15,both_buyHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,103351.73,280.13,0.0,1.0,buyHold,1.0,buyHold,1.0,2.37,20160515 05:02:26 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,103578.58,559.97,both_buyHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,103351.73,280.13,0.0,1.0,buyHold,1.0,buyHold,1.0,1.02,20160515 17:01:07 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,102164.35,552.33,both_buyHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,101853.76,276.07,0.0,1.0,buyHold,1.0,buyHold,1.0,4683.23526667,20160516 06:03:14 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,102240.03,552.74,both_buyHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,101853.76,276.07,0.0,1.0,buyHold,1.0,buyHold,1.0,5342.77476667,20160516 17:02:46 EDT
2016-05-13 00:00:00,0.0073798711161,0.0,0.00114208048144,0.0,101605.97,549.31,both_buyHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,101785.07,275.88,0.0,1.0,buyHold,1.0,buyHold,1.0,5461.99823333,20160516 19:01:59 EDT
2016-05-19 00:00:00,0.0180360291861,0.00013973506403,0.00208514414057,0.0,106210.8,-7.37,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,104091.72,-3.61,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is7,1.0,-329.0991,20160518 18:30:54 EDT
2016-05-19 00:00:00,0.0601330972752,0.0,0.00208514414057,0.0,104786.45,121.32,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102436.74,59.34,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f31_is32,1.0,-247.899183333,20160518 19:52:06 EDT
2016-05-19 00:00:00,0.0597112780421,0.0,0.00208514414057,0.0,104780.23,115.1,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102433.69,56.29,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f31_is32,1.0,-188.603716667,20160518 20:51:23 EDT
2016-05-19 00:00:00,0.0546520108199,0.00115722024238,0.00208514414057,8.36151353899,104510.56,-154.57,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102301.8,-75.6,4.09223570111,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f31_is32,1.0,-157.629566667,20160518 21:22:22 EDT
2016-05-19 00:00:00,0.00844221676943,0.0,0.00208514414057,0.0,104815.49,150.36,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102450.94,73.54,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f31_is32,1.0,-128.022033333,20160518 21:51:58 EDT
2016-05-19 00:00:00,0.0178699044609,0.000341158240473,0.00208514414057,8.37005805448,104617.36,-47.77,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102354.03,-23.37,4.09432513931,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f31_is32,1.0,-98.36605,20160518 22:21:38 EDT
