dates,signals,safef,comment
2016-04-16 10:30:57.664000-04:00,-1,1,
2016-04-17 10:01:05.414000-04:00,-1,1,
2016-04-17 10:31:06.357000-04:00,-1,1,
2016-04-17 20:02:34.485000-04:00,1,1,
2016-04-18 15:00:46.137000-04:00,0,1,
2016-04-18 20:30:58.989000-04:00,1,1,
2016-04-19 00:06:17.322000-04:00,1,1,
2016-04-19 03:04:57.791000-04:00,1,1,
2016-04-19 05:30:48.869000-04:00,1,1,
2016-04-19 12:00:50.249000-04:00,1,1,
2016-04-19 17:00:51.769000-04:00,1,1,
2016-04-20 00:00:55.795000-04:00,1,1,
2016-04-20 01:30:54.125000-04:00,1,1,
2016-04-20 02:00:52.927000-04:00,1,1,
2016-04-20 03:30:48.786000-04:00,-1,1,
2016-04-20 06:00:50.359000-04:00,-1,1,
2016-04-20 07:00:48.009000-04:00,1,1,
2016-04-20 08:30:47.603000-04:00,1,1,
2016-04-20 15:30:50.410000-04:00,1,1,
2016-04-21 00:31:03.563000-04:00,0,1,
2016-04-21 10:00:58.253000-04:00,1,1,
2016-04-22 09:00:59.246000-04:00,1,1,
2016-04-22 14:00:55.578000-04:00,1,1,
2016-04-22 21:02:51.792000-04:00,0,1,
2016-04-22 21:32:51.313000-04:00,0,1,
2016-04-23 01:03:47.919000-04:00,0,1,
2016-04-23 09:02:34.303000-04:00,0,1,
2016-04-23 16:03:18.880000-04:00,0,1,
2016-04-24 04:39:06.740000-04:00,-1,1,
2016-04-24 06:12:18.143000-04:00,-1,1,
2016-04-24 07:06:50.782000-04:00,-1,1,
2016-04-24 08:06:27.889000-04:00,-1,1,
2016-04-24 08:38:39.651000-04:00,-1,1,
2016-04-24 09:07:08.915000-04:00,-1,1,
2016-04-24 09:40:15.971000-04:00,-1,1,
2016-04-24 10:15:26.595000-04:00,-1,1,
2016-04-24 10:46:09.345000-04:00,-1,1,
2016-04-24 11:07:24.756000-04:00,-1,1,
2016-04-24 11:37:19.017000-04:00,-1,1,
2016-04-24 12:10:24.583000-04:00,-1,1,
2016-04-24 12:37:47.844000-04:00,-1,1,
2016-04-24 13:09:00.559000-04:00,-1,1,
2016-04-24 13:40:16.785000-04:00,-1,1,
2016-04-24 14:08:07.988000-04:00,-1,1,
2016-04-24 14:42:38.279000-04:00,-1,1,
2016-04-24 15:07:37.758000-04:00,-1,1,
2016-04-24 15:38:00.007000-04:00,-1,1,
2016-04-24 16:09:42.051000-04:00,-1,1,
2016-04-24 16:44:10.335000-04:00,-1,1,
2016-04-24 17:18:15.390000-04:00,-1,1,
2016-04-24 17:38:20.960000-04:00,-1,1,
2016-04-24 18:16:23.092000-04:00,-1,1,
2016-04-24 18:41:59.578000-04:00,-1,1,
2016-04-24 19:06:40.392000-04:00,0,1,
2016-04-24 19:38:14.036000-04:00,0,1,
2016-04-24 20:10:21.492000-04:00,1,1,
2016-04-24 20:37:52.577000-04:00,0,1,
2016-04-24 21:08:40.739000-04:00,0,1,
2016-04-24 21:37:17.824000-04:00,0,1,
2016-04-24 22:09:38.529000-04:00,-1,1,
2016-04-24 22:39:51.676000-04:00,0,1,
2016-04-24 23:07:48.497000-04:00,0,1,
2016-04-24 23:38:31.617000-04:00,0,1,
2016-04-25 00:09:43.050000-04:00,0,1,
2016-04-25 00:40:39.134000-04:00,0,1,
2016-04-25 01:08:53.806000-04:00,0,1,
2016-04-25 01:37:09.133000-04:00,0,1,
2016-04-25 02:09:55.979000-04:00,0,1,
2016-04-25 02:38:20.880000-04:00,0,1,
2016-04-25 03:07:49.975000-04:00,1,1,
2016-04-25 03:46:45.384000-04:00,0,1,
2016-04-25 04:07:21.638000-04:00,0,1,
2016-04-25 04:40:55.882000-04:00,-1,1,
2016-04-25 05:07:30.793000-04:00,-1,1,
2016-04-25 06:12:49.849000-04:00,0,1,
2016-04-25 06:38:48.046000-04:00,0,1,
2016-04-25 07:07:49.968000-04:00,1,1,
2016-04-25 07:26:41.963000-04:00,0,1,
2016-04-25 07:53:03.072000-04:00,0,1,
2016-04-25 08:10:30.276000-04:00,0,1,
2016-04-25 08:28:38.219000-04:00,0,1,
2016-04-25 08:41:13.967000-04:00,0,1,
2016-04-25 09:07:13.846000-04:00,0,1,
2016-04-25 09:21:34.125000-04:00,0,1,
2016-04-25 09:39:40.816000-04:00,0,1,
2016-04-25 11:09:41.944000-04:00,-1,1,
2016-04-25 11:52:44.286000-04:00,-1,1,
2016-05-02 09:55:15.395000-04:00,-1,1,
2016-05-02 10:12:34.654000-04:00,-1,1,
2016-05-02 10:30:44.202000-04:00,0,1,
2016-05-02 10:43:27.117000-04:00,-1,1,
2016-05-02 11:02:42.133000-04:00,-1,1,
2016-05-02 11:16:51.275000-04:00,1,1,
2016-05-02 11:29:15.736000-04:00,1,1,
2016-05-02 11:53:08.081000-04:00,-1,1,
2016-05-02 12:08:07.201000-04:00,-1,1,
2016-05-02 12:37:18.973000-04:00,1,1,
2016-05-02 12:52:33.825000-04:00,-1,1,
2016-05-02 13:06:59.253000-04:00,-1,1,
2016-05-02 13:21:41.099000-04:00,0,1,
2016-05-02 13:39:44.468000-04:00,-1,1,
2016-05-02 13:54:27.652000-04:00,0,1,
