dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp,mrThreshold
2016-06-10,0.00470875274492,0.00011429529058,0.00263752189358,0.0,100330.86,75.58,both_zigZag_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.000150715900528,wf_is_short,100270.93,37.78,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is14,1.0,,,
2016-06-13,0.00143392894221,0.000116352893772,0.00279751442472,0.0,100361.1,30.24,both_zigZag_GNBayes DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100286.04,15.11,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is15,1.0,1242.1111,20160613 20:42:06 EDT,
2016-06-13 00:00:00,0.00133902887232,0.000108448053359,0.00279751442472,0.0,100647.89,30.33,both_zigZag_GNBayes DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100415.94,15.13,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is15,1.0,1842.25273333,20160614 06:42:15 EDT,
2016-06-14 00:00:00,0.00488980485294,0.000106210495016,0.0029488391231,0.0,101042.23,394.34,both_zigZag_GNBayes DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100612.66,196.72,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is16,1.0,1234.48806667,20160614 20:34:29 EDT,
2016-06-15 00:00:00,0.00810425812325,8.38011000776e-05,0.00309276856414,0.0,101121.69,91.17,both_zigZag_GNBayes DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100658.06,45.4,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is17,1.0,1528.51588333,20160616 01:28:30 EDT,
2016-06-16 00:00:00,0.00939687261119,8.98232863797e-05,0.00323029141235,0.0,101315.85,182.44,both_zigZag_GNBayes DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100748.85,90.79,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is18,1.0,1267.61848333,20160616 21:07:37 EDT,
2016-06-16 00:00:00,0.010393967929,9.73358170704e-05,0.00323029141235,0.0,101315.85,182.44,both_zigZag_GNBayes DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100748.85,90.79,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is18,1.0,1532.33118333,20160617 01:32:19 EDT,
2016-06-17 00:00:00,0.00930681999012,7.99989200145e-05,0.00336219390073,0.0,101315.85,0.0,both_zigZag_GNBayes DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100748.85,0.0,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is19,1.0,69.17,20160618 03:04:58 EDT,
2016-06-17 00:00:00,0.00864451918423,7.99989200145e-05,0.00336219390073,0.0,100935.85,0.0,both_zigZag_PCA10_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100511.88,0.0,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is17,1.0,6.25,20160619 04:27:21 EDT,
2016-06-20 00:00:00,-0.000112594144475,0.0,0.00348911350395,2.01234996341,100615.49,-320.37,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100353.37,-158.51,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is17,1.0,1228.9759,20160620 20:28:58 EDT,
2016-06-20 00:00:00,0.00035521860251,0.00354270560256,0.00348911350395,0.0,100575.55,-318.23,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100353.37,-158.51,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is17,1.0,2552.6354,20160621 18:32:38 EDT,
2016-06-21 00:00:00,-0.000395851353119,0.0,0.00131876094679,2.0123498,100615.48,-2.01,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100353.37,0.0,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is17,1.0,1458.4793,20160622 00:18:28 EDT,
2016-06-22 00:00:00,0.00146334945104,0.00012,0.00161514570617,2.01359117082,100677.54,66.09,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100417.29,67.93,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f86_is4,1.0,1229.41803333,20160622 20:29:25 EDT,
2016-06-22 00:00:00,0.00148419095487,0.000151,0.00161514570617,2.01359157109,100677.56,66.09,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100417.29,67.93,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f86_is4,1.0,1659.29091667,20160623 03:39:17 EDT,
2016-06-23 00:00:00,0.00248879154257,7.09986800175e-05,0.00186500961648,0.0,100768.48,90.93,both_zigZag_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100462.64,45.35,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f86_is5,1.0,1242.98675,20160623 20:42:59 EDT,
2016-06-24 00:00:00,-0.00645320543964,0.0,0.00208514414057,3.96829988599,99203.53,-522.12,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99201.55,-522.11,3.96822069958,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f88_is10,1.0,1251.05271667,20160624 20:51:03 EDT,
2016-06-27 00:00:00,-5.55566512683e-05,0.0,0.00114208048144,0.0,99203.53,0.0,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99201.55,0.0,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f88_is10,1.0,1232.91426667,20160627 20:32:54 EDT,
2016-06-27 00:00:00,-5.55566512683e-05,0.0,0.00114208048144,0.0,99360.23,0.0,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99358.25,0.0,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f88_is10,1.0,1612.36476667,20160628 02:52:21 EDT,
