dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-25 16:30:00,1.0,2.16881882563e-05,6594.0,0.826509918102,0.212817986193,0.00094020328514,0.0007770873402,"bothEURGBP_30m_ALL_DF1_VotingHard_i1000_fcst2_ZZ2_0.009,-0.009 DPS wl10.0 maxL5 dd95_0.001 thres_0.0",,
2016-03-25 17:00:00,1.0,0.0,6595.0,0.839717257326,0.200063178142,0.000925415469815,0.0007770873402,"bothEURGBP_30m_ALL_DF1_VotingHard_i1000_fcst2_ZZ2_0.009,-0.009 DPS wl10.0 maxL5 dd95_0.001 thres_0.0",94.57,20160327 10:03:50 EDT
2016-03-25 17:00:00,1.0,0.0,6595.0,0.0,-0.157701174613,0.0,0.0007770873402,bothEURGBP_30m_ALL_DF1_VotingHard_i500_fcst2_GA2 DPS wl10.0 maxL5 dd95_0.001 thres_0.0,45.46,20160327 18:30:07 EDT
2016-03-25 17:00:00,1.0,0.0,6595.0,1.0,,,,"EURGBP_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.009,-0.009",174.02,20160327 21:24:35 EDT
2016-03-27 21:30:00,-1.0,0.0,6600.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,147.78,20160327 23:53:22 EDT
2016-03-28 00:00:00,1.0,0.0,6605.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,59.33995,20160328 00:59:20 EDT
2016-03-28 01:00:00,1.0,0.0,6607.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,66.2413166667,20160328 02:06:14 EDT
2016-03-28 02:30:00,1.0,0.0,6610.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,-13.5104666667,20160328 02:16:29 EDT
2016-03-28 02:30:00,-1.0,0.0,6610.0,1.0,,,,"EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",0.61395,20160328 02:30:36 EDT
2016-03-28 03:00:00,1.0,0.0,6611.0,1.0,,,,"EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",68.3433166667,20160328 04:08:20 EDT
2016-03-28 04:30:00,-1.0,0.0,6614.0,1.0,,,,"EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",-10.3758,20160328 04:19:37 EDT
2016-03-28 04:30:00,-1.0,0.0,6614.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,-0.906566666667,20160328 04:29:05 EDT
2016-03-28 04:30:00,-1.0,0.0,6614.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,97.5083,20160328 06:07:30 EDT
2016-03-28 06:30:00,-1.0,0.0,6618.0,1.0,,,,EURGBP_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,-11.2647333333,20160328 06:18:44 EDT
