dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-25 16:30:00,-1.0,8.44090273891e-05,6365,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,,
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2968.00648333,20160327 18:28:00 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2970.78621667,20160327 18:30:47 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2972.41945,20160327 18:32:25 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2979.97701667,20160327 18:39:58 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2981.3157,20160327 18:41:18 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2990.26456667,20160327 18:50:15 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2991.99546667,20160327 18:51:59 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2996.28603333,20160327 18:56:17 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2998.23258333,20160327 18:58:13 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2999.54288333,20160327 18:59:32 EDT
2016-03-25 17:00:00,-1.0,0.0,6366,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,3003.44016667,20160327 19:03:26 EDT
2016-03-25 17:30:00,-1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2977.30855,20160327 19:07:18 EDT
2016-03-25 17:30:00,-1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2980.41773333,20160327 19:10:25 EDT
2016-03-25 17:30:00,-1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2983.0068,20160327 19:13:00 EDT
2016-03-25 17:30:00,-1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2986.61446667,20160327 19:16:36 EDT
2016-03-25 17:30:00,-1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2990.84226667,20160327 19:20:50 EDT
2016-03-25 17:30:00,-1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i500_fcst2_GA2,2993.83163333,20160327 19:23:49 EDT
2016-03-25 17:30:00,1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2995.09088333,20160327 19:25:05 EDT
2016-03-25 17:30:00,1.0,0.0,6367,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,3005.0073,20160327 19:35:00 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-24.2137166667,20160327 19:35:47 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-22.5966166667,20160327 19:37:24 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-19.6041166667,20160327 19:40:23 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-17.8026333333,20160327 19:42:11 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-14.9757666667,20160327 19:45:01 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-13.45685,20160327 19:46:32 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-6.7934,20160327 19:53:12 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-3.82303333333,20160327 19:56:10 EDT
2016-03-27 20:00:00,1.0,0.0,6368,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,1.89006666667,20160327 20:01:53 EDT
2016-03-27 20:30:00,1.0,0.0,6369,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-21.2019166667,20160327 20:08:47 EDT
2016-03-27 20:30:00,1.0,0.0,6369,1.0,,,,GBPJPY_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-19.3332333333,20160327 20:10:40 EDT
