dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system
2016-05-27,0.0108257681096,0.000571667216125,0.00208514414057,0.0,102448.13,-65.58,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,-0.005039193729,wf_is_pv2e_p2p,102604.71,-32.83,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f90_is32,1.0,,,
2016-05-31,-0.00108970709634,0.0,0.00228416096288,2.02831236103,101413.59,-1034.54,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,102087.66,-517.05,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f90_is32,1.0,1413.88385,20160531 23:33:53 EDT,
2016-06-01 00:00:00,0.0333528379315,0.000110994900124,0.00131876094679,0.0,106013.99,1694.08,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103353.7,832.43,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is16,1.0,1343.53945,20160601 22:23:32 EDT,
2016-06-01 00:00:00,0.0334361999272,7.1e-05,0.00131876094679,0.0,102732.27,1641.64,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101370.61,816.46,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f90_is16,1.0,1922.58431667,20160602 08:02:35 EDT,
2016-06-02 00:00:00,-0.0119783372056,0.0,0.00161514570617,2.04292562587,102144.24,-534.66,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,101087.49,-262.86,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f90_is16,1.0,1221.81608333,20160602 20:21:48 EDT,
2016-06-03 00:00:00,-0.00814185712187,0.0,0.00186500961648,0.0,101437.9,-164.27,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100891.78,-163.39,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f89_is14,1.0,1261.20823333,20160603 21:01:12 EDT,
2016-06-06 00:00:00,0.0102546083909,0.00610469975766,0.00208514414057,2.01816871051,100906.42,1300.34,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100906.41,1302.33,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f90_is16,1.0,1235.62908333,20160606 20:35:37 EDT,
2016-06-07 00:00:00,-0.00725128191509,0.0,0.00161514570617,2.05897304908,102946.59,-265.19,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101602.77,-129.68,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is32,1.0,1231.22631667,20160607 20:31:13 EDT,
2016-06-08 00:00:00,0.0213443125505,0.00169330790026,0.00186500961648,2.05831007977,102913.45,398.65,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101736.04,396.11,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is32,1.0,1333.90315,20160608 22:13:54 EDT,
2016-06-09 00:00:00,-0.00721901427992,0.0,0.00208514414057,2.0,99779.8,-2057.35,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100546.82,-1025.0,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is32,1.0,1246.30398333,20160609 20:46:18 EDT,
2016-06-09 00:00:00,0.0157487771175,0.00525233006741,0.00208514414057,2.03323738025,101659.84,1013.63,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101793.82,1016.98,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is16,1.0,1308.36486667,20160609 21:48:21 EDT,
2016-06-09 00:00:00,0.0191378147922,0.00606934686579,0.00208514414057,2.03323738025,101659.84,1013.63,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101793.82,1016.98,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f91_is16,1.0,1349.75803333,20160609 22:29:45 EDT,
2016-06-09 00:00:00,0.0191381506481,0.00625696471108,0.00208514414057,2.02517765912,101256.86,1009.61,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101793.82,1016.98,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f91_is16,1.0,1459.96338333,20160610 00:19:57 EDT,
2016-06-10 00:00:00,0.0917543343813,0.0,0.00228416096288,0.0,106534.84,3602.39,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103299.59,1776.53,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is16,1.0,3.57,20160611 22:10:52 EDT,
2016-06-13 00:00:00,0.0135585083837,0.000130995380154,0.00131876094679,0.0,108366.02,2100.99,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105491.7,1032.64,0.0,1.0,gainAhead_VotingSoft,-1.0,,1.0,1285.72296667,20160613 21:25:43 EDT,gainAhead_VotingSoft_f100_is34
2016-06-13 00:00:00,0.0135654551376,9.9998200036e-05,0.00131876094679,0.0,107282.59,2079.99,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103286.82,1011.06,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,,1.0,1852.78401667,20160614 06:52:47 EDT,gainAhead_PCA10_f10_is34
2016-06-14 00:00:00,0.0896838806201,5.09993400044e-05,0.00161514570617,0.0,112151.43,4868.84,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105630.57,2343.75,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,,1.0,1235.4818,20160614 20:35:28 EDT,gainAhead_PCA10_f10_is34
2016-06-15 00:00:00,-0.00202780001811,0.0,0.00186500961648,2.19909220729,109952.41,-2199.02,both_gainAhead_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,104596.03,-1034.54,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,,1.0,1534.65683333,20160616 01:34:39 EDT,gainAhead_PCA10_f10_is34
