dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-27,0.0108257681096,0.000571667216125,0.00208514414057,0.0,102448.13,-65.58,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,-0.005039193729,wf_is_pv2e_p2p,102604.71,-32.83,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f90_is32,1.0,,
2016-05-31,-0.00108970709634,0.0,0.00228416096288,2.02831236103,101413.59,-1034.54,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,102087.66,-517.05,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f90_is32,1.0,1413.88385,20160531 23:33:53 EDT
2016-06-01 00:00:00,0.0333528379315,0.000110994900124,0.00131876094679,0.0,106013.99,1694.08,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103353.7,832.43,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is16,1.0,1343.53945,20160601 22:23:32 EDT
2016-06-01 00:00:00,0.0334361999272,7.1e-05,0.00131876094679,0.0,102732.27,1641.64,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101370.61,816.46,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f90_is16,1.0,1922.58431667,20160602 08:02:35 EDT
2016-06-02 00:00:00,-0.0119783372056,0.0,0.00161514570617,2.04292562587,102144.24,-534.66,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,101087.49,-262.86,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f90_is16,1.0,1221.81608333,20160602 20:21:48 EDT
2016-06-03 00:00:00,-0.00814185712187,0.0,0.00186500961648,0.0,101437.9,-164.27,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100891.78,-163.39,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f89_is14,1.0,1261.20823333,20160603 21:01:12 EDT
2016-06-06 00:00:00,0.0102546083909,0.00610469975766,0.00208514414057,2.01816871051,100906.42,1300.34,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100906.41,1302.33,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f90_is16,1.0,1235.62908333,20160606 20:35:37 EDT
2016-06-07 00:00:00,-0.00725128191509,0.0,0.00161514570617,2.05897304908,102946.59,-265.19,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101602.77,-129.68,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is32,1.0,1231.22631667,20160607 20:31:13 EDT
2016-06-08 00:00:00,0.0213443125505,0.00169330790026,0.00186500961648,2.05831007977,102913.45,398.65,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101736.04,396.11,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is32,1.0,1333.90315,20160608 22:13:54 EDT
2016-06-09 00:00:00,-0.00721901427992,0.0,0.00208514414057,2.0,99779.8,-2057.35,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100546.82,-1025.0,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is32,1.0,1246.30398333,20160609 20:46:18 EDT
2016-06-09 00:00:00,0.0157487771175,0.00525233006741,0.00208514414057,2.03323738025,101659.84,1013.63,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101793.82,1016.98,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is16,1.0,1308.36486667,20160609 21:48:21 EDT
2016-06-09 00:00:00,0.0191378147922,0.00606934686579,0.00208514414057,2.03323738025,101659.84,1013.63,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101793.82,1016.98,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f91_is16,1.0,1349.75803333,20160609 22:29:45 EDT
