dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
2016-06-09 20:00:00,0.0541759672861,0.00774497007838,0.00373001923296,0.0,100732.72,-554.97,both_sellHold DPS wl16.0 maxL2 dd95_0.004 thres_0.0,2.0,-0.00182765984173,wf_is_pv2e_p2p,100593.19,-276.34,0.0,1.0,sellHold,-1.0,sellHold,1.0,,,
2016-06-10 00:00:00,0.0294566588884,0.0,0.00114208048144,0.0,101100.93,368.21,both_sellHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100777.04,183.85,0.0,1.0,sellHold,-1.0,sellHold,1.0,-240.480033333,20160609 19:59:31 EDT,
2016-06-10 00:00:00,-0.0335605040076,0.0,0.00114208048144,2.0113029407,100563.14,-396.41,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100487.81,-196.66,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f24_is17,1.0,-182.97705,20160609 20:57:01 EDT,
2016-06-10 04:00:00,0.0950515138007,3.99995999999e-05,0.00659380473396,8.08580174732,101064.44,398.59,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100867.17,199.31,4.03484799923,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is19,1.0,-193.48205,20160610 00:46:31 EDT,99927.57
2016-06-10 08:00:00,0.00245086527162,0.000704257485991,0.00161514570617,0.0,100865.5,-97.59,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100659.94,-48.67,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is20,1.0,-193.455,20160610 04:46:32 EDT,
2016-06-10 12:00:00,0.000459245584516,9.99405936257e-05,0.00186500961648,0.0,100725.89,-1.26,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100454.74,-0.63,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is13,1.0,-191.789433333,20160610 08:48:12 EDT,
2016-06-10 16:00:00,0.0371120891713,5.99994600036e-05,0.00161514570617,0.0,100760.36,264.6,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100507.68,132.14,0.0,1.0,buyHold,1.0,buyHold,1.0,-193.2768,20160610 12:46:43 EDT,
2016-06-10 20:00:00,0.0677774550453,4e-05,0.00186500961648,0.0,100897.44,469.16,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100454.04,234.1,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,-193.174383333,20160610 16:46:49 EDT,
2016-06-10 20:00:00,0.0566483362718,5.99988000081e-05,0.00186500961648,0.0,100776.69,348.41,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100393.79,173.85,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,47.6166833333,20160610 20:47:37 EDT,
2016-06-10 20:00:00,0.0556517156794,3.99998200001e-05,0.00186500961648,0.0,100776.69,348.41,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100393.79,173.85,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,3.22,20160611 00:48:18 EDT,
2016-06-10 20:00:00,0.0557728333678,4e-05,0.00186500961648,0.0,100776.69,348.41,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100393.79,173.85,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,1.26,20160611 04:48:32 EDT,
2016-06-10 20:00:00,0.0556359073287,4e-05,0.00186500961648,0.0,100776.69,348.41,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100393.79,173.85,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,2.48,20160611 08:49:18 EDT,
