dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp,v4.4_system
2016-05-03,98196.84,112161.53,-0.02024093968,0.0,0.00884651736929,3.92803085656,1347.87,both_worst_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0106415620642,wf_is_pv3s_v2v,1539.56,4.48664050401,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f60_is15,112161.53,1.0,,,
2016-05-04,97151.87,110967.96,-0.0127772160828,0.0,0.00884651736929,0.0,-1044.97,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,-1193.57,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f68_is34,93947.23,1.0,2085.05161667,20160505 10:45:03 EDT,
2016-05-04 00:00:00,113094.97,112395.72,0.0358347941261,0.0123857108554,0.00884651736929,2.03086671581,-1218.5,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,0.102157092767,0.0,wf_is_short,-1208.93,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f68_is34,93947.23,1.0,2193.42425,20160505 12:33:25 EDT,
2016-05-04 00:00:00,104790.14,103734.63,-0.0296065032931,0.0,0.00884651736929,0.0,-1127.13,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,-1115.77,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f68_is34,93947.23,1.0,2246.00935,20160505 13:26:00 EDT,
2016-05-04 00:00:00,97089.23,94153.38,-0.0152631708236,0.0,0.00884651736929,0.0,-1044.29,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,-1012.72,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f68_is34,93947.23,1.0,2542.89661667,20160505 18:22:53 EDT,
2016-05-05 00:00:00,85449.27,92343.18,0.00497293634754,0.0052230431107,0.00348911350395,5.12726378791,-1261.58,both_gainAhead_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-1361.49,3.69387499756,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f60_is15,,1.0,1688.51316667,20160506 04:08:30 EDT,
2016-05-05 00:00:00,68868.49,86780.35,0.000757264479812,0.00482246975297,0.00475486021374,0.0,-2055.4,both_gainAhead_VotingSoft DPS wl26.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-1275.95,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f72_is53,,1.0,2684.30301667,20160506 20:44:18 EDT,
2016-05-05 00:00:00,68046.75,85197.92,0.00315023567459,0.00364455644956,0.00348911350395,4.08304992985,-1356.11,both_gainAhead_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-1696.18,3.40805310626,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f66_is15,,1.0,130.58,20160508 05:35:00 EDT,
2016-05-06 00:00:00,71737.73,85448.46,0.00240920294683,0.00347194549372,0.00348911350395,0.0,146.27,both_gainAhead_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,87.2,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f66_is15,,1.0,4768.36323333,20160509 07:28:21 EDT,
2016-05-09 00:00:00,67447.76,81825.61,0.00467010975072,0.00396378252614,0.00348911350395,0.0,3207.36,both_gainAhead_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1992.92,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f66_is15,,1.0,1582.44705,20160510 02:22:26 EDT,
2016-05-09 00:00:00,100790.94,103025.77,-0.00127418862476,0.0,0.00348911350395,6.04781909777,-5303.04,both_gainAhead_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-2641.98,4.12119571025,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is15,,1.0,2063.41833333,20160510 10:23:25 EDT,
2016-05-10 00:00:00,93409.82,95214.38,-0.00134932504173,0.0,0.00228416096288,2.0,-655.2,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-331.74,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f59_is15,,1.0,1412.78355,20160510 23:32:47 EDT,
2016-05-10 00:00:00,105029.45,102420.71,0.0635982564098,0.00581835952486,0.00228416096288,0.0,-734.44,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-356.85,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is55,,1.0,1928.26905,20160511 08:08:16 EDT,
2016-05-10 00:00:00,147238.64,126245.63,0.0018991555488,0.00835884747095,0.00884651736929,0.0,1015.4,both_worst_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,436.82,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f59_is15,86049.34,1.0,2799.73486667,20160511 22:39:44 EDT,
2016-05-11 00:00:00,150099.17,127408.87,-0.00304879831359,0.0,0.00884651736929,9.0064904377,2057.89,both_worst_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,878.19,5.09655862897,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f59_is15,95754.97,1.0,1668.54888333,20160512 03:48:32 EDT,
2016-05-11 00:00:00,125246.01,116651.56,-0.00377777524576,0.0,0.00246717581898,0.0,868.26,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,808.68,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f59_is8,,1.0,2560.0813,20160512 18:40:04 EDT,
2016-05-12 00:00:00,129307.82,118499.06,0.0559447395784,0.000110994900124,0.00131876094679,2.58620809695,1728.48,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,1586.33,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f56_is9,,1.0,1348.7924,20160512 22:28:47 EDT,
2016-05-13 00:00:00,131382.85,119593.58,0.055877170462,4e-05,0.00161514570617,0.0,1761.45,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,807.11,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f56_is10,,1.0,82.47,20160514 04:35:13 EDT,
2016-05-13 00:00:00,120238.7,113725.95,0.0375036050667,5.99994600036e-05,0.00161514570617,9.61986545657,1602.55,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,762.99,4.54921988394,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is49,,1.0,5.96,20160514 23:27:55 EDT,
2016-05-17 00:00:00,117540.81,114053.37,-0.0199209564237,0.0,0.00114208048144,2.35086317155,-1696.38,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-815.99,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,,1.0,1507.65765,20160518 01:07:39 EDT,
2016-05-18 00:00:00,117587.98,113609.11,-0.0164954595105,0.0,0.00131876094679,4.70370743686,-459.82,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-444.26,4.54454623185,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is41,,1.0,1566.63971667,20160519 02:06:38 EDT,
2016-05-19 00:00:00,113973.65,109473.96,-0.00681120137297,0.0,0.00161514570617,0.0,-961.83,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-923.86,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is41,,1.0,1409.16213333,20160519 23:29:09 EDT,
2016-05-23 00:00:00,109425.82,106668.41,0.0100327678521,0.00178804101589,0.00208514414057,0.0,6275.56,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,3149.01,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f57_is10,,1.0,1259.64233333,20160523 20:59:38 EDT,
