dates,signals,safef,comment
2016-05-03 03:06:02.122000-04:00,1,1,
2016-05-03 03:12:15.835000-04:00,1,1,
2016-05-03 03:25:10.834000-04:00,1,1,
2016-05-03 03:40:16.448000-04:00,1,1,
2016-05-03 03:56:45.406000-04:00,1,1,
2016-05-03 04:12:44.306000-04:00,1,1,
2016-05-03 04:28:43.839000-04:00,1,1,
2016-05-03 04:44:55.575000-04:00,1,1,
2016-05-03 05:00:26.237000-04:00,1,1,
2016-05-03 05:16:43.511000-04:00,1,1,
2016-05-03 05:32:33.582000-04:00,1,1,
2016-05-03 05:48:55.455000-04:00,1,1,
2016-05-03 06:05:25.202000-04:00,1,1,
2016-05-03 06:20:56.893000-04:00,1,1,
2016-05-03 06:36:48.387000-04:00,1,1,
2016-05-03 06:52:56.326000-04:00,1,1,
2016-05-04 19:51:40.840000-04:00,1,1,
2016-05-04 20:06:47.694000-04:00,1,1,
2016-05-04 20:21:38.496000-04:00,1,1,
2016-05-04 20:36:33.101000-04:00,1,1,
2016-05-04 20:51:34.334000-04:00,1,1,
2016-05-04 21:07:26.896000-04:00,1,1,
2016-05-04 21:23:47.861000-04:00,1,1,
2016-05-04 21:39:58.153000-04:00,1,1,
2016-05-04 21:55:59.167000-04:00,1,1,
2016-05-04 22:37:48.836000-04:00,1,1,
2016-05-04 22:52:46.684000-04:00,1,1,
2016-05-04 23:07:40.853000-04:00,1,1,
2016-05-04 23:23:35.050000-04:00,1,1,
2016-05-04 23:40:06.140000-04:00,1,1,
2016-05-04 23:56:17.845000-04:00,1,1,
2016-05-05 00:11:59.373000-04:00,1,1,
2016-05-05 00:28:00.786000-04:00,1,1,
2016-05-05 00:43:22.798000-04:00,1,1,
2016-05-05 00:59:52.903000-04:00,1,1,
2016-05-05 01:15:22.735000-04:00,1,1,
2016-05-05 01:31:27.339000-04:00,-1,1,
2016-05-05 01:47:39.471000-04:00,1,1,
2016-05-05 02:03:11.841000-04:00,1,1,
2016-05-05 02:19:31.916000-04:00,1,1,
2016-05-05 02:35:56.754000-04:00,1,1,
2016-05-05 02:52:16.047000-04:00,1,1,
2016-05-05 03:07:15.188000-04:00,1,1,
2016-05-05 03:24:09.877000-04:00,1,1,
2016-05-05 03:39:36.239000-04:00,1,1,
2016-05-05 03:55:42.981000-04:00,1,1,
2016-05-05 04:11:40.405000-04:00,1,1,
2016-05-05 04:27:22.306000-04:00,1,1,
