dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system
2016-05-30,0.0104175743054,0.000783708114225,0.00228416096288,0.0,105966.74,0.0,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.00286931571168,wf_is_pv2e_p2p,104504.97,0.0,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is63,1.0,,,
2016-05-31,0.0422751448866,0.000652502219937,0.00246717581898,0.0,106574.84,608.1,both_zigZag_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,104804.83,299.86,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is63,1.0,1374.77973333,20160531 22:54:46 EDT,
2016-06-01 00:00:00,0.0582627589183,0.000597310161192,0.00263752189358,0.0,108071.73,1496.89,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105540.84,736.01,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f98_is63,1.0,1327.33116667,20160601 22:07:19 EDT,
2016-06-01 00:00:00,0.0527291589943,0.000597327810825,0.00263752189358,0.0,106973.33,1481.68,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104468.14,728.53,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f97_is29,1.0,2527.64803333,20160602 18:07:38 EDT,
2016-06-02 00:00:00,0.0821898347671,0.000507853852986,0.00279751442472,0.0,109075.2,1773.73,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,105654.69,866.1,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f97_is29,1.0,1230.88648333,20160602 20:30:53 EDT,
2016-06-03 00:00:00,0.00531141245765,0.00300852906002,0.0029488391231,0.0,103422.16,-1632.65,both_zigZag_PCA10_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,102458.05,-802.38,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1272.58045,20160603 21:12:34 EDT,
2016-06-06 00:00:00,0.0113167889639,0.0,0.00114208048144,0.0,105210.82,2527.32,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103200.26,1254.58,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1245.85803333,20160606 20:45:51 EDT,
2016-06-07 00:00:00,0.00715102603608,0.0,0.00114208048144,0.0,105839.64,554.93,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103544.9,272.16,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1245.82746667,20160607 20:45:49 EDT,
2016-06-08 00:00:00,0.0323803126414,9.99960000799e-05,0.00131876094679,0.0,105192.42,1633.2,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103354.17,808.61,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1346.10506667,20160608 22:26:06 EDT,
2016-06-09 00:00:00,-0.00685688686531,0.0,0.00161514570617,2.07163670581,103579.76,-1612.66,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102562.95,-791.22,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1249.90875,20160609 20:49:54 EDT,
2016-06-09 00:00:00,-0.00686404711565,0.0,0.00161514570617,2.07163670581,103579.76,-1612.66,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102562.95,-791.22,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1318.3395,20160609 21:58:20 EDT,
2016-06-09 00:00:00,-0.00686406275505,0.0,0.00161514570617,2.07163670581,103579.76,-1612.66,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102562.95,-791.22,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1356.84966667,20160609 22:36:50 EDT,
2016-06-09 00:00:00,-0.00686403004493,0.0,0.00161514570617,2.07163670581,103579.76,-1612.66,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102562.95,-791.22,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1468.98601667,20160610 00:28:59 EDT,
2016-06-10 00:00:00,0.0360265096714,0.0,0.00114208048144,2.03851297643,101923.61,1311.48,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103008.51,1327.47,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,5.95,20160611 22:26:09 EDT,
2016-06-13 00:00:00,0.0175820520218,7.09986800176e-05,0.00131876094679,0.0,106933.09,2668.85,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,106458.37,1345.29,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,,1.0,1288.81416667,20160613 21:28:48 EDT,gainAhead_PCA10_f10_is31
2016-06-13 00:00:00,-0.00194173202145,0.0,0.00131876094679,0.0,108962.24,-1412.63,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,105148.87,-1363.19,0.0,1.0,zigZag_VotingSoft,1.0,,1.0,1840.87823333,20160614 06:40:52 EDT,zigZag_VotingSoft_f94_is41
2016-06-14 00:00:00,0.018944178581,9.1e-05,0.00161514570617,0.0,107725.82,74.93,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105840.95,36.82,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,,1.0,1255.31653333,20160614 20:55:18 EDT,gainAhead_PCA10_f10_is31
2016-06-15 00:00:00,-0.00557282778593,0.0,0.00186500961648,0.0,108962.24,37.92,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,105148.87,36.6,0.0,1.0,zigZag_VotingSoft,1.0,,1.0,1564.70955,20160616 02:04:42 EDT,zigZag_VotingSoft_f98_is29
