dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,105643.15,107043.45,-0.0192395261469,0.0,0.00884651736929,4.22589483835,888.21,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.00289348031773,wf_is_pv3s_v2v,899.98,4.28190920636,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f30_is27,107043.45,1.0,,
2016-05-04,105337.47,106733.72,-0.0167277727881,0.0,0.00884651736929,0.0,-305.68,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-309.73,0.0,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f30_is27,94998.75,1.0,1673.29443333,20160505 03:53:17 EDT
2016-05-04 00:00:00,100549.73,101020.1,-0.0255004756529,0.0,0.00884651736929,4.02215003476,286.09,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,287.43,4.04096551992,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f55_is19,92255.58,1.0,2098.39556667,20160505 10:58:23 EDT
2016-05-04 00:00:00,100535.76,101052.32,-0.0235846667311,0.0,0.00884651736929,4.02159122251,286.05,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,287.52,4.04225443862,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f55_is19,92255.58,1.0,2187.95443333,20160505 12:27:57 EDT
2016-05-04 00:00:00,95538.95,96554.61,-0.0138168001169,0.0,0.00884651736929,0.0,-277.24,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,-280.19,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f55_is19,92255.58,1.0,2241.93396667,20160505 13:21:56 EDT
2016-05-04 00:00:00,99645.6,100334.44,-0.0282887268301,0.0,0.00884651736929,3.98598328891,283.52,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,285.48,4.01353798786,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f55_is19,92255.58,1.0,2291.95946667,20160505 14:11:57 EDT
2016-05-05 00:00:00,90578.6,96508.06,0.00420636455993,0.00420868570313,0.00475486021374,7.24686780501,-294.01,both_zigZag_PCA10_VotingSoft DPS wl26.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-156.38,3.86047681112,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is27,,1.0,1685.0053,20160506 04:05:00 EDT
2016-05-05 00:00:00,91400.52,95732.97,0.0687065132,0.0043051746786,0.00384481582077,0.0,287.52,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,150.81,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is18,,1.0,2389.31953333,20160506 15:49:19 EDT
2016-05-05 00:00:00,97526.84,98821.73,0.00397520925735,0.00395907229519,0.00361157559257,7.80277181331,-317.0,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-160.35,3.95302741521,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f67_is31,,1.0,132.6,20160508 05:32:43 EDT
2016-05-06 00:00:00,100877.42,101249.18,0.0293485604677,0.00667442427551,0.00361157559257,0.0,789.69,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,397.86,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f67_is31,,1.0,4557.19608333,20160509 03:57:11 EDT
2016-05-09 00:00:00,97767.29,99937.63,0.0123312460831,0.00674544702154,0.00361157559257,0.0,108.39,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,55.43,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f67_is31,,1.0,1530.05543333,20160510 01:30:03 EDT
2016-05-10 00:00:00,92038.87,97096.76,-0.000503968972521,0.0,0.00208514414057,5.52266371064,-300.51,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-159.23,3.88402577423,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f59_is31,,1.0,1430.92065,20160510 23:50:55 EDT
2016-05-10 00:00:00,121376.24,111845.11,-0.00148297895706,0.0,0.00208514414057,2.4275732882,-391.42,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-178.93,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is31,,1.0,1781.4097,20160511 05:41:24 EDT
2016-05-11 00:00:00,114590.01,108695.15,0.000328178097919,0.00904266671572,0.00884651736929,2.29184609316,-146.06,both_worst_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,2.0,0.0,wf_is_short,-136.37,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is24,98972.53,1.0,1355.86081667,20160511 22:35:51 EDT
2016-05-11 00:00:00,116454.43,109377.53,-0.0021906989238,0.0,0.00884651736929,2.32913526476,288.78,both_worst_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,136.88,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f63_is24,99760.07,1.0,1701.30226667,20160512 04:21:18 EDT
2016-05-12 00:00:00,107280.19,104205.09,0.0023079448521,0.00282300416216,0.00246717581898,0.0,0.0,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,0.0,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is27,,1.0,1337.26316667,20160512 22:17:15 EDT
2016-05-12 00:00:00,111980.59,110428.6,-0.0147703406102,0.0,0.00246717581898,0.0,0.0,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,0.0,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f61_is20,,1.0,1682.76988333,20160513 04:02:46 EDT
2016-05-13 00:00:00,115704.92,111777.96,0.0160911713069,0.000131,0.00161514570617,2.31414472317,682.53,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,661.59,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f56_is9,,1.0,33.29,20160514 03:41:22 EDT
2016-05-19 00:00:00,107960.16,104548.71,0.0206532193625,4e-05,0.00161514570617,0.0,294.4,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,142.74,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is32,,1.0,1495.47065,20160520 00:55:28 EDT
2016-05-20 00:00:00,108361.14,105053.13,0.0178286862627,0.00283144421234,0.00186500961648,8.6695845822,1625.81,both_gainAhead_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,794.08,4.20229314186,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is9,,1.0,5.63,20160522 06:57:16 EDT
2016-05-23 00:00:00,107179.98,104525.72,-0.00126863518102,0.0,0.00114208048144,2.14364252993,-283.66,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-137.09,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is9,,1.0,1258.4145,20160523 20:58:24 EDT
2016-05-24 00:00:00,109796.14,105965.45,0.0411856397256,0.00011999400016,0.00131876094679,2.19596670322,1085.7,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1049.92,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is9,,1.0,1593.53331667,20160525 02:33:31 EDT
2016-05-26 00:00:00,110429.35,106629.62,0.0157467496064,8e-05,0.00131876094679,0.0,850.9,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,412.4,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is32,,1.0,1399.89606667,20160526 23:19:53 EDT
2016-05-27 00:00:00,111771.45,107231.2,0.0153855923394,7.09986800177e-05,0.00161514570617,0.0,424.3,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,203.92,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is32,,1.0,42.91,20160528 05:20:54 EDT
