dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_netEquity,safef,cycleTime,timestamp,v4.3_system
2016-04-26 19:00:00,99242.41,99501.22,-0.00817731324214,0.0,0.00373001923296,2.0,-60.57,both_finalBestOfWorst DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.000195404229645,wf_is_pv3s_v2v,-29.35,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,99501.22,1.0,,,
2016-04-26 19:30:00,99223.02,99481.78,-0.172657683998,0.0,0.00384481582077,0.0,-19.39,both_finalBestOfWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-19.44,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,99994.07,1.0,-17.1181166667,20160426 19:12:52 EDT,
2016-04-26 19:30:00,98562.41,98920.13,-0.103692459584,0.0,0.00384481582077,0.0,-19.26,both_best_wf_is_pv3s_v2v DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-19.33,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,99845.9,1.0,2.30206666667,20160426 19:32:18 EDT,
2016-04-26 20:00:00,98349.14,98716.78,-0.169069103336,0.0,0.00395628284037,0.0,59.29,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,59.51,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,99845.93,1.0,-9.00173333333,20160426 19:50:59 EDT,
2016-04-26 20:30:00,98623.53,98969.79,-0.214100769755,0.0,0.00384481582077,0.0,-17.59,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-17.65,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f16_is19,99871.28,1.0,-19.0392166667,20160426 20:10:57 EDT,
2016-04-26 20:30:00,98844.76,99116.48,-0.124039995663,0.0,0.00384481582077,0.0,-17.63,both_finalBestOfWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-17.68,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,100061.61,1.0,0.651833333333,20160426 20:30:39 EDT,
2016-04-26 21:00:00,99202.67,99745.62,-0.368918096732,0.0,0.00395628284037,0.0,-55.14,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-55.44,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f16_is20,100198.47,1.0,-9.47688333333,20160426 20:50:31 EDT,
2016-04-26 21:30:00,98739.35,99013.49,-0.246900003801,0.0,0.00395628284037,3.94973209191,-77.1,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-77.31,3.96069796854,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,99891.3,1.0,-19.29845,20160426 21:10:42 EDT,
2016-04-26 21:30:00,99335.56,99564.47,-0.202938100904,0.0,0.00395628284037,3.9735812248,-77.56,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-77.74,3.98273804155,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,99891.3,1.0,0.398366666667,20160426 21:30:23 EDT,
2016-04-26 22:00:00,97798.73,98512.91,-0.0807331221156,0.0,0.00395628284037,0.0,114.24,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,115.07,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f29_is52,100070.37,1.0,-0.961266666667,20160426 21:59:02 EDT,
