dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-30,-0.000151277179583,0.0,0.00228416096288,0.0,100057.86,0.0,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,-4.98529338451e-05,wf_is_pv3s_v2v,100055.86,0.0,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f89_is14,1.0,,,,
2016-05-31,-0.000741182370667,0.0,0.00246717581898,0.0,100052.87,-4.99,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100050.87,-4.99,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f89_is14,1.0,1411.28283333,20160531 23:31:16 EDT,,
2016-06-01 00:00:00,-0.000471834001359,0.0,0.00161514570617,0.0,100039.88,0.0,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100037.87,0.0,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f89_is14,1.0,1302.58693333,20160601 21:42:35 EDT,,
2016-06-01 00:00:00,-0.000471836771265,0.0,0.00161514570617,0.0,100005.97,0.0,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100007.97,0.0,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f89_is14,1.0,1922.62311667,20160602 08:02:37 EDT,,
2016-06-02 00:00:00,-0.000206542574843,0.0,0.00186500961648,0.0,100007.95,4.99,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100009.95,4.99,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is21,1.0,1223.7918,20160602 20:23:47 EDT,,
2016-06-03 00:00:00,-0.000406850471524,0.0,0.00208514414057,0.0,100011.95,0.0,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100013.95,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is21,1.0,1263.22826667,20160603 21:03:13 EDT,,
2016-06-06 00:00:00,-0.000181206256866,0.0,0.00228416096288,0.0,100009.98,0.0,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is21,1.0,1235.11965,20160606 20:35:07 EDT,,
2016-06-07 00:00:00,-0.000604517918479,0.0,0.00246717581898,0.0,100009.98,0.0,both_zigZag_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is21,1.0,1233.2739,20160607 20:33:16 EDT,,
2016-06-08 00:00:00,-0.000484935133083,0.0,0.00263752189358,0.0,100010.97,4.99,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100012.97,4.99,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is21,1.0,1331.00861667,20160608 22:11:00 EDT,,
2016-06-09 00:00:00,-0.000514121129813,0.0,0.00279751442472,0.0,100009.98,0.0,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f93_is21,1.0,1240.36411667,20160609 20:40:21 EDT,,
2016-06-09 00:00:00,-0.000511873972275,0.0,0.00279751442472,0.0,100009.98,0.0,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f94_is21,1.0,1317.1636,20160609 21:57:09 EDT,,
2016-06-09 00:00:00,-0.000505138854878,0.0,0.00279751442472,0.0,100009.98,0.0,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f94_is21,1.0,1347.84691667,20160609 22:27:50 EDT,,
2016-06-09 00:00:00,-0.000510598290837,0.0,0.00279751442472,0.0,100009.98,0.0,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f94_is21,1.0,1458.41166667,20160610 00:18:24 EDT,,
2016-06-10 00:00:00,-0.000474552907015,0.0,0.0029488391231,0.0,100005.98,0.0,both_zigZag_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100007.98,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f94_is21,1.0,4.73,20160611 22:11:52 EDT,,
2016-06-13 00:00:00,-0.000298852068736,0.0,0.00309276856414,0.0,100016.94,0.0,both_zigZag_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100018.94,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,,1.0,1258.58763333,20160613 20:58:35 EDT,zigZag_VotingSoft_f94_is21,
2016-06-13 00:00:00,-0.000277531454018,0.0,0.00309276856414,0.0,100026.92,0.0,both_zigZag_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100028.92,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,,1.0,1856.04893333,20160614 06:56:02 EDT,zigZag_VotingSoft_f94_is21,
2016-06-14 00:00:00,-0.000940640211367,0.0,0.00323029141235,0.0,100026.92,0.0,both_zigZag_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100028.92,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,,1.0,1273.72088333,20160614 21:13:43 EDT,zigZag_VotingSoft_f94_is21,
2016-06-15 00:00:00,-0.0012950196189,0.0,0.00336219390073,0.0,100011.95,-4.99,both_zigZag_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100013.95,-4.99,0.0,1.0,zigZag_VotingSoft,-1.0,,1.0,1540.75063333,20160616 01:40:45 EDT,zigZag_VotingSoft_f94_is21,
2016-06-16 00:00:00,-0.00146586976469,0.0,0.00348911350395,0.0,100006.96,-4.99,both_zigZag_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100008.96,-4.99,0.0,1.0,zigZag_VotingSoft,-1.0,,1.0,1272.74161667,20160616 21:12:44 EDT,zigZag_VotingSoft_f94_is21,
2016-06-16 00:00:00,-0.00151677621822,0.0,0.00348911350395,0.0,100006.96,-4.99,both_zigZag_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100008.96,-4.99,0.0,1.0,zigZag_VotingSoft,-1.0,,1.0,1495.91143333,20160617 00:55:54 EDT,zigZag_VotingSoft_f94_is21,
2016-06-17 00:00:00,-7.81112094228e-05,0.0,0.00228416096288,0.0,100012.93,9.97,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100014.93,9.97,0.0,1.0,gainAhead_VotingSoft,1.0,,1.0,69.17,20160618 03:05:15 EDT,gainAhead_VotingSoft_f94_is21,
2016-06-17 00:00:00,-9.92456562821e-05,0.0,0.00228416096288,0.0,100012.93,9.97,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100014.93,9.97,0.0,1.0,gainAhead_VotingSoft,1.0,,1.0,3.58,20160619 04:18:19 EDT,gainAhead_VotingSoft_f94_is21,
2016-06-20 00:00:00,-0.000106102788811,0.0,0.00246717581898,0.0,100012.93,0.0,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100014.93,0.0,0.0,1.0,gainAhead_VotingSoft,1.0,,1.0,1246.59715,20160620 20:46:35 EDT,gainAhead_VotingSoft_f94_is21,
2016-06-20 00:00:00,-7.88972833066e-05,0.0,0.00246717581898,0.0,100012.93,0.0,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100014.93,0.0,0.0,1.0,gainAhead_VotingSoft,1.0,,1.0,2572.83801667,20160621 18:52:50 EDT,gainAhead_VotingSoft_f94_is21,
2016-06-21 00:00:00,-0.000950668721456,0.0,0.00263752189358,0.0,99960.09,-4.98,both_gainAhead_PCA10_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,99958.09,-4.98,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,1456.71116667,20160622 00:16:42 EDT,gainAhead_PCA10_f10_is23,
2016-06-22 00:00:00,-0.00138613549663,0.0,0.00279751442472,0.0,99959.08,-4.98,both_zigZag_PCA10_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99957.08,-4.98,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,,1.0,1229.90296667,20160622 20:29:54 EDT,zigZag_PCA10_f10_is21,
2016-06-22 00:00:00,-0.00097965004221,0.0,0.00279751442472,0.0,99990.02,-4.99,both_zigZag_PCA10_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99988.03,-4.98,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,,1.0,1670.46716667,20160623 03:50:28 EDT,zigZag_PCA10_f10_is21,
