dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,130209.87,111559.58,-0.0351454866633,0.0,0.00884651736929,5.20860330453,1979.03,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.00430583857535,wf_is_pv3s_v2v,1695.57,4.46256177948,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,111559.58,1.0,,
2016-05-04,129649.21,111079.22,-0.0270443310351,0.0,0.00884651736929,0.0,-560.66,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-480.36,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,79142.35,1.0,2111.34365,20160505 11:11:20 EDT
2016-05-04 00:00:00,143687.67,120534.62,-0.0273430462913,0.0,0.00884651736929,0.0,-621.37,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-521.25,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,79142.35,1.0,2203.73301667,20160505 12:43:43 EDT
2016-05-05 00:00:00,40772.22,65272.75,0.00735707362383,0.00514004316906,0.00475486021374,0.0,42.04,both_zigZag_PCA10_VotingSoft DPS wl26.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,33.67,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,,1.0,1727.35063333,20160506 04:47:21 EDT
2016-05-05 00:00:00,127712.07,118836.23,0.00508858481025,0.00509416491726,0.00535683228913,10.2177828694,121.48,both_gainAhead_PCA10_VotingSoft DPS wl33.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,56.55,4.75363922927,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is100,,1.0,2772.23341667,20160506 22:12:14 EDT
2016-05-05 00:00:00,176687.76,138846.56,0.035546104056,0.00427199426259,0.00427327386967,0.0,-185.32,both_gainAhead_PCA10_GNBayes DPS wl21.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-72.78,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is22,,1.0,203.04,20160508 06:48:53 EDT
2016-05-06 00:00:00,92779.09,101075.12,0.0252682094786,0.00435339548547,0.00437383524868,0.0,-1167.49,both_gainAhead_PCA10_GNBayes DPS wl22.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-631.96,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is23,,1.0,4844.95763333,20160509 08:44:57 EDT
2016-05-09 00:00:00,80891.58,96650.21,0.0158718520312,0.00479070635115,0.004472135955,0.0,5614.75,both_gainAhead_PCA10_GNBayes DPS wl23.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,3474.88,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is24,,1.0,1427.25136667,20160509 23:47:15 EDT
2016-05-10 00:00:00,53316.31,74365.01,-0.00286062055562,0.0,0.00246717581898,3.19917046703,-4594.31,both_zigZag_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-3072.57,2.97471928937,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f64_is25,,1.0,1499.0226,20160511 00:59:01 EDT
2016-05-10 00:00:00,162628.56,156154.63,-0.0152022883191,0.0,0.00884651736929,3.25263616685,-14006.77,both_finalWorst DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-6445.41,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f65_is55,65883.32,1.0,2731.55761667,20160511 21:31:33 EDT
2016-05-11 00:00:00,178789.64,155612.51,-0.000374950928594,0.0,0.00263752189358,0.0,7535.04,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,6558.24,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1756.7026,20160512 05:16:42 EDT
2016-05-12 00:00:00,172678.93,155021.28,0.000715667675588,9.1e-05,0.00131876094679,0.0,93.81,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,42.12,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1428.1077,20160512 23:48:06 EDT
2016-05-13 00:00:00,156724.17,149130.29,0.00397821363285,5.09993400044e-05,0.00161514570617,0.0,400.46,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,190.77,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,152.62,20160514 05:45:46 EDT
2016-05-17 00:00:00,118005.13,127637.18,0.113275980552,3.999982e-05,0.00208514414057,0.0,3612.8,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1984.22,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1550.98546667,20160518 01:50:59 EDT
2016-05-18 00:00:00,123193.27,124264.09,0.127914646715,3.99996e-05,0.00228416096288,9.85625030623,2615.31,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1333.23,4.97076230206,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f61_is37,,1.0,1622.45298333,20160519 03:02:27 EDT
2016-05-19 00:00:00,95778.0,121028.4,0.0902003479631,0.00626572955888,0.00246717581898,0.0,-697.34,both_zigZag_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-439.0,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1404.3497,20160519 23:24:20 EDT
2016-05-19 00:00:00,142150.92,131359.96,0.063460661931,0.00623748041492,0.00246717581898,0.0,-1034.98,both_buyHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,-476.47,0.0,1.0,buyHold,1.0,buyHold,,1.0,1519.14421667,20160520 01:19:08 EDT
2016-05-23 00:00:00,156949.71,136967.76,0.00308270501839,0.00316764339248,0.00279751442472,0.0,-1868.14,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-810.32,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is25,,1.0,1273.41796667,20160523 21:13:25 EDT
