dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
2016-06-09 20:00:00,0.0227936580864,6.54299424331e-05,0.00161514570617,0.0,100863.7,10.46,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,6.22206551835e-05,wf_is_pv3s_v2v,100574.76,5.21,0.0,1.0,buyHold,1.0,buyHold,1.0,,,
2016-06-10 00:00:00,0.00148143276009,3.73327288919e-05,0.00186500961648,0.0,100876.25,12.55,both_buyHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100581.02,6.26,0.0,1.0,buyHold,1.0,buyHold,1.0,-230.017333333,20160609 20:09:58 EDT,
2016-06-10 00:00:00,0.016369842156,5.73322755233e-05,0.00186500961648,0.0,100756.32,37.6,both_buyHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100448.96,18.75,0.0,1.0,buyHold,1.0,buyHold,1.0,-181.2972,20160609 20:58:42 EDT,
2016-06-10 04:00:00,0.000273168753662,0.000374177721202,0.00659380473396,2.00572428289,100284.21,15.67,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100286.21,17.67,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,-193.294266667,20160610 00:46:42 EDT,99714.09
2016-06-10 08:00:00,0.00771577146814,0.0,0.00659380473396,8.00899557456,100104.44,74.96,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100061.56,37.48,4.00262240406,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f30_is30,1.0,-191.794683333,20160610 04:48:12 EDT,100061.56
2016-06-10 12:00:00,0.00129921754475,0.000432017290082,0.00659380473396,0.0,100459.65,437.45,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100242.93,218.73,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.864533333,20160610 08:47:08 EDT,99805.47
2016-06-10 16:00:00,0.011898089135,4e-05,0.00659380473396,0.0,100278.4,22.91,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100268.94,11.45,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is14,1.0,-193.539333333,20160610 12:46:27 EDT,99806.49
2016-06-10 20:00:00,0.0286500791618,3.999982e-05,0.00659380473396,0.0,100766.48,429.77,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100553.61,214.89,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.962816667,20160610 16:48:02 EDT,99935.8
2016-06-10 20:00:00,0.0386199333425,4e-05,0.00659380473396,8.09670069363,101200.66,863.95,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100770.72,432.0,4.0309901228,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,46.0113333333,20160610 20:46:00 EDT,99838.2
2016-06-10 20:00:00,0.0329850709751,4e-05,0.00659380473396,8.09670069363,101200.66,863.95,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100770.72,432.0,4.0309901228,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,3.31,20160611 00:48:23 EDT,99838.2
2016-06-10 20:00:00,0.0246588569779,3.99996e-05,0.00659380473396,8.09670069363,101200.66,863.95,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100770.72,432.0,4.0309901228,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,1.95,20160611 04:47:05 EDT,99838.2
