dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-26 19:00:00,99907.57,100056.27,-0.35269664139,0.0,0.00336219390073,0.0,16.58,both_best_wf_is_pv3s_v2v DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,8.16310981831e-05,wf_is_pv3s_v2v,16.61,0.0,1.0,buyHold,1.0,buyHold,100056.27,1.0,,
2016-04-26 19:30:00,99915.73,100064.44,-0.227345619055,0.0,0.00336219390073,0.0,8.16,both_best_wf_is_pv3s_v2v DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,8.17,0.0,1.0,buyHold,1.0,buyHold,100064.44,1.0,-8.27651666667,20160426 19:21:43 EDT
2016-04-26 20:00:00,99697.76,100085.93,-0.201200205772,0.0,0.00336219390073,0.0,4.07,both_best_wf_is_pv3s_v2v DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,4.08,0.0,1.0,buyHold,1.0,buyHold,100085.93,1.0,-19.1966333333,20160426 19:40:48 EDT
2016-04-26 20:00:00,99732.79,100085.93,-0.205216234941,0.0,0.00336219390073,0.0,4.07,both_best_wf_is_pv3s_v2v DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,4.08,0.0,1.0,buyHold,1.0,buyHold,100085.93,1.0,-0.876183333333,20160426 19:59:07 EDT
2016-04-26 20:30:00,99731.4,100065.8,-0.120217397454,0.0,0.00336219390073,0.0,3.53,both_best_wf_is_pv3s_v2v DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,3.54,0.0,1.0,buyHold,1.0,buyHold,100065.8,1.0,-11.8074666667,20160426 20:18:11 EDT
2016-04-26 21:00:00,99935.59,100076.96,-0.133703028567,0.0,0.00348911350395,0.0,6.8,both_best_wf_is_pv3s_v2v DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,6.81,0.0,1.0,buyHold,1.0,buyHold,100076.96,1.0,-22.8119666667,20160426 20:37:11 EDT
2016-04-26 21:00:00,99905.32,100076.96,-0.112758049314,0.0,0.00348911350395,0.0,6.79,both_best_wf_is_pv3s_v2v DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,6.81,0.0,1.0,buyHold,1.0,buyHold,100076.96,1.0,-4.50896666667,20160426 20:55:29 EDT
2016-04-26 21:30:00,99940.36,100077.72,-0.090993938213,0.0,0.00348911350395,0.0,32.07,both_best_wf_is_pv3s_v2v DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,32.12,0.0,1.0,buyHold,1.0,buyHold,100077.72,1.0,-15.2160166667,20160426 21:14:47 EDT
2016-04-26 21:30:00,100022.67,100077.72,-0.104195792688,0.0,0.00348911350395,0.0,32.1,both_best_wf_is_pv3s_v2v DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,32.12,0.0,1.0,buyHold,1.0,buyHold,100077.72,1.0,3.73913333333,20160426 21:33:44 EDT
2016-04-26 22:00:00,99973.4,100052.69,-0.0186072171823,0.0,0.00348911350395,0.0,-20.12,both_best_wf_is_pv3s_v2v DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-20.14,0.0,1.0,buyHold,1.0,buyHold,100052.69,1.0,-7.22056666667,20160426 21:52:46 EDT
