dates,signals,safef,comment
2016-05-03 03:05:21.056000-04:00,1,1,
2016-05-03 03:12:13.140000-04:00,1,1,
2016-05-03 03:25:10.894000-04:00,-1,1,
2016-05-03 03:40:15.859000-04:00,-1,1,
2016-05-03 03:56:56.457000-04:00,-1,1,
2016-05-03 04:12:10.134000-04:00,-1,1,
2016-05-03 04:28:40.508000-04:00,-1,1,
2016-05-03 04:44:39.970000-04:00,-1,1,
2016-05-03 05:00:32.818000-04:00,-1,1,
2016-05-03 05:16:39.502000-04:00,-1,1,
2016-05-03 05:32:26.557000-04:00,-1,1,
2016-05-03 05:48:52.126000-04:00,-1,1,
2016-05-03 06:05:30.137000-04:00,-1,1,
2016-05-03 06:20:48.941000-04:00,1,1,
2016-05-03 06:37:02.957000-04:00,1,1,
2016-05-03 06:52:56.463000-04:00,1,1,
2016-05-04 19:51:37.097000-04:00,1,1,
2016-05-04 20:06:48.485000-04:00,1,1,
2016-05-04 20:21:46.403000-04:00,1,1,
2016-05-04 20:36:27.413000-04:00,1,1,
2016-05-04 20:51:28.084000-04:00,1,1,
2016-05-04 21:07:35.174000-04:00,1,1,
2016-05-04 21:23:57.738000-04:00,1,1,
2016-05-04 21:40:01.497000-04:00,1,1,
2016-05-04 21:55:50.619000-04:00,1,1,
2016-05-04 22:37:40.121000-04:00,1,1,
2016-05-04 22:52:31.215000-04:00,1,1,
2016-05-04 23:07:32.978000-04:00,1,1,
2016-05-04 23:23:22.689000-04:00,1,1,
2016-05-04 23:39:58.184000-04:00,1,1,
2016-05-04 23:56:30.966000-04:00,1,1,
2016-05-05 00:11:56.884000-04:00,1,1,
2016-05-05 00:27:58.145000-04:00,1,1,
2016-05-05 00:43:26.467000-04:00,1,1,
2016-05-05 01:00:01.147000-04:00,-1,1,
2016-05-05 01:15:21.469000-04:00,1,1,
2016-05-05 01:31:07.135000-04:00,1,1,
2016-05-05 01:47:37.221000-04:00,1,1,
2016-05-05 02:03:13.482000-04:00,1,1,
2016-05-05 02:19:18.046000-04:00,1,1,
2016-05-05 02:35:47.857000-04:00,1,1,
2016-05-05 02:52:14.906000-04:00,1,1,
2016-05-05 03:07:17.485000-04:00,1,1,
2016-05-05 03:24:09.419000-04:00,1,1,
2016-05-05 03:39:34.911000-04:00,1,1,
2016-05-05 03:55:43.356000-04:00,1,1,
2016-05-05 04:11:42.302000-04:00,1,1,
2016-05-05 04:27:28.693000-04:00,1,1,
2016-05-05 04:44:01.968000-04:00,1,1,
2016-05-05 04:59:15.193000-04:00,1,1,
2016-05-05 05:15:26.950000-04:00,1,1,
2016-05-05 05:32:01.206000-04:00,1,1,
2016-05-05 05:46:56.834000-04:00,1,1,
2016-05-05 06:03:22.403000-04:00,1,1,
2016-05-05 06:19:41.492000-04:00,1,1,
2016-05-05 06:36:26.371000-04:00,1,1,
2016-05-05 06:51:00.025000-04:00,1,1,
2016-05-05 07:06:54.311000-04:00,1,1,
2016-05-05 07:23:10.532000-04:00,1,1,
2016-05-05 07:39:45.609000-04:00,1,1,
2016-05-05 07:55:58.131000-04:00,1,1,
2016-05-05 08:11:27.824000-04:00,1,1,
2016-05-05 08:28:02.708000-04:00,1,1,
2016-05-05 08:43:24.188000-04:00,1,1,
2016-05-05 08:59:07.968000-04:00,1,1,
2016-05-05 09:15:48.921000-04:00,1,1,
2016-05-05 09:31:25.439000-04:00,1,1,
2016-05-05 09:48:20.319000-04:00,1,1,
2016-05-05 10:03:43.614000-04:00,1,1,
2016-05-05 10:20:02.516000-04:00,1,1,
2016-05-05 10:35:26.864000-04:00,1,1,
2016-05-05 10:51:19.207000-04:00,1,1,
2016-05-05 11:07:06.430000-04:00,1,1,
2016-05-05 11:24:16.228000-04:00,1,1,
2016-05-05 11:39:08.770000-04:00,1,1,
2016-05-05 11:56:08.449000-04:00,1,1,
2016-05-05 12:10:58.156000-04:00,1,1,
2016-05-05 12:27:38.841000-04:00,1,1,
2016-05-05 12:44:03.912000-04:00,1,1,
2016-05-05 12:59:16.214000-04:00,1,1,
2016-05-05 13:15:34.549000-04:00,1,1,
2016-05-05 13:31:26.613000-04:00,1,1,
2016-05-05 13:47:32.919000-04:00,1,1,
2016-05-05 14:03:22.606000-04:00,1,1,
2016-05-05 14:19:54.412000-04:00,1,1,
2016-05-05 14:35:13.473000-04:00,1,1,
2016-05-05 14:51:46.922000-04:00,-1,1,
2016-05-05 15:06:43.484000-04:00,1,1,
2016-05-05 15:24:32.145000-04:00,1,1,
2016-05-05 15:39:45.495000-04:00,1,1,
2016-05-05 15:54:58.378000-04:00,1,1,
2016-05-05 16:11:35.123000-04:00,1,1,
2016-05-05 16:27:45.531000-04:00,1,1,
2016-05-05 16:43:38.061000-04:00,-1,1,
2016-05-05 16:59:20.503000-04:00,1,1,
2016-05-05 17:16:45.969000-04:00,1,1,
2016-05-05 17:30:57.530000-04:00,1,1,
2016-05-05 17:47:42.216000-04:00,1,1,
2016-05-05 18:03:47.951000-04:00,1,1,
2016-05-05 18:20:04.895000-04:00,1,1,
2016-05-05 18:35:48.296000-04:00,-1,1,
2016-05-05 18:51:20.936000-04:00,1,1,
2016-05-05 19:07:25.224000-04:00,1,1,
