dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-04-22 16:00:00,-1.0,-0.000166834459945,437,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,,
2016-04-22 16:30:00,-1.0,-0.00116228221593,438,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,,
2016-04-22 17:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,,
2016-04-22 17:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.09,20160424 00:02:29 EDT
2016-04-22 17:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.1,20160424 00:07:01 EDT
2016-04-22 17:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.17,20160424 18:04:03 EDT
2016-04-22 17:30:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.21,20160424 18:44:37 EDT
2016-04-24 19:30:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.17,20160424 19:05:44 EDT
2016-04-24 20:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.15,20160424 19:36:39 EDT
2016-04-24 20:30:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.19,20160424 20:09:56 EDT
2016-04-24 21:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.17,20160424 20:42:15 EDT
2016-04-24 21:30:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.16,20160424 21:05:20 EDT
2016-04-24 22:00:00,-1.0,0.0,439,1.0,,,,NZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.17,20160424 21:36:57 EDT
