dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.5_system,safef,cycleTime,timestamp
2016-06-28 00:00:00,-0.0369840205923,0.0,0.00228416096288,0.0,99313.07,451.41,both_zigZag_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,-0.00127934431004,wf_is_pv3s_v2v,99311.08,451.4,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is28,1.0,,
2016-06-28 04:00:00,-0.0223251205461,0.0,0.00114208048144,0.0,99186.01,-127.06,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99184.03,-127.05,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is28,1.0,-189.597483333,20160628 00:50:24 EDT
2016-06-28 08:00:00,-0.0105881532667,0.0,0.00131876094679,0.0,99247.67,-34.1,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99245.69,-34.1,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is28,1.0,-191.714033333,20160628 04:48:17 EDT
2016-06-28 12:00:00,-0.118394497811,0.0,0.00161514570617,2.0,99041.28,-704.15,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99354.02,-350.93,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f19_is8,1.0,-190.442033333,20160628 08:49:33 EDT
2016-06-28 16:00:00,-0.0928060977494,0.0,0.00186500961648,0.0,99199.3,214.3,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99690.18,215.36,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f19_is8,1.0,-192.327166667,20160628 12:47:40 EDT
2016-06-28 20:00:00,-0.0631755151877,0.0,0.00208514414057,0.0,99006.72,5.14,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99959.15,5.19,0.0,1.0,sellHold,-1.0,sellHold,1.0,-190.527383333,20160628 16:49:28 EDT
2016-06-29 04:00:00,-0.102366715888,0.0,0.00246717581898,0.0,99220.21,35.02,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99262.52,35.04,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is28,1.0,-412.93625,20160628 21:07:03 EDT
2016-06-29 04:00:00,-0.0413270567934,0.0,0.00246717581898,3.96266899469,99062.76,-122.43,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99105.0,-122.48,3.96435857427,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is28,1.0,-190.941983333,20160629 00:49:03 EDT
2016-06-29 08:00:00,-0.0918343922135,0.0,0.00263752189358,0.0,99053.68,-96.71,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99584.23,-97.23,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.10015,20160629 04:47:53 EDT
2016-06-29 12:00:00,-0.139335745976,0.0,0.00279751442472,0.0,99422.99,-150.75,both_sellHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99421.01,-150.74,0.0,1.0,sellHold,-1.0,sellHold,1.0,-190.239816667,20160629 08:49:45 EDT
2016-06-29 16:00:00,-0.0306553752186,0.0,0.0029488391231,3.99534804074,99879.71,138.52,both_gainAhead_PCA10_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99877.7,138.51,3.99526792644,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is28,1.0,-192.194716667,20160629 12:47:48 EDT
2016-06-29 20:00:00,-0.070659528735,0.0,0.00208514414057,3.98354636997,99584.68,-38.08,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,99656.0,-38.11,3.98639939305,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is12,1.0,-191.170533333,20160629 16:48:49 EDT
2016-06-30 00:00:00,-0.0500100175803,0.0,0.00228416096288,2.0,99363.7,-410.07,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99569.73,-204.04,0.0,1.0,sellHold,-1.0,sellHold,1.0,-190.3479,20160629 20:49:39 EDT
2016-06-30 04:00:00,-0.0659457359448,0.0,0.00336219390073,5.98880155616,99807.37,-350.8,both_zigZag_GNBayes DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,99874.07,-176.21,3.99512241396,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is20,1.0,-190.919416667,20160630 00:49:04 EDT
2016-06-30 08:00:00,-0.0312013226019,0.0,0.00348911350395,0.0,99751.25,-5.18,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99936.72,-5.19,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,-191.904283333,20160630 04:48:05 EDT
2016-06-30 12:00:00,-0.0915838113381,0.0,0.00361157559257,3.98644018052,99657.02,-72.31,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99655.02,-72.31,3.98636023533,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is14,1.0,-191.1761,20160630 08:48:49 EDT
2016-06-30 16:00:00,-0.069390238093,0.0,0.00373001923296,3.96452117695,99109.06,-501.9,both_zigZag_VotingSoft DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99107.08,-501.89,3.96444197485,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,-191.505583333,20160630 12:48:29 EDT
2016-06-30 20:00:00,-0.0544655930365,0.0,0.00384481582077,0.0,99666.78,288.97,both_gainAhead_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99664.77,288.96,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is14,1.0,-191.080683333,20160630 16:48:55 EDT
2016-07-01 00:00:00,-0.0721622811618,0.0,0.00395628284037,3.9531079138,98823.74,-244.74,both_zigZag_VotingSoft DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98821.75,-244.73,3.95302810824,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,-190.5201,20160630 20:49:28 EDT
2016-07-01 04:00:00,-0.0646434807362,0.0,0.00406469422349,0.0,99348.72,-72.07,both_gainAhead_GNBayes DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,99346.73,-72.07,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is26,1.0,-192.207566667,20160701 00:47:47 EDT
2016-07-01 08:00:00,-0.0660279019118,0.0,0.00417028828114,0.0,99186.8,72.79,both_zigZag_VotingSoft DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99184.81,72.79,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,-190.444766667,20160701 04:49:33 EDT
2016-07-01 12:00:00,-0.0951307683579,0.0,0.00427327386967,0.0,98724.28,-303.81,both_zigZag_VotingSoft DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98722.31,-303.81,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,-191.120883333,20160701 08:48:52 EDT
2016-07-01 16:00:00,-0.0931716858238,0.0,0.00437383524868,0.0,98412.59,-17.32,both_zigZag_PCA10_VotingSoft DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98410.63,-17.32,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,-191.310083333,20160701 12:48:41 EDT
2016-07-01 20:00:00,-0.0764817850263,0.0,0.004472135955,3.97093315611,99269.36,-125.34,both_zigZag_VotingSoft DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99267.38,-125.34,3.97085405283,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,-191.621966667,20160701 16:48:22 EDT
2016-07-01 20:00:00,-0.0667973026096,0.0,0.004472135955,3.97545885804,99382.5,-12.2,both_zigZag_VotingSoft DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99380.52,-12.2,3.9753796646,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,50.5219,20160701 20:50:31 EDT
2016-07-01 20:00:00,-0.0801440025473,0.0,0.004472135955,3.97545885804,99382.5,-12.2,both_zigZag_VotingSoft DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99380.52,-12.2,3.9753796646,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,2.56,20160702 00:48:21 EDT
2016-07-01 20:00:00,-0.0819989318495,0.0,0.004472135955,3.97545885804,99382.5,-12.2,both_zigZag_VotingSoft DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99380.52,-12.2,3.9753796646,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is14,1.0,3.76,20160702 04:48:55 EDT
