dates,signals,safef,comment
2016-06-26 01:11:02.305000-04:00,0,1,
2016-06-26 02:36:00.926000-04:00,0,1,
2016-06-26 04:49:27.691000-04:00,0,1,
2016-06-26 04:51:33.013000-04:00,0,1,
2016-06-26 05:32:19.126000-04:00,0,1,
2016-06-26 06:19:01.730000-04:00,0,1,
2016-06-26 07:13:36.560000-04:00,0,1,
2016-06-26 07:41:22.247000-04:00,0,1,
2016-06-26 08:06:59.661000-04:00,0,1,
2016-06-26 08:45:56.129000-04:00,0,1,
2016-06-26 09:15:11.451000-04:00,0,1,
2016-06-26 09:43:18.661000-04:00,0,1,
2016-06-26 10:04:06.380000-04:00,0,1,
2016-06-26 10:20:21.279000-04:00,0,1,
2016-06-26 11:35:21.113000-04:00,0,1,
2016-06-26 12:14:45.802000-04:00,0,1,
2016-06-26 13:13:07.372000-04:00,0,1,
2016-06-26 13:39:09.657000-04:00,0,1,
2016-06-26 14:04:53.061000-04:00,0,1,
2016-06-26 15:33:04.489000-04:00,0,1,
2016-06-26 15:52:52.749000-04:00,0,1,
2016-06-26 16:32:15.462000-04:00,0,1,
2016-06-26 17:05:57.373000-04:00,0,1,
2016-06-26 18:00:21.816000-04:00,0,1,
2016-06-26 23:34:23.449000-04:00,0,1,
2016-06-27 00:53:36.462000-04:00,0,1,
2016-06-27 01:23:06.191000-04:00,0,1,
2016-06-27 02:30:33.547000-04:00,0,1,
2016-06-27 03:57:44.556000-04:00,0,1,
2016-06-27 04:27:37.685000-04:00,0,1,
2016-06-27 06:44:29.267000-04:00,0,1,
2016-06-27 07:41:33.546000-04:00,1,1,
2016-06-27 08:57:46.308000-04:00,0,1,
2016-06-27 09:56:48.036000-04:00,0,1,
2016-06-27 11:42:32.189000-04:00,0,1,
2016-06-27 11:58:12.035000-04:00,0,1,
2016-06-27 12:42:34.359000-04:00,0,1,
2016-06-27 12:57:04.261000-04:00,0,1,
2016-06-27 13:14:50.955000-04:00,0,1,
2016-06-27 13:26:34.367000-04:00,0,1,
2016-06-27 14:56:38.084000-04:00,0,1,
2016-06-27 15:11:58.124000-04:00,0,1,
2016-06-27 16:57:05.080000-04:00,0,1,
2016-06-27 18:13:57.879000-04:00,0,1,
2016-06-27 19:43:22.186000-04:00,1,1,
2016-06-27 19:56:24.514000-04:00,0,1,
2016-06-27 20:13:42.366000-04:00,0,1,
2016-06-27 23:25:04.311000-04:00,0,1,
2016-06-28 00:14:42.041000-04:00,0,1,
2016-06-28 00:45:23.778000-04:00,0,1,
2016-06-28 01:17:57.768000-04:00,0,1,
2016-06-28 02:42:08.454000-04:00,0,1,
2016-06-28 03:12:38.403000-04:00,0,1,
2016-06-28 03:24:19.032000-04:00,0,1,
2016-06-28 03:40:44.668000-04:00,0,1,
2016-06-28 04:57:28.471000-04:00,0,1,
2016-06-28 05:39:42.602000-04:00,0,1,
2016-06-28 06:43:22.743000-04:00,0,1,
2016-06-28 09:25:22.042000-04:00,0,1,
2016-06-28 09:41:40.125000-04:00,0,1,
2016-06-28 09:56:06.790000-04:00,0,1,
2016-06-28 10:14:20.762000-04:00,0,1,
2016-06-28 11:11:29.583000-04:00,0,1,
2016-06-28 11:27:47.983000-04:00,0,1,
2016-06-28 11:56:48.019000-04:00,0,1,
2016-06-28 12:11:26.670000-04:00,0,1,
2016-06-28 13:39:17.200000-04:00,0,1,
2016-06-28 14:13:50.833000-04:00,0,1,
2016-06-28 14:40:59.626000-04:00,0,1,
2016-06-28 15:42:27.085000-04:00,0,1,
2016-06-28 15:55:59.146000-04:00,0,1,
2016-06-28 16:41:42.555000-04:00,0,1,
2016-06-28 16:57:32.540000-04:00,0,1,
2016-06-28 17:26:53.248000-04:00,0,1,
2016-06-28 19:12:02.113000-04:00,0,1,
2016-06-28 19:56:02.595000-04:00,0,1,
2016-06-28 21:12:17.272000-04:00,0,1,
2016-06-28 22:56:46.968000-04:00,0,1,
2016-06-28 23:27:31.436000-04:00,0,1,
2016-06-29 00:13:56.915000-04:00,0,1,
2016-06-29 00:25:46.746000-04:00,0,1,
2016-06-29 01:28:26.764000-04:00,0,1,
2016-06-29 01:41:23.809000-04:00,0,1,
2016-06-29 01:57:03.538000-04:00,0,1,
2016-06-29 02:10:53.604000-04:00,0,1,
2016-06-29 02:26:27.792000-04:00,0,1,
2016-06-29 03:26:20.412000-04:00,0,1,
2016-06-29 03:43:10.020000-04:00,0,1,
2016-06-29 03:57:06.265000-04:00,1,1,
2016-06-29 04:11:05.984000-04:00,0,1,
2016-06-29 04:27:49.868000-04:00,0,1,
2016-06-29 04:43:24.532000-04:00,0,1,
2016-06-29 04:57:36.422000-04:00,0,1,
2016-06-29 05:13:05.794000-04:00,0,1,
2016-06-29 05:40:15.892000-04:00,0,1,
2016-06-29 05:56:00.380000-04:00,0,1,
2016-06-29 06:12:03.853000-04:00,0,1,
2016-06-29 06:28:39.203000-04:00,0,1,
2016-06-29 06:43:15.446000-04:00,0,1,
2016-06-29 06:59:45.777000-04:00,0,1,
2016-06-29 07:11:39.611000-04:00,0,1,
2016-06-29 07:45:07.964000-04:00,0,1,
2016-06-29 07:58:19.822000-04:00,0,1,
2016-06-29 08:11:15.951000-04:00,0,1,
2016-06-29 08:41:13.128000-04:00,0,1,
2016-06-29 08:58:03.520000-04:00,0,1,
2016-06-29 09:12:50.886000-04:00,0,1,
2016-06-29 09:40:39.050000-04:00,0,1,
2016-06-29 09:58:46.728000-04:00,0,1,
2016-06-29 10:13:39.519000-04:00,0,1,
2016-06-29 10:28:12.501000-04:00,0,1,
2016-06-29 10:42:31.401000-04:00,0,1,
2016-06-29 10:58:54.686000-04:00,0,1,
2016-06-29 11:29:36.472000-04:00,0,1,
2016-06-29 11:42:54.782000-04:00,0,1,
2016-06-29 11:56:34.651000-04:00,0,1,
2016-06-29 12:12:17.493000-04:00,0,1,
2016-06-29 12:26:33.527000-04:00,0,1,
2016-06-29 12:43:11.393000-04:00,0,1,
2016-06-29 12:56:55.402000-04:00,0,1,
2016-06-29 13:12:00.249000-04:00,0,1,
2016-06-29 13:26:43.988000-04:00,0,1,
2016-06-29 13:58:27.420000-04:00,0,1,
2016-06-29 14:13:40.432000-04:00,0,1,
2016-06-29 14:27:56.168000-04:00,0,1,
2016-06-29 14:43:59.314000-04:00,0,1,
2016-06-29 14:57:44.552000-04:00,0,1,
2016-06-29 15:26:29.873000-04:00,0,1,
2016-06-29 15:41:51.275000-04:00,1,1,
2016-06-29 15:57:22.888000-04:00,0,1,
2016-06-29 16:14:59.061000-04:00,0,1,
2016-06-29 16:47:33.108000-04:00,0,1,
2016-06-29 17:28:31.754000-04:00,0,1,
2016-06-29 17:42:56.325000-04:00,0,1,
2016-06-29 17:57:54.584000-04:00,0,1,
2016-06-29 18:27:03.174000-04:00,0,1,
2016-06-29 18:57:59.290000-04:00,0,1,
2016-06-29 19:12:50.490000-04:00,0,1,
2016-06-29 19:26:21.671000-04:00,0,1,
2016-06-29 19:42:27.827000-04:00,0,1,
2016-06-29 19:56:49.095000-04:00,1,1,
2016-06-29 20:28:05.771000-04:00,0,1,
2016-06-29 20:57:36.545000-04:00,0,1,
2016-06-29 21:12:54.117000-04:00,0,1,
2016-06-29 21:41:37.281000-04:00,0,1,
2016-06-29 21:58:47.175000-04:00,0,1,
2016-06-29 22:12:23.696000-04:00,0,1,
2016-06-29 22:26:00.445000-04:00,0,1,
2016-06-29 22:42:52.721000-04:00,0,1,
2016-06-29 22:57:03.626000-04:00,0,1,
2016-06-29 23:26:34.118000-04:00,0,1,
2016-06-29 23:44:07.875000-04:00,0,1,
2016-06-29 23:56:44.927000-04:00,0,1,
2016-06-30 00:13:05.072000-04:00,0,1,
2016-06-30 00:42:38.431000-04:00,0,1,
2016-06-30 00:55:49.518000-04:00,0,1,
2016-06-30 01:14:50.893000-04:00,0,1,
2016-06-30 01:25:26.764000-04:00,0,1,
2016-06-30 01:42:53.880000-04:00,0,1,
2016-06-30 01:56:07.027000-04:00,0,1,
2016-06-30 02:13:27.364000-04:00,0,1,
2016-06-30 02:29:14.884000-04:00,0,1,
2016-06-30 02:43:35.694000-04:00,0,1,
2016-06-30 02:55:46.056000-04:00,0,1,
2016-06-30 03:28:39.145000-04:00,0,1,
2016-06-30 03:58:24.579000-04:00,0,1,
2016-06-30 04:11:13.442000-04:00,0,1,
2016-06-30 04:27:53.141000-04:00,0,1,
2016-06-30 04:41:29.639000-04:00,0,1,
2016-06-30 04:57:48.197000-04:00,0,1,
2016-06-30 05:44:59.608000-04:00,0,1,
2016-06-30 05:59:04.178000-04:00,0,1,
2016-06-30 06:28:04.692000-04:00,0,1,
2016-06-30 06:59:25.352000-04:00,0,1,
2016-06-30 07:27:01.820000-04:00,0,1,
2016-06-30 07:55:52.688000-04:00,0,1,
2016-06-30 08:11:59.946000-04:00,0,1,
2016-06-30 08:27:01.203000-04:00,0,1,
2016-06-30 08:45:01.322000-04:00,0,1,
2016-06-30 09:09:37.363000-04:00,0,1,
2016-06-30 09:25:47.357000-04:00,0,1,
2016-07-05 20:23:40.657000-04:00,1,1,
2016-07-05 20:38:19.843000-04:00,1,1,
2016-07-05 20:54:13.985000-04:00,1,1,
2016-07-05 21:12:17.818000-04:00,1,1,
2016-07-05 21:23:52.348000-04:00,1,1,
2016-07-05 21:39:58.025000-04:00,1,1,
2016-07-05 21:54:11.913000-04:00,1,1,
2016-07-05 22:08:14.600000-04:00,1,1,
2016-07-05 22:23:59.331000-04:00,1,1,
2016-07-05 22:39:53.226000-04:00,1,1,
2016-07-05 22:53:43.439000-04:00,1,1,
2016-07-05 23:08:48.962000-04:00,1,1,
2016-07-05 23:43:02.354000-04:00,0,1,
2016-07-05 23:54:22.446000-04:00,1,1,
2016-07-06 00:09:56.602000-04:00,0,1,
2016-07-06 00:24:30.558000-04:00,0,1,
2016-07-06 00:39:07.295000-04:00,1,1,
2016-07-06 00:55:03.800000-04:00,1,1,
2016-07-06 01:10:34.176000-04:00,0,1,
2016-07-06 01:24:14.119000-04:00,1,1,
2016-07-06 01:39:26.459000-04:00,1,1,
2016-07-06 02:12:11.454000-04:00,1,1,
2016-07-06 02:39:28.411000-04:00,1,1,
2016-07-06 02:54:50.315000-04:00,0,1,
2016-07-06 03:10:20.963000-04:00,0,1,
2016-07-06 03:25:58.634000-04:00,0,1,
2016-07-06 03:40:18.474000-04:00,1,1,
2016-07-06 04:08:45.908000-04:00,0,1,
2016-07-06 04:23:50.349000-04:00,1,1,
2016-07-06 04:41:15.004000-04:00,1,1,
2016-07-06 04:55:19.027000-04:00,1,1,
2016-07-06 05:23:13.625000-04:00,0,1,
2016-07-06 05:39:52.737000-04:00,0,1,
2016-07-06 05:55:16.645000-04:00,1,1,
2016-07-06 06:08:56.546000-04:00,0,1,
2016-07-06 06:54:52.924000-04:00,0,1,
2016-07-06 07:25:44.652000-04:00,1,1,
2016-07-06 07:40:25.950000-04:00,1,1,
2016-07-06 07:54:59.684000-04:00,1,1,
2016-07-06 08:09:46.164000-04:00,1,1,
2016-07-06 08:38:23.188000-04:00,0,1,
2016-07-06 08:53:51.539000-04:00,1,1,
2016-07-06 09:08:20.558000-04:00,1,1,
2016-07-06 09:24:10.379000-04:00,1,1,
2016-07-06 09:56:12.759000-04:00,1,1,
2016-07-06 10:09:23.709000-04:00,1,1,
2016-07-06 10:23:53.361000-04:00,0,1,
2016-07-06 10:39:20.904000-04:00,1,1,
2016-07-06 10:55:48.583000-04:00,1,1,
2016-07-06 11:10:10.195000-04:00,1,1,
2016-07-06 11:25:10.906000-04:00,0,1,
2016-07-06 11:38:55.582000-04:00,0,1,
2016-07-06 11:54:01.895000-04:00,0,1,
