dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system
2016-05-27,-0.00861344260346,0.0,0.00309276856414,0.0,106209.95,-316.2,both_zigZag_PCA10_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.00461446859184,wf_is_pv3s_v2v,103236.54,-307.34,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is22,1.0,,,
2016-05-31,-0.00137289743544,0.0,0.00323029141235,0.0,106700.05,490.1,both_zigZag_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,103712.92,476.38,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is22,1.0,1354.9585,20160531 22:34:57 EDT,
2016-06-01 00:00:00,-0.000480645113032,0.0,0.00336219390073,0.0,108263.87,1048.48,both_zigZag_PCA10_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,105232.93,1019.13,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,1328.70238333,20160601 22:08:42 EDT,
2016-06-01 00:00:00,0.0199178792358,0.00764609837052,0.00336219390073,2.02616321707,101306.13,979.09,both_zigZag_PCA10_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101306.14,981.1,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is29,1.0,2519.3082,20160602 17:59:18 EDT,
2016-06-02 00:00:00,-0.00714489536877,0.0,0.00131876094679,2.01381141397,100688.56,-328.11,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,101028.41,-163.33,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f85_is22,1.0,1231.40475,20160602 20:31:24 EDT,
2016-06-03 00:00:00,0.0547835199296,0.00200158311421,0.00161514570617,6.17941693333,102984.1,2171.86,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103154.99,2177.49,4.12636450617,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is25,1.0,1265.95595,20160603 21:05:57 EDT,
2016-06-06 00:00:00,0.0163594651201,0.00087783744369,0.00186500961648,0.0,103825.65,534.95,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103730.01,267.92,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is25,1.0,1240.95835,20160606 20:40:57 EDT,
2016-06-07 00:00:00,0.0396978609932,0.00387932453763,0.00208514414057,0.0,103521.6,1064.03,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103257.68,533.4,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f88_is23,1.0,1243.5991,20160607 20:43:35 EDT,
2016-06-08 00:00:00,0.0466959742269,0.00262784128172,0.00228416096288,0.0,103901.86,1382.81,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102947.31,689.64,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f87_is9,1.0,1348.4269,20160608 22:28:25 EDT,
2016-06-09 00:00:00,0.09866030984,0.00225836509213,0.00246717581898,0.0,107600.13,3530.3,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,104862.7,1748.94,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f87_is9,1.0,1247.8721,20160609 20:47:52 EDT,
