dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-20 22:54:00,-1.0,-0.000487102845124,2529,5.0,6.67620984409,0.000902545024919,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-20 22:55:00,-1.0,-1.47678857556e-05,2530,5.0,2.71030328683,0.000752580037551,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-20 22:56:00,-1.0,6.64564673218e-05,2531,5.0,2.00015391654,0.000707614839196,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-20 22:57:00,-1.0,0.000214123275938,2532,5.0,3.03599554803,0.000746249237876,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-20 22:58:00,-1.0,0.0,2533,4.89325274513,5.47472392935,0.000972495989994,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-20 23:58:00,-1.0,0.0,2590,0.0,-7.22890335387,0.0,0.00475866867267,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 00:58:00,1.0,0.0,2646,5.0,5.05212986854,0.000912861349516,0.00475866867267,bothNZDUSD_ALL_DF1_LDA_i500_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 01:59:00,-1.0,0.0,2706,0.0,-0.438414822381,0.0,0.00475866867267,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 02:59:00,-1.0,0.0,2765,1.0,,,,bothNZDUSD_ALL_DF1_LDA_i250_gainAhead,,
2016-03-21 03:59:00,1.0,0.0,2825,0.0,-4.01639768042,0.0,0.00475866867267,bothNZDUSD_ALL_DF1_GNBayes_i25_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 06:51:00,1.0,0.0,5515,1.0,,,,bothNZDUSD_ALL_DF1_LDA_i25_gainAhead,,
2016-03-21 07:29:00,-1.0,0.0,5553,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 07:57:00,-1.0,0.0,5581,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 08:14:00,-1.0,0.0,5598,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 08:30:00,-1.0,0.0,5614,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 08:40:00,-1.0,0.0,5624,4.19032622174,3.90735332695,0.00113563202979,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 08:53:00,-1.0,0.0,5637,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 09:39:00,-1.0,0.0,5683,3.95209086796,0.132640765141,0.00120408888147,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 10:03:00,1.0,0.0,5707,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 10:47:00,-1.0,0.0,5751,0.0,-0.558929996501,0.0,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 11:14:00,-1.0,0.0,5778,2.69256878375,2.19105710476,0.00176733411655,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 11:44:00,-1.0,0.0,5808,3.47162922666,0.8815815394,0.00137073067484,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 12:14:00,-1.0,0.0,5838,4.10205316592,0.14170078231,0.00116006996501,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 13:02:00,-1.0,0.0,5886,5.0,0.0451393088519,0.000916646316715,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 13:42:00,-1.0,0.0,5926,5.0,0.069288380585,0.000677751283244,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 14:39:00,-1.0,0.0,5968,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 15:19:00,1.0,0.0,6008,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 16:08:00,1.0,0.0,6057,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 16:55:00,-1.0,0.0,6102,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 17:03:00,1.0,0.0,9342,3.53245963792,8.61539526658,0.00134712612752,0.00475866867267,bothNZDUSD_ALL_DF1_GNBayes_i25_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 17:16:00,1.0,0.0,6108,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 17:31:00,1.0,0.0,6123,0.0,-0.168982211663,0.0,0.00475866867267,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 17:38:00,1.0,0.0,6130,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i500_gainAhead,,
2016-03-21 17:45:00,-1.0,0.0,6137,1.0,,,,bothNZDUSD_ALL_DF1_LDA_i25_gainAhead,,
2016-03-21 17:51:00,1.0,0.0,6142,1.0,,,,bothNZDUSD_ALL_DF1_LDA_i25_gainAhead,,
2016-03-21 18:00:00,1.0,0.0,6151,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 18:13:00,1.0,0.0,6164,1.0,,,,bothNZDUSD_ALL_DF1_LDA_i25_gainAhead,,
2016-03-21 18:20:00,-1.0,0.0,6171,4.5439250514,1.29307793036,0.00104725949897,0.00475866867267,bothNZDUSD_ALL_DF1_LDA_i500_gainAhead DPS wl30.0 maxL5 dd95_0.005 thres_0.0,,
2016-03-21 18:39:00,-1.0,0.0,6187,0.0,-0.0749905053602,0.0,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 18:43:00,-1.0,0.0,6191,5.0,1.22476485906,0.000667732684695,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 18:51:00,-1.0,0.0,6199,5.0,4.92440555087,0.000767383565271,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:04:00,-1.0,0.0,6211,5.0,2.84587616772,0.000654240417187,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:12:00,-1.0,0.0,6219,5.0,2.11781308132,0.000445089331725,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:20:00,-1.0,0.0,6227,0.0,-0.783755921622,0.0,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:27:00,-1.0,0.0,6234,0.0,-3.07898650011,0.0,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:34:00,-1.0,0.0,6241,0.0,-0.847861040928,0.0,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:43:00,1.0,0.0,6249,0.0,-0.444570547682,0.0,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:50:00,1.0,0.0,6256,4.25364315874,6.05047021714,0.00111872775761,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 19:58:00,1.0,0.0,6264,3.97782475475,7.87466371098,0.00119629922535,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:08:00,1.0,0.0,6274,3.15028859553,5.29307400879,0.0015105500745,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:14:00,1.0,0.0,6280,3.89058707662,3.68901277698,0.00122312354895,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i250_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:24:00,1.0,0.0,6289,4.94976646748,3.41960713661,0.000961392563454,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:33:00,1.0,0.0,6298,4.22983724613,4.05241985011,0.00112502406021,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:42:00,1.0,0.0,6307,4.72318355131,5.82043442858,0.00100751296683,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:49:00,1.0,0.0,6314,5.0,1.00701945994,0.000569042583847,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i250_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 20:57:00,-1.0,0.0,6322,4.87795791923,3.48038732322,0.000975545248947,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:05:00,-1.0,0.0,6330,3.37898380687,7.07163712595,0.0014083135477,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:14:00,-1.0,0.0,6339,4.39735782196,6.14693518436,0.00108216544237,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:21:00,-1.0,0.0,6346,3.96798568937,3.96247522339,0.0011992655834,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:31:00,-1.0,0.0,6356,4.13170170501,3.20411186344,0.00115174545803,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i500_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:38:00,1.0,0.0,6363,3.95624217661,4.05676719776,0.00120282542378,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i25_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:46:00,1.0,0.0,6371,3.63133278339,4.44136671603,0.001310446868,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i25_ZZ 0.003,-0.003 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 21:54:00,-1.0,0.0,6379,3.71331472851,4.79813473529,0.00128151503995,0.00475866867267,"bothNZDUSD_ALL_DF1_GNBayes_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 22:03:00,-1.0,0.0,6388,5.0,1.36141853437,0.000920167771595,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i250_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 22:12:00,-1.0,0.0,6397,5.0,3.62532942688,0.000909301049277,0.00475866867267,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.009,-0.009 DPS wl30.0 maxL5 dd95_0.005 thres_0.0",,
2016-03-21 22:18:00,-1.0,0.0,6403,1.0,,,,"bothNZDUSD_ALL_DF1_LDA_i25_ZZ 0.009,-0.009",,
2016-03-21 22:26:00,1.0,0.0,6411,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 23:04:00,1.0,0.0,6449,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-21 23:40:00,1.0,0.0,6485,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-22 00:16:00,1.0,0.0,6521,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
2016-03-22 01:15:00,-1.0,0.0,6579,1.0,,,,bothNZDUSD_ALL_DF1_GNBayes_i250_gainAhead,,
