dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-03,106301.07,102126.11,-0.000706054124067,0.0,0.00384481582077,2.93421612735,-563.63,both_gainAhead_PCA10_GNBayes DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,-0.0108156253976,wf_is_short,-1433.57,4.08520780585,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is27,102126.11,1.0,,,,
2016-05-04,107446.48,103226.54,-0.00674314267954,0.0,0.00884651736929,4.2980313021,1145.41,both_worst_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,1100.43,4.12922670996,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f52_is4,89119.45,1.0,2427.09431667,20160505 16:27:05 EDT,,
2016-05-05 00:00:00,101356.07,100588.08,0.0699972921671,0.00108580357343,0.00263752189358,0.0,26.07,both_gainAhead_PCA10_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,12.94,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is5,,1.0,1680.1051,20160506 04:00:06 EDT,,
2016-05-05 00:00:00,98720.18,99581.11,0.0513311251693,0.0041790898275,0.0046625240412,0.0,-25.4,both_gainAhead_PCA10_VotingSoft DPS wl25.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-12.81,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is77,,1.0,2471.08548333,20160506 17:11:05 EDT,,
2016-05-05 00:00:00,109296.03,104279.99,0.0952638721441,0.00881547498592,0.0046625240412,0.0,-26.99,both_gainAhead_PCA10_VotingSoft DPS wl25.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-12.88,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is77,,1.0,224.49,20160508 07:04:37 EDT,,
2016-05-06 00:00:00,107237.9,104391.19,0.0500917931717,0.0048743042279,0.0046625240412,0.0,1199.55,both_gainAhead_PCA10_VotingSoft DPS wl25.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,587.13,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is77,,1.0,4961.3023,20160509 10:41:18 EDT,,
2016-05-09 00:00:00,110272.36,105378.14,0.0344771803866,0.00755557764454,0.0046625240412,0.0,510.39,both_gainAhead_PCA10_VotingSoft DPS wl25.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,244.44,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is77,,1.0,1434.64866667,20160509 23:54:38 EDT,,
2016-05-10 00:00:00,86729.48,91355.32,0.00282207250857,0.00243080725034,0.00246717581898,0.0,-521.16,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-273.66,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f63_is47,,1.0,1405.1917,20160510 23:25:11 EDT,,
2016-05-10 00:00:00,103461.25,101429.65,0.0334488360746,0.00336964199872,0.00246717581898,8.27756241553,-630.03,both_zigZag_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-307.9,4.05734818616,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f62_is21,,1.0,1591.15576667,20160511 02:31:09 EDT,,
2016-05-10 00:00:00,99497.97,99837.94,0.027319091002,0.00335861077147,0.00246717581898,7.96047420289,-605.89,both_zigZag_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-303.07,3.99367731269,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f62_is21,,1.0,1846.64511667,20160511 06:46:38 EDT,,
2016-05-10 00:00:00,109780.81,108991.04,-0.00688902202632,0.0,0.00246717581898,0.0,-328.85,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-326.48,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f59_is30,,1.0,2800.39261667,20160511 22:40:23 EDT,,
2016-05-11 00:00:00,112547.68,108563.95,0.00916927459256,0.00716130135607,0.00263752189358,6.75326571034,744.8,both_gainAhead_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,720.59,4.34273169097,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f60_is9,,1.0,1701.51936667,20160512 04:21:31 EDT,,
2016-05-12 00:00:00,112275.1,109408.74,-0.00631233082357,0.0,0.00131876094679,6.73691015392,-325.27,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,-159.35,4.37652447773,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f56_is10,,1.0,1369.1251,20160512 22:49:07 EDT,,
2016-05-13 00:00:00,113002.88,108143.0,-0.00695484836076,0.0,0.00161514570617,0.0,-1008.28,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-964.92,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f57_is11,,1.0,99.55,20160514 04:52:33 EDT,,
