dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,66565.96,66262.7,-0.0319256496031,0.0,0.00884651736929,2.66274496699,-184.27,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.0132649984926,wf_is_pv3s_v2v,-183.43,2.65061406131,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f63_is18,66262.7,1.0,,
2016-05-04,65682.96,65383.73,-0.0366606813061,0.0,0.00884651736929,0.0,-883.0,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-878.97,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f63_is18,92564.36,1.0,2439.70013333,20160505 16:39:42 EDT
2016-05-05 00:00:00,144986.42,124078.43,0.0126554307206,0.00318601726494,0.00323029141235,11.5998412143,1739.06,both_zigZag_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,748.66,4.96333556505,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,,1.0,1707.92148333,20160506 04:27:55 EDT
2016-05-05 00:00:00,144395.88,113507.42,0.0370957943153,0.00829082652764,0.00734255020264,0.0,-1786.52,both_gainAhead_PCA10_GNBayes DPS wl62.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,-697.86,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is94,,1.0,2539.23531667,20160506 18:19:14 EDT
2016-05-05 00:00:00,71590.88,84620.3,0.00553877316143,0.00416262485188,0.00279751442472,5.72772891136,859.36,both_gainAhead_PCA10_GNBayes DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,510.97,3.38494741002,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is15,,1.0,97.62,20160508 05:03:28 EDT
2016-05-06 00:00:00,62811.41,81074.78,0.0147442867927,0.00265849555785,0.0029488391231,0.0,-1641.64,both_gainAhead_PCA10_GNBayes DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,-1045.82,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is16,,1.0,4955.96743333,20160509 10:35:58 EDT
2016-05-09 00:00:00,58268.73,76471.03,0.000888753651451,0.00314531665889,0.00395628284037,4.66187136644,-1668.11,both_gainAhead_VotingSoft DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-1079.2,3.05896363112,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f70_is38,,1.0,1419.72725,20160509 23:39:43 EDT
2016-05-10 00:00:00,62321.12,78427.74,0.00410489384364,0.00192067945435,0.00186500961648,4.98608842565,-1034.65,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-645.69,3.13723500494,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is13,,1.0,1429.72418333,20160510 23:49:43 EDT
2016-05-10 00:00:00,74298.8,86377.97,-0.00151639476893,0.0,0.00186500961648,4.45819533642,-1231.99,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-711.15,3.45525716809,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f61_is38,,1.0,1613.40393333,20160511 02:53:24 EDT
2016-05-10 00:00:00,88244.55,94102.23,-0.00212266316429,0.0,0.00186500961648,2.0,-1459.89,both_gainAhead_PCA10_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-770.94,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is18,,1.0,1832.21928333,20160511 06:32:13 EDT
2016-05-10 00:00:00,166019.31,135200.39,0.038940903095,0.00824110967688,0.00884651736929,13.2826073519,-2756.24,both_worst_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-1113.1,5.40823197467,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is18,100962.02,1.0,2743.64383333,20160511 21:43:38 EDT
2016-05-11 00:00:00,115457.21,110941.98,0.00684214977178,0.00224173518128,0.00208514414057,2.309190305,2821.09,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,2712.93,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is13,,1.0,1702.4202,20160512 04:22:25 EDT
2016-05-12 00:00:00,98168.88,108989.62,0.00834518329538,8e-05,0.00131876094679,2.0,204.1,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,228.81,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is13,,1.0,1366.80161667,20160512 22:46:48 EDT
2016-05-12 00:00:00,114695.19,108426.68,0.00834518163026,9.9998200036e-05,0.00131876094679,0.0,480.58,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,227.63,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is18,,1.0,1822.41848333,20160513 06:22:25 EDT
2016-05-13 00:00:00,113729.72,109968.95,-0.00693613237931,0.0,0.00161514570617,2.2746399491,-2954.62,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-1409.04,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is18,,1.0,114.53,20160514 05:14:52 EDT
