dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,98901.15,100396.53,-0.0255902825285,0.0,0.00884651736929,3.95620418745,269.18,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.00185128046899,wf_is_pv3s_v2v,273.25,4.01602177871,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f38_is35,100396.53,1.0,,
2016-05-04,99080.28,100578.37,-0.0296048665524,0.0,0.00884651736929,3.96336975069,179.13,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,181.84,4.02329568541,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f38_is35,89304.38,1.0,1672.11645,20160505 03:52:06 EDT
2016-05-05 00:00:00,63594.45,82108.61,0.0017343234864,0.00570336876066,0.00543739067856,2.0,406.67,both_gainAhead_VotingSoft DPS wl34.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,527.63,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f80_is35,,1.0,1688.32721667,20160506 04:08:19 EDT
2016-05-05 00:00:00,94147.6,100134.02,0.00853271705774,0.00375690237045,0.00406469422349,7.53241054389,-1241.39,both_zigZag_PCA10_VotingSoft DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-655.86,4.0055208239,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is39,,1.0,2485.722,20160506 17:25:43 EDT
2016-05-05 00:00:00,90361.3,100542.95,0.00999903270935,0.00534524652904,0.00543739067856,0.0,1161.37,both_gainAhead_VotingSoft DPS wl34.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,650.3,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f86_is35,,1.0,97.4,20160508 04:57:31 EDT
2016-05-06 00:00:00,85366.3,95642.83,0.0162150366975,0.00252069817171,0.00246717581898,0.0,-4446.5,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-2427.66,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f59_is8,,1.0,4573.82081667,20160509 04:13:49 EDT
2016-05-09 00:00:00,85788.43,95765.82,0.00418622709113,0.00588372019211,0.00559502884944,6.86362363339,1165.53,both_gainAhead_VotingSoft DPS wl36.0 maxL2 dd95_0.006 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,655.02,3.83078596945,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f88_is37,,1.0,1443.62618333,20160510 00:03:37 EDT
2016-05-10 00:00:00,107819.86,103397.75,0.0768450135673,7.99989200144e-05,0.00131876094679,8.62627916294,-4175.14,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-1964.0,4.13607527991,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is35,,1.0,1436.99776667,20160510 23:56:59 EDT
2016-05-10 00:00:00,106235.35,103226.96,0.0768450160578,7.99976000321e-05,0.00131876094679,0.0,3810.48,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1885.09,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f70_is37,,1.0,1809.51866667,20160511 06:09:31 EDT
2016-05-10 00:00:00,145628.35,125629.56,0.0768450127371,0.000110994900124,0.00131876094679,8.73822546664,2650.83,both_gainAhead_PCA10_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,2289.27,5.02538330567,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is15,,1.0,2734.31453333,20160511 21:34:18 EDT
