dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,91701.61,87151.57,0.000789783480992,0.00919293516011,0.00884651736929,2.0,148.06,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,0.105571406576,-0.00679663745305,wf_is_pv3s_v2v,1454.03,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is18,87151.57,1.0,,
2016-05-04,91765.41,87743.91,0.0221291568279,0.0109474730909,0.00884651736929,2.0,63.8,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,0.107191726732,0.0,wf_is_pv3s_v2v,592.34,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is18,76277.29,1.0,2307.25698333,20160505 14:27:15 EDT
2016-05-05 00:00:00,60061.64,77965.27,0.0117126083097,0.00327339027839,0.00384481582077,0.0,652.61,both_zigZag_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,425.89,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f63_is18,,1.0,1621.51866667,20160506 03:01:31 EDT
2016-05-05 00:00:00,92400.0,97942.88,0.0144225432884,0.00360947986946,0.00493435163795,7.39259122608,996.68,both_gainAhead_PCA10_GNBayes DPS wl28.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_short,531.12,3.91787186717,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is58,,1.0,2488.14045,20160506 17:28:08 EDT
2016-05-05 00:00:00,110625.45,106874.71,0.00993114945138,0.0051917768186,0.00384481582077,0.0,1202.97,both_gainAhead_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,584.27,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f69_is53,,1.0,82.87,20160508 01:34:42 EDT
2016-05-06 00:00:00,91334.64,95876.55,0.00756383205669,0.00454683319568,0.00502169207582,7.30735563132,-1588.83,both_gainAhead_PCA10_GNBayes DPS wl29.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_short,-826.76,3.83521527702,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is59,,1.0,4882.7312,20160509 09:22:43 EDT
2016-05-09 00:00:00,106570.13,104843.21,0.00257018524474,0.00464598658536,0.00502169207582,8.52629244627,239.58,both_gainAhead_PCA10_GNBayes DPS wl29.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_short,117.99,4.19389599588,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is60,,1.0,1567.06385,20160510 02:07:03 EDT
2016-05-10 00:00:00,107044.6,100378.21,0.040986862534,9.09978000441e-05,0.00131876094679,0.0,2090.55,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,989.84,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f67_is62,,1.0,1434.8481,20160510 23:54:50 EDT
2016-05-10 00:00:00,77235.45,89484.07,0.00139385068572,0.00208221343783,0.00263752189358,2.0,759.65,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,882.41,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f60_is53,,1.0,1802.44773333,20160511 06:02:26 EDT
2016-05-10 00:00:00,123453.37,117926.33,0.0409868538026,0.0001,0.00131876094679,0.0,2411.01,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,1162.89,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f60_is18,,1.0,2733.73671667,20160511 21:33:44 EDT
2016-05-11 00:00:00,130499.2,119000.95,0.00109609251577,0.00129680973319,0.00161514570617,2.6100361172,1825.65,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,1667.14,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f56_is10,,1.0,1704.46876667,20160512 04:24:28 EDT
2016-05-12 00:00:00,126168.46,119796.48,0.013586603141,0.0,0.00114208048144,0.0,1238.02,both_zigZag_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,590.65,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f55_is11,,1.0,1341.52993333,20160512 22:21:31 EDT
2016-05-13 00:00:00,121842.39,118530.16,0.0328153580473,0.00512926221806,0.00208514414057,0.0,1049.18,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,512.54,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f57_is12,,1.0,138.18,20160514 05:38:38 EDT
