dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_netEquity,safef,cycleTime,timestamp,v4.3_system
2016-04-26 19:00:00,100706.85,100484.15,-0.081999485374,0.0,0.00417028828114,0.0,-25.12,both_best_wf_is_pv3s_v2v DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,-6.38150986523e-05,wf_is_pv3s_v2v,-25.07,0.0,1.0,buyHold,1.0,buyHold,100484.15,1.0,,,
2016-04-26 19:30:00,100700.42,100477.74,-0.194512105655,0.0,0.00395628284037,0.0,-6.43,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-6.41,0.0,1.0,buyHold,1.0,buyHold,100477.74,1.0,-6.32243333333,20160426 19:23:40 EDT,
2016-04-26 20:00:00,100771.3,100540.15,-0.210691002656,0.0,0.00395628284037,0.0,63.1,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,62.96,0.0,1.0,buyHold,1.0,buyHold,100540.15,1.0,-22.2549833333,20160426 19:37:44 EDT,
2016-04-26 20:00:00,100736.71,100540.15,-0.207286309521,0.0,0.00395628284037,0.0,63.08,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,62.96,0.0,1.0,buyHold,1.0,buyHold,100540.15,1.0,-9.08735,20160426 19:50:54 EDT,
2016-04-26 20:00:00,100866.28,100540.15,-0.189423675261,0.0,0.00395628284037,0.0,63.16,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,62.96,0.0,1.0,buyHold,1.0,buyHold,100540.15,1.0,4.5074,20160426 20:04:30 EDT,
2016-04-26 20:30:00,100825.53,100508.29,-0.164217428777,0.0,0.00384481582077,0.0,-79.57,both_best_wf_is_pv3s_v2v DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-79.32,0.0,1.0,buyHold,1.0,buyHold,100508.29,1.0,-12.4710666667,20160426 20:17:31 EDT,
2016-04-26 20:30:00,100718.06,100508.29,-0.125256379042,0.0,0.00384481582077,0.0,-79.48,both_best_wf_is_pv3s_v2v DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-79.32,0.0,1.0,buyHold,1.0,buyHold,100508.29,1.0,0.62675,20160426 20:30:37 EDT,
2016-04-26 21:00:00,100797.49,100508.67,-0.277415841379,0.0,0.00384481582077,0.0,-69.07,both_best_wf_is_pv3s_v2v DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-68.87,0.0,1.0,buyHold,1.0,buyHold,100508.67,1.0,-15.5347166667,20160426 20:44:27 EDT,
2016-04-26 21:00:00,100789.01,100508.67,-0.243283085544,0.0,0.00384481582077,0.0,-69.06,both_best_wf_is_pv3s_v2v DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-68.87,0.0,1.0,buyHold,1.0,buyHold,100508.67,1.0,-2.72676666667,20160426 20:57:16 EDT,
2016-04-26 21:30:00,100940.99,100660.04,-0.381489217734,0.0,0.004472135955,0.0,127.03,both_best_wf_is_pv3s_v2v DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,126.68,0.0,1.0,buyHold,1.0,buyHold,100660.04,1.0,-18.7056666667,20160426 21:11:17 EDT,
2016-04-26 21:30:00,100685.81,100660.04,-0.42181204209,0.0,0.004472135955,0.0,126.71,both_best_wf_is_pv3s_v2v DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,126.68,0.0,1.0,buyHold,1.0,buyHold,100660.04,1.0,-5.35363333333,20160426 21:24:38 EDT,
2016-04-26 22:00:00,100844.27,100554.36,-0.284264031213,0.0,0.004472135955,0.0,92.32,both_best_wf_is_pv3s_v2v DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,92.05,0.0,1.0,buyHold,1.0,buyHold,100554.36,1.0,-21.24635,20160426 21:38:45 EDT,
2016-04-26 22:00:00,100857.13,100554.36,-0.250202623493,0.0,0.004472135955,0.0,92.33,both_best_wf_is_pv3s_v2v DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,92.05,0.0,1.0,buyHold,1.0,buyHold,100554.36,1.0,-7.9386,20160426 21:52:03 EDT,
2016-04-26 22:00:00,100784.27,100554.36,-0.235353271058,0.0,0.004472135955,0.0,92.26,both_best_wf_is_pv3s_v2v DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,92.05,0.0,1.0,buyHold,1.0,buyHold,100554.36,1.0,5.88405,20160426 22:05:53 EDT,
