dates,comment,safef,signals
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:14:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:29:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:44:00,,1,-1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 22:59:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:13:00,,1,1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:29:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:44:00,,1,-1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-18 23:59:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:12:00,,1,1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:28:00,,1,-1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:44:00,,1,1
2016-03-19 00:46:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 00:59:00,,1,-1
2016-03-19 01:14:00,,1,1
2016-03-19 01:14:00,,1,1
2016-03-19 01:14:00,,1,1
2016-03-19 01:14:00,,1,1
2016-03-19 01:14:00,,1,1
2016-03-19 01:14:00,,1,1
2016-03-19 01:14:00,,1,1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:26:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:36:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 01:54:00,,1,-1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:13:00,,1,1
2016-03-19 02:23:00,,1,-1
2016-03-19 02:23:00,,1,-1
2016-03-19 02:23:00,,1,-1
