dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_netEquity,safef,cycleTime,timestamp,v4.3_system
2016-04-26 19:00:00,100637.58,100588.52,0.00610153119147,0.00155724405492,0.00406469422349,0.0,-87.91,both_best_wf_is_pv3s_v2v DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,-0.000117282180927,wf_is_pv3s_v2v,-43.91,0.0,1.0,buyHold,1.0,buyHold,100588.52,1.0,,,
2016-04-26 19:30:00,100611.96,100576.72,-0.0960748534958,0.0,0.00406469422349,2.01227948021,-25.62,both_best_wf_is_pv3s_v2v DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-11.8,0.0,1.0,buyHold,1.0,buyHold,100576.72,1.0,-8.42783333333,20160426 19:21:34 EDT,
2016-04-26 20:00:00,100723.41,100532.57,-0.131008413641,0.0,0.00406469422349,0.0,1.97,both_best_wf_is_pv3s_v2v DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,1.97,0.0,1.0,buyHold,1.0,buyHold,100532.57,1.0,-19.55135,20160426 19:40:26 EDT,
2016-04-26 20:00:00,100719.34,100532.57,-0.121122810064,0.0,0.00406469422349,0.0,1.97,both_best_wf_is_pv3s_v2v DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,1.97,0.0,1.0,buyHold,1.0,buyHold,100532.57,1.0,-1.58821666667,20160426 19:58:24 EDT,
2016-04-26 20:30:00,100577.33,100419.2,-0.141931452892,0.0,0.00361157559257,0.0,-107.6,both_best_wf_is_pv3s_v2v DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-107.43,0.0,1.0,buyHold,1.0,buyHold,100419.2,1.0,-12.87085,20160426 20:17:07 EDT,
2016-04-26 20:30:00,100552.09,100419.2,-0.123686578364,0.0,0.00361157559257,0.0,-107.57,both_best_wf_is_pv3s_v2v DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-107.43,0.0,1.0,buyHold,1.0,buyHold,100419.2,1.0,5.82203333333,20160426 20:35:49 EDT,
2016-04-26 21:00:00,100575.29,100415.4,-0.304636576217,0.0,0.00437383524868,0.0,-32.16,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-32.11,0.0,1.0,buyHold,1.0,buyHold,100415.4,1.0,-6.07421666667,20160426 20:53:55 EDT,
2016-04-26 21:30:00,100466.41,100456.7,-0.275004971109,0.0,0.00484543711852,0.0,40.63,both_best_wf_is_pv3s_v2v DPS wl27.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,40.63,0.0,1.0,buyHold,1.0,buyHold,100456.7,1.0,-16.8823166667,20160426 21:13:07 EDT,
2016-04-26 21:30:00,100769.47,100456.7,-0.258894464114,0.0,0.00484543711852,0.0,40.75,both_best_wf_is_pv3s_v2v DPS wl27.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,40.63,0.0,1.0,buyHold,1.0,buyHold,100456.7,1.0,1.81213333333,20160426 21:31:48 EDT,
2016-04-26 22:00:00,100474.42,100332.78,-0.244783795827,0.0,0.00484543711852,0.0,78.58,both_best_wf_is_pv3s_v2v DPS wl27.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,78.47,0.0,1.0,buyHold,1.0,buyHold,100332.78,1.0,-9.04938333333,20160426 21:50:57 EDT,
2016-04-26 22:30:00,100208.72,100036.59,-0.260704592645,0.0,0.00417028828114,0.0,-318.43,both_best_wf_is_pv3s_v2v DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-317.88,0.0,1.0,buyHold,1.0,buyHold,100036.59,1.0,-20.0796333333,20160426 22:09:55 EDT,
2016-04-26 22:30:00,100224.02,100036.59,-0.212615021959,0.0,0.00417028828114,0.0,-318.48,both_best_wf_is_pv3s_v2v DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-317.88,0.0,1.0,buyHold,1.0,buyHold,100036.59,1.0,-1.63338333333,20160426 22:28:21 EDT,
2016-04-26 23:00:00,100466.37,100256.04,-1.04999329937,0.0,0.00417028828114,0.0,88.6,both_best_wf_is_pv3s_v2v DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,88.42,0.0,1.0,buyHold,1.0,buyHold,100256.04,1.0,-12.73685,20160426 22:47:15 EDT,
2016-04-26 23:00:00,100473.21,100256.04,-1.02600545168,0.0,0.00417028828114,0.0,88.61,both_best_wf_is_pv3s_v2v DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,88.42,0.0,1.0,buyHold,1.0,buyHold,100256.04,1.0,6.4975,20160426 23:06:29 EDT,
2016-04-26 23:30:00,100414.2,100168.25,-0.830899979312,0.0,0.00417028828114,0.0,-72.86,both_best_wf_is_pv3s_v2v DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-72.69,0.0,1.0,buyHold,1.0,buyHold,100168.25,1.0,-5.09636666667,20160426 23:24:54 EDT,
2016-04-27 00:00:00,100226.16,100037.95,-0.7710104061,0.0,0.00427327386967,0.0,-99.69,both_best_wf_is_pv3s_v2v DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-99.5,0.0,1.0,buyHold,1.0,buyHold,100037.95,1.0,-15.41225,20160426 23:44:35 EDT,
2016-04-27 00:00:00,100209.96,100037.95,-0.722828538204,0.0,0.00427327386967,0.0,-99.67,both_best_wf_is_pv3s_v2v DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-99.5,0.0,1.0,buyHold,1.0,buyHold,100037.95,1.0,3.9318,20160427 00:03:55 EDT,
2016-04-27 00:30:00,100189.43,100073.38,-1.19177229578,0.0,0.00437383524868,0.0,-93.84,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-93.73,0.0,1.0,buyHold,1.0,buyHold,100073.38,1.0,-7.13095,20160427 00:22:52 EDT,
2016-04-27 00:30:00,100235.55,100073.38,-0.887904630759,0.0,0.00437383524868,0.0,-93.88,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-93.73,0.0,1.0,buyHold,1.0,buyHold,100073.38,1.0,12.4271666667,20160427 00:42:25 EDT,
2016-04-27 01:00:00,100299.45,100098.25,-1.14676754031,0.0,0.00427327386967,0.0,74.18,both_best_wf_is_pv3s_v2v DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,74.03,0.0,1.0,buyHold,1.0,buyHold,100098.25,1.0,1.10415,20160427 01:01:06 EDT,
2016-04-27 01:30:00,100202.59,100048.45,-1.29510601431,0.0,0.00437383524868,0.0,9.18,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,9.17,0.0,1.0,buyHold,1.0,buyHold,100048.45,1.0,-9.9167,20160427 01:20:04 EDT,
2016-04-27 02:00:00,100194.26,100015.05,-0.825193437283,0.0,0.00437383524868,0.0,-25.58,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-25.53,0.0,1.0,buyHold,1.0,buyHold,100015.05,1.0,-20.4917166667,20160427 01:39:30 EDT,
2016-04-27 02:00:00,100188.45,100015.05,-0.98118455507,0.0,0.00437383524868,0.0,-25.58,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-25.53,0.0,1.0,buyHold,1.0,buyHold,100015.05,1.0,-2.0736,20160427 01:57:55 EDT,
2016-04-27 02:30:00,100378.57,100191.36,-0.90241105189,0.0,0.00437383524868,0.0,70.26,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,70.13,0.0,1.0,buyHold,1.0,buyHold,100191.36,1.0,-12.7087833333,20160427 02:17:17 EDT,
2016-04-27 03:00:00,100277.51,100114.64,-0.681119080918,0.0,0.00437383524868,0.0,-33.47,both_best_wf_is_pv3s_v2v DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-33.41,0.0,1.0,buyHold,1.0,buyHold,100114.64,1.0,-21.0625,20160427 02:38:56 EDT,
2016-04-27 11:00:00,99556.18,99580.08,-0.460317294751,0.0,0.00502169207582,0.0,16.97,both_finalBest DPS wl29.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,16.98,0.0,1.0,buyHold,1.0,buyHold,99580.08,1.0,-16.3173333333,20160427 10:43:40 EDT,
2016-04-27 21:30:00,99939.73,99939.73,-0.113661911398,0.0,0.00384481582077,0.0,-58.27,both_finalBest DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-58.27,0.0,1.0,buyHold,1.0,buyHold,99939.73,1.0,-5.53191666667,20160427 21:24:28 EDT,
2016-04-28 00:30:00,100028.4,100028.4,0.0,0.0,0.00493435163795,0.0,30.4,both_finalBest DPS wl28.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,30.4,0.0,1.0,sellHold,-1.0,sellHold,100028.4,1.0,-22.1177666667,20160428 00:07:52 EDT,
2016-04-28 03:00:00,100085.31,100085.31,0.0,0.0,0.00567220530689,0.0,87.31,both_finalBest DPS wl37.0 maxL2 dd95_0.006 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,87.31,0.0,1.0,sellHold,-1.0,sellHold,100085.31,1.0,-0.07585,20160428 02:59:55 EDT,
2016-04-28 09:00:00,99727.43,99727.43,-0.525126456701,0.0,0.00493435163795,0.0,-270.57,both_finalBest DPS wl28.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-270.57,0.0,1.0,sellHold,-1.0,sellHold,99727.43,1.0,-22.6081833333,20160428 08:37:23 EDT,
2016-04-28 23:30:00,100123.49,100123.49,-0.00399996,0.0,0.00493435163795,0.0,125.49,both_best_wf_is_pv3s_v2v DPS wl28.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,125.49,0.0,1.0,sellHold,-1.0,,100123.49,1.0,-7.84583333333,20160428 23:22:09 EDT,sellHold
