,price_diff,profit,total,returns,accuracy,equity
2016-05-23 01:30:00,0.00012,0.0,0.0,,1.0,0.0
2016-05-23 02:00:00,0.0003,6.0,6.0,inf,1.0,6.0
2016-05-23 02:30:00,2.00000000001e-05,0.0,6.0,0.0,1.0,6.0
2016-05-23 03:00:00,0.00067,0.0,6.0,0.0,1.0,6.0
2016-05-23 03:30:00,0.00013,0.0,6.0,0.0,1.0,6.0
2016-05-23 04:00:00,-0.0012,-0.0,6.0,0.0,1.0,6.0
2016-05-23 04:30:00,-0.00064,-0.0,6.0,0.0,1.0,6.0
2016-05-23 05:00:00,-0.0001,-0.0,6.0,0.0,1.0,6.0
2016-05-23 05:30:00,4.99999999999e-05,0.0,6.0,0.0,1.0,6.0
2016-05-23 06:00:00,-0.00012,-0.0,6.0,0.0,1.0,6.0
2016-05-23 06:30:00,0.00028,0.0,6.0,0.0,1.0,6.0
2016-05-23 07:00:00,-0.00078,-0.0,6.0,0.0,1.0,6.0
2016-05-23 07:30:00,-0.00052,-0.0,6.0,0.0,1.0,6.0
2016-05-23 08:00:00,-5.99999999999e-05,-0.0,6.0,0.0,1.0,6.0
2016-05-23 08:30:00,0.00025,0.0,6.0,0.0,1.0,6.0
2016-05-23 09:00:00,0.00066,0.0,6.0,0.0,1.0,6.0
2016-05-23 09:30:00,0.0008,0.0,6.0,0.0,1.0,6.0
2016-05-23 10:00:00,-0.00097,-0.0,6.0,0.0,1.0,6.0
2016-05-23 10:30:00,1.00000000001e-05,0.0,6.0,0.0,1.0,6.0
2016-05-23 11:00:00,0.00228,0.0,6.0,0.0,1.0,6.0
2016-05-23 11:30:00,-0.00034,-0.0,6.0,0.0,1.0,6.0
2016-05-23 12:00:00,-0.00069,-0.0,6.0,0.0,1.0,6.0
2016-05-23 12:30:00,-0.00033,-0.0,6.0,0.0,1.0,6.0
2016-05-23 13:00:00,0.00022,0.0,6.0,0.0,1.0,6.0
2016-05-23 13:30:00,0.00153,0.0,6.0,0.0,1.0,6.0
2016-05-23 14:00:00,0.00014,0.0,6.0,0.0,1.0,6.0
2016-05-23 14:30:00,-0.00039,-0.0,6.0,0.0,1.0,6.0
2016-05-23 15:00:00,-0.00022,-0.0,6.0,0.0,1.0,6.0
2016-05-23 15:30:00,-0.00087,-0.0,6.0,0.0,1.0,6.0
2016-05-23 16:00:00,0.00194,0.0,6.0,0.0,1.0,6.0
2016-05-23 16:30:00,0.00099,0.0,6.0,0.0,1.0,6.0
2016-05-23 17:00:00,-0.00027,-0.0,6.0,0.0,1.0,6.0
2016-05-23 17:30:00,-0.00107,-0.0,6.0,0.0,1.0,6.0
2016-05-23 18:00:00,-0.00062,-0.0,6.0,0.0,1.0,6.0
2016-05-23 18:30:00,0.00132,0.0,6.0,0.0,1.0,6.0
2016-05-23 19:00:00,-0.00196,-0.0,6.0,0.0,1.0,6.0
2016-05-23 19:30:00,0.0014,0.0,6.0,0.0,1.0,6.0
2016-05-23 20:00:00,-0.001095,-0.0,6.0,0.0,1.0,6.0
2016-05-23 20:30:00,0.0012,24.0,30.0,4.0,1.0,30.0
2016-05-23 21:00:00,0.00147,0.0,30.0,0.0,1.0,30.0
2016-05-23 21:30:00,0.00175,0.0,30.0,0.0,1.0,30.0
2016-05-23 22:00:00,0.001635,0.0,30.0,0.0,1.0,30.0
2016-05-23 22:30:00,0.00225,0.0,30.0,0.0,1.0,30.0
2016-05-23 23:00:00,0.00216,0.0,30.0,0.0,1.0,30.0
2016-05-23 23:30:00,0.00169,0.0,30.0,0.0,1.0,30.0
2016-05-24 00:00:00,0.00225,0.0,30.0,0.0,1.0,30.0
2016-05-24 00:30:00,0.002005,0.0,30.0,0.0,1.0,30.0
2016-05-24 01:00:00,0.00185,0.0,30.0,0.0,1.0,30.0
2016-05-24 01:30:00,-0.00031,-0.0,30.0,0.0,1.0,30.0
2016-05-24 02:00:00,-2.00000000001e-05,-0.0,30.0,0.0,1.0,30.0
2016-05-24 02:30:00,8.99999999999e-05,0.0,30.0,0.0,1.0,30.0
2016-05-24 03:00:00,0.00041,8.2,38.2,0.273333333333,1.0,38.2
2016-05-24 03:30:00,0.00033,0.0,38.2,0.0,1.0,38.2
2016-05-24 04:00:00,-0.00051,-0.0,38.2,0.0,1.0,38.2
2016-05-24 04:30:00,0.003155,63.1,101.3,1.65183246073,1.0,101.3
2016-05-24 05:00:00,0.00459,0.0,101.3,0.0,1.0,101.3
2016-05-24 05:30:00,0.002765,0.0,101.3,0.0,1.0,101.3
2016-05-24 06:00:00,0.001855,0.0,101.3,0.0,1.0,101.3
2016-05-24 06:30:00,0.000135,0.0,101.3,0.0,1.0,101.3
2016-05-24 07:00:00,0.00055,0.0,101.3,0.0,1.0,101.3
2016-05-24 07:30:00,-0.00071,-0.0,101.3,0.0,1.0,101.3
2016-05-24 08:00:00,-0.00059,-0.0,101.3,0.0,1.0,101.3
2016-05-24 08:30:00,7.99999999999e-05,0.0,101.3,0.0,1.0,101.3
2016-05-24 09:00:00,0.00023,0.0,101.3,0.0,1.0,101.3
2016-05-24 09:30:00,0.00085,0.0,101.3,0.0,1.0,101.3
2016-05-24 10:00:00,0.00035,0.0,101.3,0.0,1.0,101.3
2016-05-24 10:30:00,0.00122,0.0,101.3,0.0,1.0,101.3
2016-05-24 11:00:00,-0.00038,-0.0,101.3,0.0,1.0,101.3
2016-05-24 11:30:00,0.00064,0.0,101.3,0.0,1.0,101.3
2016-05-24 12:00:00,0.00069,0.0,101.3,0.0,1.0,101.3
2016-05-24 12:30:00,-0.00139,-0.0,101.3,0.0,1.0,101.3
2016-05-24 13:00:00,6.99999999998e-05,0.0,101.3,0.0,1.0,101.3
2016-05-24 13:30:00,-0.00026,-0.0,101.3,0.0,1.0,101.3
2016-05-24 15:00:00,-0.0002,-0.0,101.3,0.0,1.0,101.3
2016-05-24 15:30:00,-0.00136,-0.0,101.3,0.0,1.0,101.3
2016-05-24 16:00:00,-0.00156,-0.0,101.3,0.0,1.0,101.3
2016-05-24 16:30:00,-3.99999999998e-05,-0.0,101.3,0.0,1.0,101.3
2016-05-24 17:00:00,0.00122,0.0,101.3,0.0,1.0,101.3
2016-05-24 17:30:00,-0.00051,-0.0,101.3,0.0,1.0,101.3
2016-05-24 18:00:00,-0.00089,-17.8,83.5,-0.175715695953,0.9875,83.5
2016-05-24 18:30:00,-0.00439,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 19:00:00,-0.0001,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 19:30:00,0.00171,0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 20:00:00,0.00067,0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 20:30:00,-1.99999999999e-05,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 21:00:00,0.00172,0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 21:30:00,0.00035,0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 22:00:00,-0.00031,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 22:30:00,-0.00102,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 23:00:00,-0.00016,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-24 23:30:00,0.00061,0.0,83.5,0.0,0.999845679012,83.5
2016-05-25 00:00:00,-0.00062,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-25 00:30:00,-0.00167,-0.0,83.5,0.0,0.999845679012,83.5
2016-05-25 01:00:00,0.00049,9.8,93.3,0.117365269461,0.999845679012,93.3
2016-05-25 01:30:00,0.0007,0.0,93.3,0.0,0.999845679012,93.3
2016-05-25 02:00:00,0.00013,0.0,93.3,0.0,0.999845679012,93.3
