model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,TPYmm,scoremm,timestamp,cycleTime,lastBarTime

              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeCADJPY', 'Pri_RSI', 'Pri_RSI_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'Pri_ATR_Y3', 'Pri_ATR_Y4', 'priceChange', 'priceChangeY2', 'std60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,USDCAD,100,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,0.760282935641,4.63286992412,0.0477619137202,0.075953328132,0.0,gainAhead,252.0,0.241105566071,0.383390453162,0.0,0.503282275711,0.513571428571,0.505124450952,0.501453488372,0.000114961965902,0.000130926458166,0.625788969662,16.8008407063,0.486428571429,345,343,338,374,1.0,1.0,1.0,0.991379310345,-0.588074983086,-0.891677047972,1.0,1.0,1.0,-0.0,1.52024796894,2016-03-20 07:53:55,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,USDCAD,25,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.550851214065,3.89959261952,0.0458471443008,0.0626704647173,0.0,"ZZ 0.003,-0.003",252.0,-0.108593265356,0.208581397184,0.0,0.486049926579,0.5,0.491097922849,0.481104651163,9.83466957325e-05,0.000146831701527,0.613601287006,17.2695840988,0.5,331,357,343,369,0.972798200753,0.714285714286,0.994896654047,0.951149425287,-0.0,-1.0,1.0,1.0,1.0,-0.0,2.0,2016-03-20 18:14:13,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,USDCAD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.544714797743,3.41998473194,0.0507279054408,0.0623398634383,0.0,"ZZ 0.003,-0.003",252.0,-0.164567667135,0.115424097352,0.0,0.486049926579,0.5,0.491097922849,0.481104651163,9.83466957325e-05,0.000146831701527,0.613601287006,17.2695840988,0.5,331,357,343,369,0.972798200753,0.714285714286,0.994896654047,0.951149425287,-0.0,-1.0,0.786325982254,0.868765650229,1.0,-0.0,1.65509163248,2016-03-20 19:16:25,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,USDCAD,25,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.511795510089,3.83603417078,0.0453422237041,0.0864972167125,0.0,"ZZ 0.003,-0.003",252.0,-0.00076499235494,0.211574027314,0.0,0.486049926579,0.5,0.491097922849,0.481104651163,9.83466957325e-05,0.000146831701527,0.613601287006,17.2695840988,0.5,331,357,343,369,0.972798200753,0.714285714286,0.994896654047,0.951149425287,-0.0,-1.0,1.0,1.0,0.860582950966,-0.0,1.86058295097,2016-03-20 20:27:02,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,USDCAD,25,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.627758500739,4.4731653263,0.054230180171,0.0735417271742,0.0,"ZZ 0.003,-0.003",252.0,-0.227819959507,0.144719082835,0.0,0.486049926579,0.5,0.491097922849,0.481104651163,9.83466957325e-05,0.000146831701527,0.613601287006,17.2695840988,0.5,331,357,343,369,0.972798200753,0.714285714286,0.994896654047,0.951149425287,-0.0,-1.0,0.74498070349,0.975312223208,1.0,-0.0,1.7202929267,2016-03-20 21:30:54,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,














































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['Pri_rStochGBPUSD', 'ROC_GBPUSD', 'ROC_EURUSD', 'Pri_rStochNZDUSD', 'Pri_ROC', 'Pri_rStoch', 'Pri_rStoch_Y1', 'mean60_ga', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,USDCAD,500,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.417863788162,4.28122034181,0.0466666040139,0.0729101126962,0.0,"ZZ 0.003,-0.003",252.0,-0.00385368573078,0.298837986421,0.0,0.487160674982,0.500714285714,0.491851851852,0.482558139535,9.8362948219e-05,0.000146831701527,0.614347852836,17.2449135443,0.499285714286,332,356,343,369,0.975021293462,0.738095238095,0.996424010217,0.954022988506,-0.000575234747905,-1.0,1.0,1.0,0.929445662398,-0.0,1.92887042765,2016-03-20 22:18:51,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,52,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 22:33:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,500,12,600,5,10,2016-03-17 22:32:00,10,2016-03-20 22:28:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.881697590285,4.5259303641,0.0507215664859,0.0660950055954,0.0,"ZZ 0.003,-0.003",252.0,0.0108288688075,0.444898031908,0.0,0.573511543135,0.498571428571,0.487603305785,0.69616519174,0.000109116220115,0.000122256114566,0.665455677334,17.3190125925,0.501428571429,472,206,496,226,0.995496773606,0.583333333333,0.95065650001,0.994910941476,-0.0,-0.828953803616,0.899323785947,1.0,1.0,-0.0,2.07036998233,2016-03-20 22:49:35,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 23:00:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,250,12,600,5,10,2016-03-17 22:59:00,10,2016-03-20 22:59:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,0.751251410218,4.36852103611,0.0545371750934,0.071470725861,0.0,"ZZ 0.003,-0.003",252.0,0.077679256983,0.444222205876,0.0,0.578789694428,0.497857142857,0.48445336008,0.71875,0.000114570413124,0.000119704363621,0.66910168004,17.3436934276,0.502142857143,483,189,514,214,0.997694416342,0.675,0.982503289438,0.997448979592,-0.172899416842,-0.758042160295,1.0,1.0,0.949284781244,-0.0,2.01834320411,2016-03-20 23:45:29,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,











































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 23:58:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,25,12,600,5,10,2016-03-17 23:57:00,10,2016-03-20 23:59:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.55555555556,1.07193737822,4.78029157876,0.0511625117211,0.0622011353312,0.0,"ZZ 0.003,-0.003",252.0,0.284137439359,0.673621480476,0.0,0.587485515643,0.491428571429,0.481024667932,0.754464285714,0.00012260035471,0.000113455950818,0.676673048252,17.5657472664,0.508571428571,507,165,547,181,0.997588089135,0.324324324324,0.805691217795,0.997448979592,-0.44131867748,-0.699169675284,1.0,1.0,1.0,-0.0,1.85951164724,2016-03-21 00:41:01,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'priceChangeUSDJPY', 'Pri_rStochUSDJPY', 'Pri_RSI', 'Pri_RSI_Y1', 'Pri_RSI_Y3', 'priceChangeY1', 'priceChangeY3', 'priceChangeY4', 'autoCor_Y2']",1,0,False,2016-03-20 20:41:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,25,12,600,5,10,2016-03-20 20:40:00,10,2016-03-21 00:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,19.7510166217,40.1271805794,0.054440584802,0.0650027581117,0.0,gainAhead,252.0,10.0644424437,13.449152936,0.0,0.491228070175,0.536,0.466666666667,0.518518518519,4.63941676153e-05,4.6597455454e-05,0.596592592593,16.0261969442,0.464,56,52,64,78,0.692761912893,0.928571428571,1.0,0.422222222222,-0.680604898105,-0.637568719958,1.0,1.0,1.0,-0.0,1.68182638194,2016-03-21 01:17:23,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_CADJPY', 'priceChangeGBPUSD', 'ROC_USDJPY', 'Pri_RSI_Y1', 'Pri_RSI_Y2', 'Pri_ROC', 'priceChangeY2', 'priceChangeY3', 'mean60_ga', 'autoCor']",1,0,False,2016-03-20 21:40:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,25,12,600,5,10,2016-03-20 21:39:00,10,2016-03-21 01:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,21.3215656624,57.3917830712,0.0525015954893,0.0749400530775,0.0,gainAhead,252.0,14.155222417,16.9034000189,0.0,0.539419087137,0.556,0.503875968992,0.580357142857,3.5527815147e-05,3.93622223576e-05,0.636116555925,15.3354214163,0.444,65,47,64,74,0.76748034015,1.0,1.0,0.465909090909,-0.681676371011,-0.412305830903,1.0,1.0,1.0,-0.0,1.90601779809,2016-03-21 02:03:54,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeUSDCHF', 'Pri_rStochUSDCHF', 'priceChangeGBPUSD', 'ROC_AUDUSD', 'priceChangeEURUSD', 'Pri_RSI', 'Pri_ATR', 'priceChange', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-20 22:40:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,25,12,600,5,10,2016-03-20 22:39:00,10,2016-03-21 02:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,35.6440447967,71.8796247373,0.054455966567,0.0615102431828,0.0,gainAhead,252.0,23.7673640602,29.6421741126,0.0,0.532751091703,0.572,0.512605042017,0.554545454545,3.7980466534e-05,2.67396119759e-05,0.631575248281,14.7827818036,0.428,61,49,58,82,0.814835619337,1.0,1.0,0.489583333333,-0.723012407319,-0.427761036798,1.0,1.0,1.0,-0.0,1.84922655588,2016-03-21 03:18:55,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-20 23:42:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,USDCAD,250,12,600,5,10,2016-03-20 23:41:00,10,2016-03-21 03:59:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,0.992063492063,7.07162035921,16.0230955138,0.0471471859431,0.056895315985,0.0,"ZZ 0.003,-0.003",252.0,1.71259124629,4.29428506893,0.0,0.652291105121,0.484,0.484,1.0,0.0,6.50673798225e-05,0.742,17.822421212,0.516,121,0,129,0,1.0,0.0,0.362621848739,1.0,-0.0,-0.238689903583,0.771817008002,0.867800673895,0.847066209169,-0.0,2.24799398748,2016-03-21 04:13:25,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeAUDUSD', 'corrNZDUSD', 'Pri_RSI_Y1', 'Pri_RSI_Y2', 'priceChangeY1', 'priceChangeY2', 'priceChangeY3', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3']",1,0,False,2016-03-21 02:04:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,USDCAD,250,12,600,5,10,2016-03-21 02:03:00,10,2016-03-21 06:51:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,7.14045519008,2.12612048462,0.0103988128696,0.0123244856707,0.0,gainAhead,29.7072,0.924368697261,4.57420857571,0.0,0.456140350877,0.504,0.472727272727,0.440677966102,0.000118375909192,0.000122257522238,0.588702619414,17.1314185985,0.496,52,66,58,74,0.380843264624,0.714285714286,0.717905045774,0.232558139535,-0.789228481022,-0.0118310150141,1.0,1.0,1.0,-0.976614699332,1.22232580463,2016-03-21 07:10:25,,

GNBayes,GaussianNB(),DF1,None,56,"['Pri_rStochUSDCHF', 'priceChangeGBPUSD', 'priceChangeAUDUSD', 'Pri_rStochEURUSD', 'priceChangeNZDUSD', 'Pri_RSI_Y1', 'Pri_RSI_Y2', 'priceChangeY1', 'priceChangeY3', 'autoCor_Y2']",1,0,False,2016-03-21 02:42:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,USDCAD,250,12,600,5,10,2016-03-21 02:41:00,10,2016-03-21 07:28:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,5.19693328129,1.89601643463,0.0100246254391,0.0113458286309,0.0,gainAhead,30.1584,-0.177041251854,2.73509940978,0.0,0.457627118644,0.488,0.482142857143,0.435483870968,0.000137430506977,0.000124048835085,0.598813364055,17.6840390208,0.512,54,70,58,68,0.144548210997,0.333333333333,0.350408850409,0.0789473684211,-0.869893152967,-0.0143169502799,0.9652272146,1.0,1.0,-0.98157480315,1.0994423082,2016-03-21 07:42:09,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['corrCADJPY', 'corrGBPUSD', 'ROC_GBPUSD', 'corrAUDUSD', 'corrUSDJPY', 'corrNZDUSD', 'Pri_RSI_Y1', 'Pri_RSI_Y4', 'priceChangeY1', 'priceChangeY2']",1,0,False,2016-03-21 03:11:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,USDCAD,500,12,600,5,10,2016-03-21 03:10:00,10,2016-03-21 07:57:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,27.7262463476,9.88703137069,0.0505620895763,0.063320534077,0.0,gainAhead,30.264,1.81990812524,15.3945281696,0.0,0.473895582329,0.476,0.468253968254,0.479674796748,0.000131639474092,0.000131130765281,0.601964382501,18.098533123,0.524,59,64,67,60,0.259945255509,0.25,0.297179019457,0.157894736842,-0.779627933604,-0.031596217035,1.0,1.0,1.0,-1.0,1.18877584936,2016-03-21 13:52:48,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['corrCADJPY', 'ROC_GBPUSD', 'corrAUDUSD', 'Pri_rStochAUDUSD', 'corrEURUSD', 'corrUSDJPY', 'corrNZDUSD', 'Pri_RSI_Y1', 'Pri_RSI_Y4', 'priceChangeY1']",1,0,False,2016-03-21 04:06:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,USDCAD,500,12,600,5,10,2016-03-21 04:05:00,10,2016-03-21 08:52:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,14.5890997823,7.64300053108,0.0495677414134,0.0578152261662,0.0,gainAhead,30.576,-12.0401092445,2.64212242182,0.0,0.426666666667,0.484,0.421052631579,0.432432432432,0.000150170460361,0.000118994540308,0.552742532006,17.8222197135,0.516,48,63,66,73,0.281376451078,0.47619047619,0.450028580222,0.16,-0.859111355868,-0.13721164564,0.662810314882,1.0,1.0,-1.0,0.666487313374,2016-03-21 15:01:44,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































































































































































































































































































































































