model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef,SOR25mm,featureRank

         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.014005563,0.0,30m,0.0002,120,250,0.793871866,0.0,No DPS CADJPY_30m Validation Period 120,74.0,0,5000,0.329879294,None,5.301122197,-1.0,1.5,1077,0.0,2.0,v3.1,,3/3/2016 6:30,1.0,600,0.00079733,CADJPY,10,0.0,0.0,"ZZ1_0.002,-0.002",60,0.0,27.41999765,19.99617177,300,0.3964666,2,0.0,29.92418232,0.0,1,0,False,1,0.0,3/29/2016 21:30,v3,100,0.0,10.0,285.0,ALL,1,1,250,12,0.023348271,0.228382532,0.01685834,5,10,0.0,3/29/2016 21:00,0.206128134,10,4/1/2016 11:30,95,0.01,DF1,50,0.0,0,1.0,20160401 11:24:05 EDT,20160401 11:30:00 EDT,-5.905083333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
























































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
























































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
























































































































































































































































































































































































           weights='uniform'))],
























































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.010196463,0.0,30m,0.0002,120,250,0.576601671,0.0,No DPS CADJPY_30m Validation Period 120,152.0,0,5000,0.490454968,None,132.397438,0.0,1.5,1077,0.0,3.0,v3.1,,3/3/2016 6:30,1.0,600,0.000706974,CADJPY,10,0.0,0.0,GA15,60,0.0,19.91557724,167.1953525,300,3.489592103,2,0.0,228.9391621,0.0,1,0,False,1,0.0,3/29/2016 21:30,v3,100,0.0,10.0,207.0,ALL,15,1,250,12,0.014431947,0.420825265,0.17954954,5,10,0.0,3/29/2016 21:00,0.423398329,10,4/1/2016 11:30,95,0.01,DF1,50,0.0,0,1.0,20160401 11:40:37 EDT,20160401 11:30:00 EDT,10.6272,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',























































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,























































































































































































































































































































































































           weights='uniform'))],























































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.011481903,0.0,30m,0.0002,120,250,0.729805014,0.0,No DPS CADJPY_30m Validation Period 120,97.0,0,5000,0.395357474,None,17.59357905,-1.0,1.5,1077,0.0,2.0,v3.1,,3/3/2016 7:00,1.0,600,0.000833424,CADJPY,10,0.0,0.0,GA15,60,0.0,25.20715574,32.83066592,300,1.003887942,2,0.0,47.51994548,0.0,1,0,False,1,0.0,3/29/2016 22:00,v3,100,0.0,10.0,262.0,ALL,15,1,250,12,0.017381212,0.264390137,0.041438681,5,10,0.0,3/29/2016 21:30,0.270194986,10,4/1/2016 12:00,95,0.01,DF1,50,0.0,0,1.0,20160401 13:07:41 EDT,20160401 12:00:00 EDT,67.6886,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






















































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






















































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






















































































































































































































































































































































































           weights='uniform'))],






















































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.009970721,0.0,30m,0.0002,120,250,0.562674095,0.0,No DPS CADJPY_30m Validation Period 120,157.0,0,5000,0.491364903,None,59.97002864,-1.0,1.5,1077,0.0,2.0,v3.1,,3/3/2016 8:30,1.0,600,0.000716699,CADJPY,10,0.0,0.0,GA15,60,0.0,19.43452465,75.64951794,300,2.28540608,2,0.0,91.51509099,0.0,1,0,False,1,0.0,3/29/2016 23:30,v3,100,0.0,50.0,202.0,ALL,15,1,250,12,0.011285594,0.328894306,0.112187971,5,10,0.0,3/29/2016 23:00,0.437325905,10,4/1/2016 13:30,95,0.01,DF1,50,0.0,0,1.0,20160401 14:31:44 EDT,20160401 13:30:00 EDT,61.74283333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





















































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





















































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





















































































































































































































































































































































































           weights='uniform'))],





















































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.008911704,0.0,30m,0.0002,30,250,0.442896936,0.0,No DPS CADJPY_30m Validation Period 30,200.0,0,5000,0.493221913,None,14.94758032,0.0,1.5,1077,0.0,3.0,v3.1,,3/3/2016 10:00,1.0,600,0.000671651,CADJPY,10,0.0,1.0,GA15,60,0.0,15.29747238,26.65750254,300,0.984964697,2,0.0,39.58266182,0.0,1,0,False,1,0.0,3/30/2016 1:00,v3,100,0.0,10.0,159.0,ALL,15,1,250,12,0.016772482,0.241345198,0.045420635,5,10,0.0,3/30/2016 0:30,0.557103064,10,4/1/2016 15:00,95,0.01,DF1,50,0.0,0,1.0,20160401 14:58:40 EDT,20160401 15:00:00 EDT,-1.318633333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




















































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




















































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



























































































