model,params,sample,CAR25,FS,f1mm,f1,rec,CAR75,cols,DD95,featureRank,fn,fn_magmm,validationPeriod,logloss,input_signal,ham,test_split,longMemory,scoremm,prec,C25sig,tn,v_start,statsLookback,TPY,rfe_model,CAR50mm,fp_magmm,fp,RSILookback,YIF,data_type,wf_step,iters,CAR25mm,SHA25,avg_prec,t_start,fn_mag,ticker,rows,DD100,ACLookback,SOR25,ROCLookback,fp_mag,accmm,ATRLookback,zScoreLookback,t_end,acc,recmm,safef,DPOLookback,v_end,signal,tp,CCLookback,precmm,filter,TPYmm,CAR50,rStochLookback,beLongThreshold,n_features,tox_adj,CAR75mm,timestamp,cycleTime,lastBarTime

              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.578159717908,None,0.0,0.50719744091,0.522902161964,0.565099575785,64,0.0539306726616,"['Pri_rStochGBPUSD', 'corrEURGBP', 'Pri_rStochAUDUSD', 'ROC_AUDUSD', 'corrUSDJPY', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'Pri_rStochEURJPY', 'Pri_rStochUSDCAD', 'priceChangeY2']",1302,-0.0,250,17.1030719912,1,0.495178571429,0,False,2.0,0.492408557626,EURUSD Validation Period 250,1400,2016-03-17 17:24:00,100,252.0,None,1.0,-1.0,1471,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.623905359795,2016-03-11 08:11:00,0.000110767065173,EURUSD,25,0.0748935258804,12,0.0,500,0.000102935029873,1.0,5,10,2016-03-17 17:23:00,0.504821428571,0.0,4.64000185809,10,2016-03-18 16:58:00,gainAhead,1427,60,1.0,DF1,-0.0,0.0981582933328,300,0.0,10,0,1.0,2016-03-20 03:16:40,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




























































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.929006714409,None,0.0,0.50719744091,0.522902161964,0.515371893396,64,0.0503592077079,"['Pri_rStochGBPUSD', 'corrEURGBP', 'Pri_rStochAUDUSD', 'ROC_AUDUSD', 'corrUSDJPY', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'Pri_rStochEURJPY', 'Pri_rStochUSDCAD', 'priceChangeY2']",1302,-0.0,250,17.1030719912,1,0.495178571429,0,False,1.0,0.492408557626,EURUSD Validation Period 250,1400,2016-03-17 17:24:00,100,252.0,None,1.0,-1.0,1471,1.5,2.85714285714,ALL,1,1,0.0,0.0,0.623905359795,2016-03-11 08:11:00,0.000110767065173,EURUSD,25,0.0554211023261,12,0.0,500,0.000102935029873,1.0,5,10,2016-03-17 17:23:00,0.504821428571,0.0,4.85076332549,10,2016-03-18 16:58:00,gainAhead,1427,60,1.0,DF1,-0.0,-0.0497887112159,300,0.0,10,0,1.0,2016-03-21 04:40:02,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.785236855247,None,1.0,0.560612888689,0.639260020555,0.281272238645,64,0.00978820847047,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",702,-1.0,1000,16.8379029669,1,0.4875,0,False,2.0,0.499197431782,EURUSD Validation Period 1000,806,2016-03-18 13:07:00,100,27.9966666667,None,1.0,-0.0,1248,1.5,12.0,ALL,1,1,1.0,0.0,0.656978726168,2016-03-10 03:57:00,0.000108959586426,EURUSD,500,0.0130446570258,12,0.0,500,0.000100133465159,1.0,5,10,2016-03-18 13:06:00,0.5125,1.0,0.683774277861,10,2016-03-21 07:26:00,"ZZ 0.009,-0.009",1244,60,1.0,DF1,-0.0,-0.144437728849,300,0.0,10,0,1.0,2016-03-21 17:02:50,,

GNBayes,GaussianNB(),DF1,-3.54037705439,None,1.0,0.544124662108,0.636296020826,1.21847065489,52,0.0499639951079,"['priceChangeUSDCHF', 'Pri_rStochUSDCHF', 'corrUSDCAD', 'priceChangeNZDUSD', 'Pri_RSI', 'Pri_rStoch', 'priceChange', 'priceChangeY2', 'priceChangeY3', 'mean60_ga']",978,-1.0,1400,17.6828897078,1,0.511964285714,0,False,2.0,0.475277777778,EURUSD Validation Period 1400,1022,2016-03-20 18:13:00,100,27.1066666667,None,1.0,-0.0,1889,1.5,12.0,ALL,1,1,1.0,0.0,0.643108327873,2016-03-14 09:21:00,0.000101341238247,EURUSD,25,0.0627120076623,12,0.0,600,0.000101247843067,1.0,5,10,2016-03-20 18:12:00,0.488035714286,1.0,4.60626606338,10,2016-03-21 18:53:00,gainAhead,1711,60,1.0,DF1,-0.0,-0.919545973326,300,0.0,10,0,1.0,2016-03-22 03:16:02,,

GNBayes,GaussianNB(),DF1,-2.84718587245,None,1.0,0.527759418374,0.588647253962,2.4143333617,56,0.0503831750699,"['priceChangeUSDCHF', 'Pri_rStochAUDUSD', 'ROC_AUDUSD', 'ROC_EURJPY', 'corrUSDCAD', 'ROC_USDCAD', 'Pri_RSI', 'Pri_RSI_Y3', 'Pri_ATR_Y1', 'Pri_ATR_Y2']",1116,-0.0,1400,17.6273599706,1,0.510357142857,0,False,3.0,0.478286912249,EURUSD Validation Period 1400,1145,2016-03-20 21:50:00,100,28.885,None,1.0,-0.0,1742,1.5,12.0,ALL,1,1,1.0,0.0,0.633109940249,2016-03-10 08:38:00,0.000104184209982,EURUSD,25,0.0555663081554,12,0.0,600,9.19775849318e-05,0.0,5,10,2016-03-20 21:49:00,0.489642857143,1.0,4.47127159375,10,2016-03-21 22:33:00,gainAhead,1597,60,0.0,DF1,-0.0,-0.116535671155,300,0.0,10,0,1.0,20160322 03:31:41 EST,,

GNBayes,GaussianNB(),DF1,-1.6970384918,None,1.0,0.545513130337,0.627501853225,4.98567505712,52,0.0490944939333,"['corrUSDCHF', 'ROC_USDCHF', 'priceChangeGBPUSD', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'Pri_rStochEURJPY', 'ROC_EURJPY', 'Pri_RSI_Y4', 'priceChangeY3', 'std60_ga']",1005,-0.0,250,17.399167907,1,0.50375,0,False,2.0,0.482473639213,EURUSD Validation Period 250,1086,2016-03-21 04:07:00,100,28.1233333333,None,1.0,-1.0,1816,1.5,12.0,ALL,1,1,1.0,0.0,0.644719889076,2016-03-14 19:41:00,9.56090767361e-05,EURUSD,500,0.0578629896648,12,0.0,600,0.00010800164598,1.0,5,10,2016-03-21 04:06:00,0.49625,1.0,4.35899573892,10,2016-03-22 04:37:00,gainAhead,1693,60,1.0,DF1,-0.0,0.966178989349,300,0.0,10,0,1.0,20160322 11:23:52 EDT,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-2.23970105569,None,1.0,0.513922310072,0.551457026927,3.95065125217,56,0.0501846768604,"['ROC_USDCHF', 'priceChangeGBPUSD', 'priceChangeUSDJPY', 'Pri_rStochUSDJPY', 'ROC_EURJPY', 'priceChangeUSDCAD', 'priceChangeNZDUSD', 'Pri_ROC', 'Pri_ATR_Y4', 'autoCor_Y1']",1216,-0.0,1400,17.4423122493,1,0.505,0,False,0.0,0.481171548117,EURUSD Validation Period 1400,1277,2016-03-21 12:02:00,100,29.6316666667,None,0.0,-1.0,1612,1.5,12.0,ALL,1,1,1.0,0.0,0.624885716094,2016-03-14 02:48:00,9.54086362498e-05,EURUSD,500,0.0623088590129,12,0.0,600,9.5215042252e-05,0.0,5,10,2016-03-21 12:01:00,0.495,1.0,4.94251765984,10,2016-03-22 12:01:00,gainAhead,1495,60,1.0,DF1,-0.0,0.017447538661,300,0.0,10,0,0.0,20160322 17:57:05 EDT,,

GNBayes,GaussianNB(),DF1,-1.71798664096,None,1.0,0.586470588235,0.739888682746,3.56171240978,64,0.0491334064547,"['Pri_rStochUSDCHF', 'Pri_rStochGBPUSD', 'Pri_rStochEURCHF', 'Pri_rStochAUDUSD', 'priceChangeUSDJPY', 'corrEURJPY', 'priceChangeEURJPY', 'priceChangeUSDCAD', 'Pri_rStoch_Y4', 'mean60_ga']",701,-1.0,1400,17.3437012808,1,0.502142857143,0,False,2.0,0.48574908648,EURUSD Validation Period 1400,794,2016-03-21 17:44:00,100,23.42,None,1.0,-0.0,2111,1.5,12.0,ALL,1,1,1.0,0.0,0.675408170327,2016-03-10 03:41:00,0.000106295389111,EURUSD,500,0.0737419356333,12,0.0,600,9.07571767992e-05,0.0,5,10,2016-03-21 17:43:00,0.497857142857,1.0,3.87962673923,10,2016-03-22 17:56:00,gainAhead,1994,60,1.0,DF1,-0.0,0.481865637796,300,0.0,10,0,1.0,20160322 23:12:53 EDT,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





















































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.538604101222,None,1.0,0.544173086379,0.613451589061,3.51822590585,64,0.0502718047308,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1046,-1.0,1400,17.1524507957,1,0.496607142857,0,False,2.0,0.488954344624,EURUSD Validation Period 1400,1159,2016-03-21 23:01:00,100,28.6416666667,None,1.0,-0.0,1735,1.5,12.0,ALL,1,1,1.0,0.0,0.644595823986,2016-03-10 08:46:00,0.000104222044587,EURUSD,500,0.0555193446555,12,0.0,600,9.43895324877e-05,1.0,5,10,2016-03-21 23:00:00,0.503392857143,1.0,3.92871355804,10,2016-03-22 23:11:00,"ZZ 0.009,-0.009",1660,60,1.0,DF1,-0.0,1.67345541214,300,0.0,10,0,1.0,20160323 04:19:51 EDT,308.851766667,20160322 23:11:00 EDT

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




















































              solver='svd', store_covariance=False, tol=0.0001)",DF1,-1.97079392695,None,1.0,0.55961598018,0.667035806571,2.43027890947,64,0.0503696431977,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",902,-1.0,1400,17.5410415867,1,0.507857142857,0,False,2.0,0.48199519872,EURUSD Validation Period 1400,949,2016-03-22 04:06:00,100,26.5833333333,None,1.0,-0.0,1942,1.5,12.0,ALL,1,1,1.0,0.0,0.655051216931,2016-03-14 18:07:00,0.000109656509633,EURUSD,25,0.0562886445209,12,0.0,600,9.30587459585e-05,0.0,5,10,2016-03-22 04:05:00,0.492142857143,1.0,2.9709883818,10,2016-03-23 04:19:00,"ZZ 0.009,-0.009",1807,60,0.0,DF1,-0.0,0.364371334972,300,0.0,10,0,1.0,20160323 09:17:49 EDT,298.821633333,20160323 04:19:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



















































           weights='uniform'))],



















































         voting='hard', weights=None)",DF1,0.0586958138254,None,0.0,0.534854245881,0.582872928177,1.58447300229,64,0.0108124066205,"['corrGBPUSD', 'ROC_GBPUSD', 'priceChangeEURGBP', 'Pri_rStochEURCHF', 'priceChangeAUDUSD', 'priceChangeUSDCAD', 'priceChangeNZDUSD', 'Pri_RSI', 'Pri_ATR_Y2', 'mean60_ga']",151,-0.0,50,16.9012048666,1,0.489333333333,0,False,0.0,0.494145199063,EURUSD Validation Period 50,172,2016-03-23 05:08:00,100,29.5416666667,None,0.0,-0.0,216,1.5,12.0,ALL,10,1,1.0,0.0,0.639175730287,2016-03-21 23:01:00,7.67285300324e-05,EURUSD,500,0.0117049123527,12,0.0,600,7.37879168115e-05,0.0,5,10,2016-03-23 05:07:00,0.510666666667,0.0,1.74746748991,10,2016-03-23 09:17:00,gainAhead,211,60,0.0,DF1,-1.0,0.842837365269,300,0.0,10,0,0.0,20160323 09:31:58 EDT,14.9799166667,20160323 09:17:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


















































           weights='uniform'))],


















































         voting='hard', weights=None)",DF1,0.0705765016349,None,0.0,0.535575679172,0.567123287671,1.48143576147,64,0.00983199757632,"['ROC_USDCHF', 'Pri_rStochGBPUSD', 'Pri_rStochUSDJPY', 'Pri_rStochNZDUSD', 'Pri_RSI', 'Pri_ROC', 'Pri_rStoch', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'mean60_ga']",158,-1.0,50,16.5327752598,1,0.478666666667,0,False,0.0,0.507352941176,EURUSD Validation Period 50,184,2016-03-23 05:22:00,100,29.5616666667,None,0.0,-0.0,201,1.5,12.0,ALL,10,1,1.0,0.0,0.642571447757,2016-03-21 23:15:00,7.99536035378e-05,EURUSD,1000,0.0149063731235,12,0.0,600,7.90783789071e-05,0.0,5,10,2016-03-23 05:21:00,0.521333333333,0.0,1.87236977842,10,2016-03-23 09:31:00,gainAhead,207,60,0.0,DF1,-0.0,0.770217995728,300,0.0,10,0,0.0,20160323 09:44:48 EDT,13.8034,20160323 09:31:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

















































           weights='uniform'))],

















































         voting='hard', weights=None)",DF1,0.497324585632,None,1.0,0.558024691358,0.620879120879,2.10052809411,64,0.00996810426464,"['Pri_rStochGBPUSD', 'ROC_GBPUSD', 'priceChangeAUDUSD', 'priceChangeUSDCAD', 'ROC_USDCAD', 'priceChangeNZDUSD', 'Pri_rStochNZDUSD', 'Pri_ROC', 'Pri_ATR_Y2', 'mean60_ga']",138,-0.0,50,16.4867438144,1,0.477333333333,0,False,0.0,0.506726457399,EURUSD Validation Period 50,166,2016-03-23 05:35:00,100,29.2116666667,None,1.0,-1.0,220,1.5,12.0,ALL,10,1,1.0,0.0,0.655802789139,2016-03-21 23:28:00,8.89532872309e-05,EURUSD,500,0.0120254259605,12,0.0,600,7.30589654433e-05,0.0,5,10,2016-03-23 05:34:00,0.522666666667,1.0,1.99099820594,10,2016-03-23 09:44:00,gainAhead,226,60,0.0,DF1,-1.0,1.26384922367,300,0.0,10,0,0.0,20160323 10:03:54 EDT,19.9163666667,20160323 09:44:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
















































           weights='uniform'))],
















































         voting='hard', weights=None)",DF1,-0.333312814608,None,0.0,0.541935483871,0.581717451524,1.22376585241,64,0.0105727143709,"['ROC_USDCHF', 'corrGBPUSD', 'Pri_rStochGBPUSD', 'corrEURGBP', 'priceChangeUSDCAD', 'Pri_rStochNZDUSD', 'Pri_RSI', 'Pri_rStoch_Y4', 'Pri_ATR_Y4', 'mean60_ga']",151,-1.0,250,16.3485716508,1,0.473333333333,0,False,1.0,0.507246376812,EURUSD Validation Period 250,185,2016-03-23 05:54:00,100,29.7116666667,None,1.0,-0.0,204,1.5,12.0,ALL,5,1,1.0,0.0,0.645148580834,2016-03-21 23:47:00,9.3605586211e-05,EURUSD,1000,0.0143030751146,12,0.0,600,7.74610111675e-05,1.0,5,10,2016-03-23 05:53:00,0.526666666667,0.0,1.683174928,10,2016-03-23 10:03:00,gainAhead,210,60,1.0,DF1,-1.0,0.640418583838,300,0.0,10,0,1.0,20160323 10:19:55 EDT,16.9271833333,20160323 10:03:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,















































           weights='uniform'))],















































         voting='hard', weights=None)",DF1,-0.423875570863,None,1.0,0.541561712846,0.597222222222,1.13214373994,64,0.0103792536916,"['corrGBPUSD', 'ROC_GBPUSD', 'priceChangeAUDUSD', 'priceChangeUSDCAD', 'corrNZDUSD', 'priceChangeNZDUSD', 'Pri_ROC', 'Pri_ATR_Y2', 'mean60_ga', 'autoCor_Y3']",145,-0.0,50,16.7630529594,1,0.485333333333,0,False,1.0,0.495391705069,EURUSD Validation Period 50,171,2016-03-23 06:10:00,100,29.3266666667,None,0.0,-0.0,219,1.5,12.0,ALL,10,1,0.0,0.0,0.642973630312,2016-03-22 00:03:00,9.11669218112e-05,EURUSD,500,0.0121311826098,12,0.0,600,8.030159225e-05,0.0,5,10,2016-03-23 06:09:00,0.514666666667,1.0,1.62317129203,10,2016-03-23 10:19:00,gainAhead,215,60,0.0,DF1,-0.0,0.199142753354,300,0.0,10,0,1.0,20160323 10:33:53 EDT,14.8979333333,20160323 10:19:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,














































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',














































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,














































           weights='uniform'))],














































         voting='hard', weights=None)",DF1,-0.312841471852,None,1.0,0.539559014267,0.577777777778,1.09014530477,64,0.00977805974004,"['Pri_rStochGBPUSD', 'priceChangeAUDUSD', 'Pri_rStochAUDUSD', 'priceChangeUSDCAD', 'priceChangeNZDUSD', 'Pri_ROC', 'Pri_ATR_Y2', 'mean60_ga', 'autoCor_Y3', 'autoCor_Y4']",152,-0.0,50,16.3485705846,1,0.473333333333,0,False,3.0,0.506082725061,EURUSD Validation Period 50,187,2016-03-23 06:24:00,100,29.835,None,1.0,-0.0,203,1.5,12.0,ALL,5,1,1.0,0.0,0.643263584753,2016-03-22 00:17:00,9.28757428643e-05,EURUSD,500,0.0132586648689,12,0.0,600,8.19004386123e-05,0.0,5,10,2016-03-23 06:23:00,0.526666666667,1.0,1.59167242246,10,2016-03-23 10:33:00,gainAhead,208,60,0.0,DF1,-0.0,0.506620302836,300,0.0,10,0,1.0,20160323 10:47:13 EDT,14.228,20160323 10:33:00 EDT

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',













































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,













































           weights='uniform'))],












































