model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef,SOR25mm,featureRank

         voting='hard', weights=None)",DF1,None,0.0,48,1.0,0.00790164135587,0.0,30m,0.0002,30,250,0.565459610028,0.0,No DPS EURGBP_30m Validation Period 30,156.0,0,5000,0.494094707521,None,18.878465743,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 20:30:00,1.0,600,0.00056876278178,EURGBP,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,19.5307351712,23.2840715837,300,1.33484847248,2,0.0,34.4044317,-0.0,1,0,False,1,0.0,2016-03-29 20:30:00,v3,100,0.0,10.0,203.0,ALL,15,1,250,12,0.0122371491305,0.340865910381,0.0593666484127,5,10,0.0,2016-03-29 20:00:00,0.434540389972,10,2016-04-01 08:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 08:48:13 EDT,20160401 08:30:00 EDT,18.2291166667,,,,

None,None,DF1,None,0.0,48,1.0,0.00877439729519,0.0,30m,0.0002,120,860,0.805013927577,0.0,No DPS EURGBP_30m Validation Period 120,70.0,0,5000,0.313036211699,None,15.3877611298,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 21:00:00,1.0,600,0.000519641802547,EURGBP,10,0.0,0.0,BH1,60,0.0,27.8048397264,24.4497628671,300,1.10047381372,2,0.0,34.2831315483,-0.0,1,0,False,1,0.0,2016-03-29 21:00:00,v3,100,0.0,10.0,289.0,ALL,1,1,0,12,0.0122306877889,0.338585468772,0.0485838354494,5,10,0.0,2016-03-29 20:30:00,0.194986072423,10,2016-04-01 09:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 09:54:23 EDT,20160401 09:00:00 EDT,54.39785,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,









































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',









































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,









































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           weights='uniform'))],









































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,48,1.0,0.0112628224729,0.0,30m,0.0002,30,500,0.818941504178,0.0,No DPS EURGBP_30m Validation Period 30,65.0,0,5000,0.298532961931,None,23.7174103527,-1.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 22:00:00,1.0,600,0.000548394402436,EURGBP,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,28.2858923168,33.2156559004,300,1.42617777901,2,0.0,44.6138657847,-0.0,1,0,False,1,0.0,2016-03-29 22:00:00,v3,100,0.0,10.0,294.0,ALL,15,1,500,12,0.0140807559971,0.386508853966,0.0638767324803,5,10,0.0,2016-03-29 21:30:00,0.181058495822,10,2016-04-01 10:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:46:02 EDT,20160401 10:00:00 EDT,46.0385666667,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,








































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',








































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,








































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































           weights='uniform'))],


































































































































































































































































































































































































































































































































































































































