model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef,SOR25mm,featureRank

         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.011710213,0.0,30m,0.0002,30,250,0.484679666,0.0,DPS USDCAD_30m Validation Period 30,185.0,0,5000,0.500761374,None,-4.649399027,-1.0,1.5,1077,-1.0,1.0,v3.1,,3/3/2016 6:00,1.0,600,0.000678184,USDCAD,10,0.0,1.0,GA15,60,0.0,16.74063015,0.204655026,300,-0.686009128,2,0.0,6.983136895,0.0,1,0,False,1,0.0,3/29/2016 21:30,v3,100,0.0,10.0,174.0,ALL,15,1,250,12,0.015475812,0.143427801,-0.028791544,5,10,0.0,3/29/2016 21:00,0.515320334,10,4/1/2016 11:30,95,0.01,DF1,50,0.0,0,1.0,20160401 11:32:33 EDT,20160401 11:30:00 EDT,2.563283333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


















































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


















































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


















































































































































































































































































































































































































































































































































           weights='uniform'))],


















































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.011858834,0.0,30m,0.0002,30,250,0.342618384,0.0,DPS USDCAD_30m Validation Period 30,236.0,0,5000,0.449897864,None,0.655394198,0.0,1.5,1077,-1.0,2.0,v3.1,,3/3/2016 6:30,1.0,600,0.000562356,USDCAD,10,0.0,1.0,GA1,60,0.0,11.83389372,7.17563276,300,0.06696715,2,0.0,12.10980541,0.0,1,0,False,1,0.0,3/29/2016 22:00,v3,100,0.0,10.0,123.0,ALL,1,1,250,12,0.020683802,0.176452179,0.002700666,5,10,0.0,3/29/2016 21:30,0.657381616,10,4/1/2016 12:00,95,0.01,DF1,50,0.0,0,1.0,20160401 12:57:09 EDT,20160401 12:00:00 EDT,57.16613333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

















































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

















































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

















































































































































































































































































































































































































































































































































           weights='uniform'))],

















































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.009186257,0.0,30m,0.0002,30,250,0.545961003,0.0,DPS USDCAD_30m Validation Period 30,163.0,0,5000,0.4981987,None,54.36772174,-1.0,1.5,1077,-1.0,1.0,v3.1,,3/3/2016 7:30,1.0,600,0.000644751,USDCAD,10,0.0,1.0,GA15,60,0.0,18.85726154,77.31300818,300,2.385081406,2,0.0,92.07895683,0.0,1,0,False,1,0.0,3/29/2016 23:00,v3,100,0.0,50.0,196.0,ALL,15,1,250,12,0.010026698,0.347397117,0.123863326,5,10,0.0,3/29/2016 22:30,0.454038997,10,4/1/2016 13:00,95,0.01,DF1,50,0.0,0,1.0,20160401 14:17:34 EDT,20160401 13:00:00 EDT,77.57778333,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
















































































































































































































































































































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
















































































































































































































































































































































































































































































































































           weights='uniform'))],
















































































































































































































































































































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.01137292,0.0,30m,0.0002,30,250,0.43454039,0.0,DPS USDCAD_30m Validation Period 30,203.0,0,5000,0.488895079,None,7.654505332,0.0,1.5,1077,-1.0,2.0,v3.1,,3/3/2016 9:00,1.0,600,0.000537804,USDCAD,10,0.0,1.0,GA1,60,0.0,15.00884082,20.63894489,300,0.566487231,2,0.0,29.99191483,0.0,1,0,False,1,0.0,3/30/2016 0:30,v3,100,0.0,50.0,156.0,ALL,1,1,250,12,0.012973422,0.245916504,0.021897181,5,10,0.0,3/30/2016 0:00,0.56545961,10,4/1/2016 14:30,95,0.01,DF1,50,0.0,0,1.0,20160401 14:39:10 EDT,20160401 14:30:00 EDT,9.1707,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,















































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
































































































































































































































































































































































































































































































































