model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,TPYmm,scoremm,timestamp,cycleTime,lastBarTime

              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['Pri_rStochUSDCHF', 'corrGBPUSD', 'priceChangeAUDUSD', 'corrEURUSD', 'Pri_rStochEURUSD', 'ROC_EURUSD', 'corrUSDJPY', 'Pri_ROC', 'priceChangeY1', 'mean60_ga']",1,0,False,2016-03-20 22:41:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,NZDUSD,250,12,600,5,10,2016-03-20 22:40:00,10,2016-03-21 02:59:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,20.0194892285,26.037403014,0.0528435042628,0.064478745937,0.0,gainAhead,252.0,12.047893407,16.2658665817,0.0,0.484848484848,0.524,0.478632478632,0.491228070175,8.11819555359e-05,8.80798376819e-05,0.600930274404,16.4406526658,0.476,56,58,61,75,0.774056353004,0.76,0.947496947497,0.491228070175,-0.356174651264,-0.793080840351,1.0,1.0,1.0,-0.0,1.85074450838,2016-03-21 03:19:52,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_USDCHF', 'ROC_GBPUSD', 'ROC_EURUSD', 'ROC_USDJPY', 'Pri_RSI_Y4', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'Pri_ATR_Y2', 'priceChangeY4', 'autoCor']",1,0,False,2016-03-20 23:42:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,NZDUSD,25,12,600,5,10,2016-03-20 23:41:00,10,2016-03-21 03:59:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,11.801179484,15.5384578858,0.049509653982,0.0513922778058,0.0,gainAhead,252.0,4.70192457038,8.1370274866,0.0,0.497890295359,0.524,0.495798319328,0.5,0.000110178590482,0.000103497758356,0.615899159664,16.4406494674,0.476,59,59,60,72,0.852448535993,0.774193548387,0.935468527033,0.59595959596,-0.0,-0.844553930276,1.0,1.0,1.0,-0.0,2.15544606972,2016-03-21 04:05:49,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'Pri_rStochNZDJPY', 'Pri_rStochAUDUSD', 'Pri_rStochUSDJPY', 'Pri_RSI_Y3', 'Pri_RSI_Y4', 'Pri_rStoch', 'Pri_ATR_Y3', 'autoCor_Y2']",1,0,False,2016-03-21 02:02:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,25,12,600,5,10,2016-03-21 02:01:00,10,2016-03-21 06:51:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,3.59392015065,1.38472015769,0.00953783436854,0.0160566140426,0.0,gainAhead,30.168,0.30179544045,2.10773310397,0.0,0.5,0.504,0.508196721311,0.492063492063,0.000200313780157,0.000127965574627,0.628130106687,17.1314249953,0.496,62,64,60,64,0.869565217391,0.571428571429,0.93295816002,0.673913043478,-0.589202442341,-0.63686897089,1.0,1.0,0.949924990173,-1.0,0.723853576942,2016-03-21 07:00:14,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'corrNZDJPY', 'corrAUDUSD', 'ROC_EURUSD', 'corrUSDJPY', 'ROC_USDCAD', 'Pri_ROC', 'std60_ga', 'autoCor']",1,0,False,2016-03-21 02:41:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-21 02:40:00,10,2016-03-21 07:29:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,5.76045505635,1.67318438366,0.00985082450613,0.0141820206014,0.0,gainAhead,29.9616,0.227624276712,2.72766677502,0.0,0.532188841202,0.564,0.543859649123,0.521008403361,0.000202148250629,0.000169023969372,0.646434026242,15.0590728244,0.436,62,57,52,79,0.97985357233,1.0,1.0,0.729411764706,-0.5872366935,-0.856489792618,1.0,1.0,1.0,-0.977890082123,0.57838343176,2016-03-21 07:34:40,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'corrNZDJPY', 'ROC_NZDJPY', 'corrAUDUSD', 'ROC_EURUSD', 'Pri_RSI_Y1', 'Pri_ROC', 'Pri_ATR', 'autoCor']",1,0,False,2016-03-21 03:09:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-21 03:08:00,10,2016-03-21 07:57:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,24.2943427421,8.66825919065,0.0507212187564,0.0609034555559,0.0,gainAhead,30.3072,1.4077624609,12.3410096054,0.0,0.523206751055,0.548,0.543859649123,0.50406504065,0.000186013983877,0.000169020074507,0.645962344887,15.6116932468,0.452,62,61,52,75,0.931778315081,1.0,1.0,0.696629213483,-0.389595981881,-0.86973150012,1.0,1.0,1.0,-1.0,0.740672517998,2016-03-21 13:15:41,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'corrNZDJPY', 'ROC_NZDJPY', 'corrAUDUSD', 'ROC_EURUSD', 'ROC_USDCAD', 'Pri_RSI_Y1', 'Pri_ROC', 'Pri_ATR']",1,0,False,2016-03-21 03:26:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-21 03:25:00,10,2016-03-21 08:14:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,61.9024540254,9.9558302194,0.0497792574193,0.0554262595873,0.0,gainAhead,29.5056,14.8271705355,29.429169773,0.0,0.534482758621,0.568,0.558558558559,0.512396694215,0.000179506724801,0.000171074062236,0.653477626387,14.9209081237,0.432,62,59,49,80,0.993082162622,1.0,1.0,0.765432098765,-0.410285133237,-0.822108014673,1.0,1.0,1.0,-0.97552,0.792086852091,2016-03-21 13:31:01,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'ROC_NZDJPY', 'ROC_AUDUSD', 'ROC_EURUSD', 'ROC_USDJPY', 'ROC_USDCAD', 'Pri_ROC', 'Pri_ATR', 'Pri_ATR_Y1']",1,0,False,2016-03-21 03:42:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-21 03:41:00,10,2016-03-21 08:30:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,30.0511495994,9.54449889511,0.0494025277477,0.0578476846123,0.0,gainAhead,29.352,4.70398243204,16.4542808815,0.0,0.521739130435,0.56,0.560747663551,0.487804878049,0.000172418544505,0.000168287008972,0.6502762708,15.1972119381,0.44,60,63,47,80,0.959742351047,1.0,1.0,0.740740740741,-0.278734485932,-0.844783374074,1.0,1.0,1.0,-0.977122603512,0.899359536481,2016-03-21 13:40:56,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-21 03:52:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-21 03:51:00,10,2016-03-21 08:40:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,4.16666666667,2.87882719748,6.02678750033,0.0501074624457,0.0622420951337,0.0,"ZZ 0.009,-0.009",0.24,-12.501336505,-3.71190812125,0.0,0.0,0.52,0.0,0.0,0.000176460695823,0.0,0.74,16.5786126696,0.48,0,120,0,130,0.0,0.722222222222,0.0,0.0,-0.353326835549,-0.0,0.507734242643,0.442984735676,0.485135293645,-0.0,1.08252743641,2016-03-21 13:54:36,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'corrNZDJPY', 'ROC_NZDJPY', 'ROC_AUDUSD', 'ROC_EURUSD', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY4']",1,0,False,2016-03-18 14:48:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-18 14:47:00,10,2016-03-21 08:53:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,8.84601194373,5.39969902132,0.0498109006152,0.0619074641155,0.0,gainAhead,29.5548,3.17305095325,6.15896436727,0.0,0.494066882416,0.531,0.507760532151,0.481092436975,0.000127817874653,0.000144286773823,0.617926484563,16.1988636398,0.469,229,247,222,302,0.964078073929,0.884615384615,0.981670362158,0.857677902622,-0.254745939914,-0.919379366546,1.0,1.0,1.0,-0.980453947106,0.845420746435,2016-03-21 14:38:33,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






























































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-18 15:34:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,500,12,600,5,10,2016-03-18 15:33:00,10,2016-03-21 09:39:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,16.6666666667,5.27789349939,4.02866996486,0.0509434663808,0.0681467763676,0.0,"ZZ 0.009,-0.009",0.06,0.164365759352,2.9600329753,0.0,0.0,0.528,0.0,0.0,0.000144657277423,0.0,0.736,16.3023024584,0.472,0,472,0,528,0.0,0.795918367347,0.0,0.0,-0.630662816928,-0.0,0.549585942496,0.507379293186,0.443579235717,-0.0,0.869881654471,2016-03-21 15:03:18,,

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'ROC_USDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'ROC_NZDJPY', 'ROC_EURUSD', 'priceChangeUSDJPY', 'corrUSDCAD', 'ROC_USDCAD', 'Pri_ROC']",1,0,False,2016-03-18 15:58:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-18 15:57:00,10,2016-03-21 10:03:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,12.0978331883,5.81601786439,0.0493131056705,0.0590967127808,0.0,gainAhead,29.8356,3.63746188027,7.4325423424,0.0,0.496240601504,0.531,0.505470459519,0.487341772152,0.000137467632987,0.000146378260963,0.617906115835,16.1988668382,0.469,231,243,226,300,0.966461096562,1.0,1.0,0.865168539326,-0.279558929845,-0.90779035747,1.0,1.0,1.0,-0.993593080527,0.819057632158,2016-03-21 15:47:14,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-18 16:43:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,25,12,600,5,10,2016-03-18 16:42:00,10,2016-03-21 10:47:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,16.6666666667,7.22895785271,4.72015835872,0.0500796917956,0.0535066313887,0.0,"ZZ 0.009,-0.009",0.06,1.06068934636,4.07191867872,0.0,0.0,0.525,0.0,0.0,0.000149799346946,0.0,0.7375,16.4059187876,0.475,0,475,0,525,0.0,0.928571428571,0.0,0.0,-0.641249358051,-0.0,0.933801666656,0.751568185461,0.883142269588,-0.0,1.92726276365,2016-03-21 16:14:35,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-20 17:33:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,500,12,600,5,10,2016-03-20 17:32:00,10,2016-03-21 11:14:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,16.6666666667,5.56077741782,4.15913496478,0.0490322993224,0.0599518896677,0.0,"ZZ 0.009,-0.009",0.06,0.117272852003,1.96588291456,0.0,0.0,0.519,0.0,0.0,0.000151124809194,0.0,0.7405,16.613151446,0.481,0,481,0,519,0.0,0.866666666667,0.0,0.0,-0.614419906205,-0.0,0.567411799236,0.420462414627,0.496281973242,-0.0,0.869736280901,2016-03-21 16:43:46,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


























































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-20 18:13:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,500,12,600,5,10,2016-03-20 18:12:00,10,2016-03-21 11:44:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,16.6666666667,4.47432079456,3.96016753124,0.050972213838,0.0560425525583,0.0,"ZZ 0.009,-0.009",0.06,0.829867653718,2.76530243102,0.0,0.0,0.518,0.0,0.0,0.000153688728896,0.0,0.741,16.6476902223,0.482,0,482,0,518,0.0,0.923076923077,0.0,0.0,-0.543636941224,-0.0,0.888283186118,0.790726895645,0.660510007572,-0.0,1.79588314811,2016-03-21 17:14:45,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

























































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-20 18:47:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,500,12,600,5,10,2016-03-20 18:46:00,10,2016-03-21 12:14:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,16.6666666667,6.04423662388,4.42879426767,0.0495059247458,0.062992135124,0.0,"ZZ 0.009,-0.009",0.06,0.414841956241,2.46587003041,0.0,0.0,0.511,0.0,0.0,0.000155321620977,0.0,0.7445,16.8894616571,0.489,0,489,0,511,0.0,0.830188679245,0.0,0.0,-0.478949832685,-0.0,0.686097374481,0.546059542979,0.61238122597,-0.0,1.36558831074,2016-03-21 18:01:58,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-18 12:17:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,NZDUSD,250,12,600,5,10,2016-03-18 12:16:00,10,2016-03-21 13:02:00,"ZZ 0.009,-0.009",60,DF1,300,0.0,10,0,23.3333333333,7.94015584243,5.10810931009,0.0497237316402,0.0615172638903,0.0,"ZZ 0.009,-0.009",0.0428571428571,1.87173350858,4.84146832119,0.0,0.0,0.531428571429,0.0,0.0,0.000144882522922,0.0,0.734285714286,16.1838837965,0.468571428571,0,656,0,744,0.0,1.0,0.0,0.0,-0.659540940655,-0.0,0.952582668175,0.987508613678,1.0,-0.0,2.2805503412,2016-03-21 18:41:31,,
