model,params,sample,FS,cols,barSizeSetting,perturbDataPct,validationPeriod,rows,rStochBars,CAR25_threshold,maxReadLines,rfe_model,RSILookback,version_,t_start,ROCLookback,ticker,zScoreLookback,signal,CCLookback,rStochLookback,maxLeverage,input_signal,test_split,longMemory,initial_equity,v_start,version,statsLookback,data_type,wf_step,iters,wf_is_period,ACLookback,ATRLookback,t_end,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,minSafef,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,SOR25mm,TPYmm,scoremm,windowLength,timestamp,lastBartime,cycleTime
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 09:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 14:30:00,v3,250,ALL,1,1,0,10,10,2016-04-15 14:00:00,3,2016-04-17 19:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.999981173,1,0.457306798815,0.511513708147,-0.300512167318,SH1,0.002,-99.9999992589,-99.9999970297,-6.98275640332,0.0,0.6,0.0,0.0,0.00294489072591,0.0,0.7,13.815510558,0.4,0,4,0,6,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 19:38:33 EDT,20160417 19:00:00 EDT,1.97
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 09:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 14:30:00,v3,250,ALL,1,1,0,10,10,2016-04-15 14:00:00,3,2016-04-17 19:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.999981173,1,0.457306798815,0.511513708147,-0.300512167318,SH1,0.002,-99.9999992589,-99.9999970297,-6.98275640332,0.0,0.6,0.0,0.0,0.00294489072591,0.0,0.7,13.815510558,0.4,0,4,0,6,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 19:38:33 EDT,20160417 19:00:00 EDT,1.97
None,None,DF1,Univariate,10,30m,0.0002,3,287,250,0,5000,None,1.5,v3.1,2016-04-07 09:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-17 18:00:00,v3,250,ALL,1,1,0,10,10,2016-04-15 17:30:00,3,2016-04-17 19:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9993886412,1,0.29154175334,0.291940762544,-0.993540369222,SH1,0.002,-99.9994205936,-99.999410473,-182.322088763,0.0,0.333333333333,0.0,0.0,0.00068586473027,0.0,0.833333333333,23.0258509299,0.666666666667,0,2,0,1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 19:48:18 EDT,20160417 19:00:00 EDT,1.41
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 09:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 14:30:00,v3,250,ALL,1,1,0,10,10,2016-04-15 14:00:00,3,2016-04-17 19:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999882613,1,0.445688739797,0.479100420935,-0.297904289077,SH1,0.002,-99.9999991508,-99.9999974773,-6.91166989649,0.0,0.6,0.0,0.0,0.00294489072591,0.0,0.7,13.815510558,0.4,0,4,0,6,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 19:56:38 EDT,20160417 19:00:00 EDT,1.37
None,None,DF1,Univariate,10,30m,0.0002,3,287,250,0,5000,None,1.5,v3.1,2016-04-07 09:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-17 18:00:00,v3,250,ALL,1,1,0,10,10,2016-04-15 17:30:00,3,2016-04-17 19:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9993907548,1,0.291933747989,0.293059586007,-0.993543068833,SH1,0.002,-99.9994145423,-99.9994022499,-182.355301826,0.0,0.333333333333,0.0,0.0,0.00068586473027,0.0,0.833333333333,23.0258509299,0.666666666667,0,2,0,1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 20:04:54 EDT,20160417 19:00:00 EDT,1.31
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 09:30:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 15:00:00,v3,250,ALL,1,1,0,10,10,2016-04-15 14:30:00,3,2016-04-17 19:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999991887,1,0.514035338961,0.53144085629,-0.353046120387,SH1,0.002,-99.9999999716,-99.9999998858,-8.36459051441,0.0,0.5,0.0,0.0,0.00265936434454,0.0,0.75,17.2693881975,0.5,0,5,0,5,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 20:17:51 EDT,20160417 19:30:00 EDT,2.3
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 06:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 14:00:00,v3,250,ALL,1,1,0,10,10,2016-04-15 13:30:00,3,2016-04-17 19:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999991321,1,0.47375647914,0.479703042971,-0.379080749666,SH1,0.002,-99.9999999183,-99.9999996904,-9.10354059939,0.0,0.5,0.0,0.0,0.00239363207203,0.0,0.75,17.2693881975,0.5,0,5,0,5,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 20:29:27 EDT,20160417 19:30:00 EDT,1.42
None,None,DF1,Univariate,10,30m,0.0002,3,287,250,0,5000,None,1.5,v3.1,2016-04-07 06:00:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-17 18:30:00,v3,250,ALL,1,1,0,10,10,2016-04-17 18:00:00,3,2016-04-17 19:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999997091,1,0.437930770832,0.442794394708,-0.934959590901,SH1,0.002,-99.9999997964,-99.9999997498,-58.5275679392,0.0,0.333333333333,0.0,0.0,0.00112625383758,0.0,0.833333333333,23.0258509299,0.666666666667,0,2,0,1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 20:37:27 EDT,20160417 19:30:00 EDT,1.32
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 06:30:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 14:30:00,v3,250,ALL,1,1,0,10,10,2016-04-15 14:00:00,3,2016-04-17 21:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999999229,1,0.519063978839,0.525191762112,-0.422930913386,SH1,0.002,-99.999999997,-99.9999999787,-10.3741425714,0.0,0.4,0.0,0.0,0.00216643438065,0.0,0.8,20.7232658369,0.6,0,6,0,4,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 20:45:07 EDT,20160417 21:00:00 EDT,1.29
None,None,DF1,Univariate,10,30m,0.0002,10,280,250,0,5000,None,1.5,v3.1,2016-04-07 06:30:00,250,EURCAD,30,SH1,10,30,2,1,0,False,10000,2016-04-15 14:30:00,v3,250,ALL,1,1,0,10,10,2016-04-15 14:00:00,3,2016-04-17 21:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999999508,1,0.521175887847,0.533458725277,-0.426636971577,SH1,0.002,-99.9999999958,-99.9999999889,-10.4893433847,0.0,0.4,0.0,0.0,0.00216643438065,0.0,0.8,20.7232658369,0.6,0,6,0,4,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160417 20:53:02 EDT,20160417 21:00:00 EDT,1.24
