model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime

         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.0113611586694,0.0,30m,0.0002,30,500,0.807799442897,0.0,No DPS USDJPY_30m Validation Period 30,69.0,0,5000,0.310120705664,None,29.8654878254,-1.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 03:30:00,1.0,600,0.000551114530462,USDJPY,10,0.0,0.0,GA30,60,0.0,27.9010502445,45.7220031819,300,1.57492328479,2,0.0,59.7157467147,-0.0,1,0,False,1,0.0,2016-03-29 19:00:00,v3,100,0.0,10.0,290.0,ALL,30,1,500,12,0.013272611905,0.430781096978,0.0741642882908,5,10,0.0,2016-03-29 18:30:00,0.192200557103,10,2016-04-01 09:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:19:25 EDT,20160401 09:00:00 EDT,79.4324166667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,























































































           weights='uniform'))],























































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.00881425309844,0.0,30m,0.0002,30,500,0.640668523677,0.0,No DPS USDJPY_30m Validation Period 30,129.0,0,5000,0.459424326834,None,34.700867361,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 05:00:00,1.0,600,0.000506631487398,USDJPY,10,0.0,0.0,GA30,60,0.0,22.1284191594,41.737959712,300,1.89574924671,2,0.0,51.7655797416,-0.0,1,0,False,1,0.0,2016-03-29 20:30:00,v3,100,0.0,10.0,230.0,ALL,30,1,500,12,0.00996006231163,0.414137315817,0.087189562788,5,10,0.0,2016-03-29 20:00:00,0.359331476323,10,2016-04-01 10:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:39:55 EDT,20160401 10:30:00 EDT,9.92741666667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






















































































           weights='uniform'))],






















































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.00922399987109,0.0,30m,0.0002,120,500,0.598885793872,0.0,No DPS USDJPY_30m Validation Period 120,144.0,0,5000,0.480167130919,None,83.8465451404,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 05:30:00,1.0,600,0.00054003035038,USDJPY,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,20.6852613882,103.067991793,300,3.16875827296,2,0.0,138.837215546,-0.0,1,0,False,1,0.0,2016-03-29 21:00:00,v3,100,0.0,10.0,215.0,ALL,15,1,500,12,0.0120414779633,0.532534653973,0.153796291543,5,10,0.0,2016-03-29 20:30:00,0.401114206128,10,2016-04-01 11:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 10:58:59 EDT,20160401 11:00:00 EDT,-1.00128333333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





















































































           weights='uniform'))],





















































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.0108023589831,0.0,30m,0.0002,30,500,0.50139275766,0.0,No DPS USDJPY_30m Validation Period 30,179.0,0,5000,0.498365831012,None,23.859289437,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 05:30:00,1.0,600,0.000503119143728,USDJPY,10,0.0,0.0,GA30,60,0.0,17.3178932552,40.3188342954,300,1.3973619064,2,0.0,56.0393221331,-0.0,1,0,False,1,0.0,2016-03-29 21:00:00,v3,100,0.0,10.0,180.0,ALL,30,1,500,12,0.0156579029612,0.409159027382,0.0625005812998,5,10,0.0,2016-03-29 20:30:00,0.49860724234,10,2016-04-01 11:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 12:36:26 EDT,20160401 11:00:00 EDT,96.4363333333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




















































































           weights='uniform'))],




















































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.0103022501677,0.0,30m,0.0002,120,250,0.66852367688,0.0,No DPS USDJPY_30m Validation Period 120,119.0,0,5000,0.438755803157,None,85.9082578186,-0.0,1.5,1077,-0.0,3.0,v3.1,,2016-03-03 07:30:00,1.0,600,0.000475471105378,USDJPY,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,23.0905243403,105.700982014,300,3.08927136348,2,0.0,139.575948456,-0.0,1,0,False,1,0.0,2016-03-29 23:00:00,v3,100,0.0,10.0,240.0,ALL,15,1,250,12,0.0132515030334,0.531719196205,0.142485832609,5,10,0.0,2016-03-29 22:30:00,0.33147632312,10,2016-04-01 13:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 13:52:09 EDT,20160401 13:00:00 EDT,52.1519166667

None,None,DF1,None,0.0,76,1.0,0.0120100021963,0.0,30m,0.0002,120,860,0.526462395543,0.0,No DPS USDJPY_30m Validation Period 120,170.0,0,5000,0.499461467038,None,34.3481492151,-1.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 08:30:00,1.0,600,0.000569717191861,USDJPY,10,0.0,0.0,SH1,60,0.0,18.183787918,43.3303442795,300,1.66845707397,2,0.0,55.9376369969,-0.0,1,0,False,1,0.0,2016-03-30 00:00:00,v3,100,0.0,10.0,189.0,ALL,1,1,0,12,0.012798918411,0.433273890312,0.0764013792409,5,10,0.0,2016-03-29 23:30:00,0.473537604457,10,2016-04-01 14:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 14:50:03 EDT,20160401 14:00:00 EDT,50.0643

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


















































































           weights='uniform'))],


















































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.00883974341291,0.0,30m,0.0002,120,500,0.479108635097,0.0,No DPS USDJPY_30m Validation Period 120,187.0,0,5000,0.499795728877,None,34.3224038856,-1.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 09:30:00,1.0,600,0.000539033876387,USDJPY,10,0.0,1.0,"ZZ30_0.002,-0.002",60,0.0,16.5482091105,40.8388846515,300,2.19776984176,2,0.0,54.4479233185,-0.0,1,0,False,1,0.0,2016-03-30 01:00:00,v3,100,0.0,50.0,172.0,ALL,30,1,500,12,0.00918948250855,0.336594731623,0.0981444050827,5,10,0.0,2016-03-30 00:30:00,0.520891364903,10,2016-04-01 15:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 16:22:42 EDT,20160401 15:00:00 EDT,82.7098

None,None,DF1,None,0.0,76,1.0,0.011496333472,0.0,30m,0.0002,120,860,0.598885793872,0.0,No DPS USDJPY_30m Validation Period 120,144.0,0,5000,0.477957288765,None,92.1091916067,-1.0,1.5,1077,-0.0,2.0,v3.1,,2016-03-03 11:30:00,1.0,600,0.000498032482461,USDJPY,10,0.0,0.0,SH1,60,0.0,20.6852613882,123.107699094,300,2.82625931306,2,0.0,161.068146335,-0.0,1,0,False,1,0.0,2016-03-30 02:30:00,v3,100,0.0,10.0,215.0,ALL,1,1,0,12,0.0154483208233,0.588851566528,0.134788488008,5,10,0.0,2016-03-30 02:00:00,0.401114206128,10,2016-04-01 16:30:00,95,0.01,DF1,50,0.0,0,1.0,20160401 17:14:40 EDT,20160401 16:30:00 EDT,44.6733833333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
















































































           weights='uniform'))],
















































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.0123493713963,0.0,30m,0.0002,120,500,0.526462395543,0.0,No DPS USDJPY_30m Validation Period 120,170.0,0,5000,0.500037140204,None,45.5222826504,-0.0,1.5,1077,-1.0,2.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000491689882986,USDJPY,10,0.0,0.0,"ZZ30_0.002,-0.002",60,0.0,18.183787918,63.8355415434,300,1.83525119332,2,0.0,99.9088838616,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,10.0,189.0,ALL,30,1,500,12,0.0140216829746,0.51514926063,0.0810365972564,5,10,0.0,2016-03-30 02:30:00,0.473537604457,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 18:56:25 EDT,20160401 17:00:00 EDT,116.422716667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,















































































           weights='uniform'))],















































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.00940364835169,0.0,30m,0.0002,120,250,0.593314763231,0.0,No DPS USDJPY_30m Validation Period 120,146.0,0,5000,0.487985143918,None,25.6277480433,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000534451088409,USDJPY,10,0.0,1.0,"ZZ30_0.002,-0.002",60,0.0,20.492840352,42.9150258858,300,1.36544885879,2,0.0,61.8540805792,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,10.0,213.0,ALL,30,1,250,12,0.0107698220367,0.424117582959,0.0653580165025,5,10,0.0,2016-03-30 02:30:00,0.406685236769,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 20:42:54 EDT,20160401 17:00:00 EDT,222.905083333

None,None,DF1,None,0.0,76,1.0,0.00817891542783,0.0,30m,0.0002,120,860,0.587743732591,0.0,No DPS USDJPY_30m Validation Period 120,148.0,0,5000,0.484531104921,None,52.9947066695,-0.0,1.5,1077,-0.0,1.0,v3.1,,2016-03-03 12:00:00,0.0,600,0.000513224723785,USDJPY,10,0.0,0.0,SH1,60,0.0,20.3004193158,70.1141614862,300,2.66271822325,2,0.0,82.960388973,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,10.0,211.0,ALL,1,1,0,12,0.00929581776386,0.403906049546,0.122707030994,5,10,0.0,2016-03-30 02:30:00,0.412256267409,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,0.0,20160401 22:26:07 EDT,20160401 17:00:00 EDT,326.119933333

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',













































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,













































































           weights='uniform'))],













































































         voting='hard', weights=None)",DF1,None,0.0,76,1.0,0.0107088270096,0.0,30m,0.0002,15,250,0.424581005587,0.0,No DPS USDJPY_30m Validation Period 15,103.0,0,5000,0.496610800745,None,-1.82890855615,-0.448633648504,1.5,537,-1.0,1.06985980816,v3.1,,2016-03-11 00:30:00,0.518493456669,600,0.000581803099499,USDJPY,10,0.0,0.0,GA30,60,0.0,14.6648479074,18.3041980035,300,-0.0836637698322,2,0.0,50.7139302074,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,90.0,76.0,ALL,30,1,250,12,0.0125961947236,0.364746297929,-0.00519566885628,5,10,0.0,2016-03-31 18:00:00,0.575418994413,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 01:55:53 EDT,20160401 17:00:00 EDT,37.51

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,












































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',












































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,












































































           weights='uniform'))],











































