model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,DD100mm,scoremm,timestamp
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,52,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 01:33:00,100,None,1.5,ALL,1,1,2016-03-10 00:43:00,EURUSD,50,12,500,5,10,2016-03-10 01:32:00,10,2016-03-11 15:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.471222484431,1.83757372133,0.0508728710017,0.062123650583,0.0,"ZZ 0.002,-0.002",252.0,-0.108393111387,0.175599895146,0.0,0.339556592765,0.495093666369,0.455399061033,0.270697674419,0.0001719959298,0.00022504528399,0.53789225711,17.43897107,0.504906333631,291,784,348,819,0.0,0.333333333333,0.0608435078629,0.0,-0.381740142424,-0.473261380435,0.830848097286,0.788292282018,0.730215720261,-0.321422551351,1.50626535869,2016-03-13 08:00:35
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,52,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 01:33:00,100,None,1.5,ALL,1,1,2016-03-10 00:43:00,EURUSD,50,12,500,5,10,2016-03-10 01:32:00,10,2016-03-11 15:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.471222484431,1.83757372133,0.0508728710017,0.062123650583,0.0,"ZZ 0.002,-0.002",252.0,-0.108393111387,0.175599895146,0.0,0.339556592765,0.495093666369,0.455399061033,0.270697674419,0.0001719959298,0.00022504528399,0.53789225711,17.43897107,0.504906333631,291,784,348,819,0.0,0.333333333333,0.0608435078629,0.0,-0.381740142424,-0.473261380435,0.830848097286,0.788292282018,0.730215720261,-0.321422551351,1.50626535869,2016-03-13 08:00:35
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,52,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:33:00,100,None,1.5,ALL,1,1,2016-03-10 01:43:00,EURUSD,25,12,500,5,10,2016-03-10 02:32:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.913204710379,2.52819934573,0.0540423807199,0.06440502604,0.0,"ZZ 0.002,-0.002",252.0,0.185046208356,0.571194100128,0.0,0.345340194397,0.499344118933,0.46248085758,0.275547445255,0.000162791082022,0.00023801701577,0.542604007124,17.2921642461,0.500655881067,302,794,351,840,0.0791178516333,0.460317460317,0.241955246973,0.0597826086957,-0.239880377034,-1.0,1.0,1.0,1.0,-0.60216595909,1.61827112419,2016-03-13 08:48:36
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,52,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:33:00,100,None,1.5,ALL,1,1,2016-03-10 01:43:00,EURUSD,25,12,500,5,10,2016-03-10 02:32:00,10,2016-03-11 16:59:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,5.71428571429,0.576393089126,1.84908453595,0.0474160020904,0.0654837827172,0.0,"ZZ 0.003,-0.003",252.0,-0.0162044506236,0.320244244603,0.0,0.39587628866,0.487538259729,0.454976303318,0.350364963504,0.000151116467796,0.000233237183696,0.558333073288,17.6999622867,0.512461740271,384,712,460,731,0.483252259646,0.031746031746,0.0501923541149,0.505434782609,-0.0,-0.805240584923,0.993128813026,1.0,1.0,-0.711317130046,1.5083171298,2016-03-13 09:14:24
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,52,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:33:00,100,None,1.5,ALL,1,1,2016-03-10 01:43:00,EURUSD,25,12,500,5,10,2016-03-10 02:32:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.925802272518,2.24782637415,0.0523683101206,0.059041472825,0.0,"ZZ 0.002,-0.002",252.0,-0.075234389146,0.534090331526,0.0,0.345340194397,0.499344118933,0.46248085758,0.275547445255,0.000162791082022,0.00023801701577,0.542604007124,17.2921642461,0.500655881067,302,794,351,840,0.0791178516333,0.460317460317,0.241955246973,0.0597826086957,-0.239880377034,-1.0,0.924879971525,1.0,1.0,-0.178701498625,1.96661555618,2016-03-13 12:02:12
