model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,DD100mm,scoremm,timestamp
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.882130492843,2.73362204472,0.048301370286,0.0526429672793,0.0,"ZZ 0.002,-0.002",252.0,0.138815836766,0.533146767771,0.0,0.499558693733,0.505882352941,0.492173913043,0.507168458781,0.000179868605688,0.000169724924948,0.619496893973,17.0664223951,0.494117647059,566,550,584,595,0.890874365743,0.923076923077,0.925864712291,0.873015873016,-0.211150982688,-0.00163332720592,0.818146501438,0.855193120122,0.932030884037,-0.0,3.31566311878,2016-03-13 08:47:43
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.882130492843,2.73362204472,0.048301370286,0.0526429672793,0.0,"ZZ 0.002,-0.002",252.0,0.138815836766,0.533146767771,0.0,0.499558693733,0.505882352941,0.492173913043,0.507168458781,0.000179868605688,0.000169724924948,0.619496893973,17.0664223951,0.494117647059,566,550,584,595,0.890874365743,0.923076923077,0.925864712291,0.873015873016,-0.211150982688,-0.00163332720592,0.818146501438,0.855193120122,0.932030884037,-0.0,3.31566311878,2016-03-13 08:47:43
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.08481653224,3.22420042843,0.0523642457187,0.0724879188787,0.0,"ZZ 0.002,-0.002",252.0,0.326207881248,0.577968252048,0.0,0.499558693733,0.505882352941,0.492173913043,0.507168458781,0.000179868605688,0.000169724924948,0.619496893973,17.0664223951,0.494117647059,566,550,584,595,0.890874365743,0.923076923077,0.925864712291,0.873015873016,-0.211150982688,-0.00163332720592,1.0,0.951385347298,1.0,-0.997725836662,2.66395212382,2016-03-13 09:13:53
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.09625081893,3.18955537084,0.0500063262352,0.0673227508829,0.0,"ZZ 0.002,-0.002",252.0,0.271492971886,0.582975552208,0.0,0.499558693733,0.505882352941,0.492173913043,0.507168458781,0.000179868605688,0.000169724924948,0.619496893973,17.0664223951,0.494117647059,566,550,584,595,0.890874365743,0.923076923077,0.925864712291,0.873015873016,-0.211150982688,-0.00163332720592,0.989641703553,0.973773557162,1.0,-0.272506363062,3.40120151084,2016-03-13 12:01:39
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,50,12,500,5,10,2016-03-10 02:28:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.4563379771,3.19977732265,0.0544775588713,0.0604648782959,0.0,"ZZ 0.002,-0.002",252.0,0.469485725942,0.680871933908,0.0,0.496894409938,0.505882352941,0.492091388401,0.501792114695,0.000181891790042,0.00016969371058,0.618074649152,17.0664203046,0.494117647059,560,556,578,601,0.824678471011,0.923076923077,0.922469584573,0.777777777778,-0.318806231281,-0.0,1.0,0.778825898766,1.0,-0.790126124658,2.5929704659,2016-03-13 15:04:38
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-11 16:59:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.37085206078,3.4615785229,0.0531789715077,0.0695724294428,0.0,"ZZ 0.002,-0.002",252.0,0.283305907283,0.818426934468,0.0,0.499558693733,0.505882352941,0.492173913043,0.507168458781,0.000179868605688,0.000169724924948,0.619496893973,17.0664223951,0.494117647059,566,550,584,595,0.890874365743,0.923076923077,0.925864712291,0.873015873016,-0.211150982688,-0.00163332720592,1.0,1.0,1.0,-0.550016331712,3.16027628147,2016-03-13 16:39:05
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-13 17:33:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.00570038104,3.13517571855,0.0486145634816,0.0554203539738,0.0,"ZZ 0.002,-0.002",252.0,0.203779070908,0.564718177952,0.0,0.49780123131,0.505841627001,0.492173913043,0.503558718861,0.000177988903354,0.000169724924948,0.618593273979,17.0678276105,0.494158372999,566,558,584,603,0.82013567675,0.923076923077,0.922758528599,0.774647887324,-0.1833508742,-0.0017229701669,0.829109213254,0.808209865071,0.831725958897,-0.222295739191,2.98475237674,2016-03-13 17:40:04
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,25,12,500,5,10,2016-03-10 02:28:00,10,2016-03-13 18:00:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.05752206542,3.0166056914,0.0478205213283,0.0511157915534,0.0,"ZZ 0.002,-0.002",252.0,0.169345362204,0.833446546375,0.0,0.494755244755,0.505348737698,0.492173913043,0.497363796134,0.000175037364963,0.000169724924948,0.617147973117,17.0848491559,0.494651262302,566,572,584,615,0.714899716166,0.888888888889,0.887850913719,0.647058823529,-0.147908675601,-0.00210285679963,0.868159212315,1.0,1.0,-0.0,3.6070365688,2016-03-13 18:06:56
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,50,12,500,5,10,2016-03-10 02:28:00,10,2016-03-13 18:30:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,1.03073973957,2.85762412858,0.0467777372227,0.0550532681031,0.0,"ZZ 0.002,-0.002",252.0,0.185972943158,0.663193142402,0.0,0.493091537133,0.504013519223,0.491817398794,0.494372294372,0.000177177229267,0.000168809914602,0.616457753216,17.1309654627,0.495986480777,571,584,590,622,0.650818248796,0.810344827586,0.817599809784,0.588235294118,-0.245102682289,-0.0,1.0,1.0,0.831366419874,-0.267182151728,3.12942641344,2016-03-13 18:36:31
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,36,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-10 02:29:00,100,None,1.5,ALL,1,1,2016-03-10 01:39:00,EURJPY,50,12,500,5,10,2016-03-10 02:28:00,10,2016-03-13 19:00:00,"ZZ 0.002,-0.002",60,DF1,300,0.0,10,0,5.71428571429,0.938404079964,2.94670984061,0.0514329134306,0.0667064736952,0.0,"ZZ 0.002,-0.002",252.0,0.235145699802,0.61855021189,0.0,0.49639983058,0.503963287443,0.492023509656,0.500854700855,0.000177177229267,0.000168912628781,0.618258045597,17.1327029161,0.496036712557,586,584,605,622,0.739299717314,0.770491803279,0.789632624111,0.714285714286,-0.303153348171,-0.0,1.0,1.0,0.895793695823,-0.829560529047,2.53357162188,2016-03-13 19:07:27
