2017-01-09 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-01-09 00:00:00,Close2017-01-09 00:00:00,group,RiskOn,Custom,SEA2017-01-09 00:00:00,SRUN2017-01-09 00:00:00,LastSIG,LastSAFEf,finalQTY,SIG2017-01-06 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-01-09 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-01-09 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-01-09 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,prevACT,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6
AC,@ACG7,1.524,0.0451798335,-0.0174081237911,-1.0,-1.0,-1.0,1.0,-1.0,7.0,2016-12-28,1310.2151715,1.0,1.0,1.0,44196.0,1.0,-0.0174081237911,1.524,energy,1.0,1.0,-1.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,1,-1.0,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1
AD,@ADH7,0.7348,0.0063389155,0.00754147812971,1.0,-1.0,-1.0,1.0,-1.0,9.0,2016-12-23,633.89155,1.0,1.0,1.0,73480.0,1.0,0.00754147812971,0.7348,currency,1.0,1.0,-1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,-1,-1,1,1,1,1.0,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0
AEX,AEXF7,485.0,3.235,-0.0039022386527,-1.0,1.0,-1.0,1.0,-1.0,45.0,2016-11-04,684.1378,1.0,1.0,1.0,102567.8,0.945715906942,-0.0039022386527,485.0,index,1.0,1.0,-1.0,45.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1.0,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0
BO,@BOH7,35.49,0.6155,0.0145797598628,1.0,-1.0,1.0,-1.0,-1.0,21.0,2016-12-07,369.3,2.0,1.0,1.0,21294.0,1.0,0.0145797598628,35.49,grain,1.0,1.0,-1.0,21.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0,-1,-1,1,1,-1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1
BP,@BPH7,1.2178,0.011797333,-0.00935491743269,-1.0,1.0,-1.0,1.0,-1.0,-6.0,2016-12-29,737.3333125,1.0,1.0,1.0,76112.5,1.0,-0.00935491743269,1.2178,currency,1.0,1.0,-1.0,-6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1.0,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0
C,@CH7,360.0,4.975,0.00558659217877,1.0,1.0,1.0,1.0,1.0,9.0,2016-12-23,248.75,4.0,2.0,2.0,18000.0,1.0,0.00558659217877,360.0,grain,1.0,1.0,1.0,9.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0
CC,@CCH7,2184.0,71.6,-0.0340557275542,-1.0,-1.0,1.0,-1.0,1.0,5.0,2016-12-30,716.0,1.0,1.0,1.0,21840.0,1.0,-0.0340557275542,2184.0,soft,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1.0,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1
CD,@CDH7,0.75645,0.0052138685,0.000793808295297,1.0,1.0,-1.0,1.0,-1.0,8.0,2016-12-27,521.38685,1.0,1.0,1.0,75645.0,1.0,0.000793808295297,0.75645,currency,1.0,1.0,-1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1
CGB,CBH7,137.88,0.659,0.0025448992947,1.0,1.0,-1.0,1.0,-1.0,-13.0,2016-12-16,498.411738012,2.0,1.0,1.0,104280.744214,1.3222,0.0025448992947,137.88,rates,-1.0,1.0,-1.0,-13.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1
CL,QCLG7,51.96,1.361227067,-0.0375995554732,-1.0,1.0,1.0,1.0,-1.0,20.0,2016-12-08,1361.227067,1.0,1.0,1.0,51960.0,1.0,-0.0375995554732,51.96,energy,1.0,1.0,-1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1.0,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0
CT,@CTH7,72.99,1.128,-0.0135153399108,-1.0,1.0,-1.0,1.0,1.0,12.0,2016-12-20,564.0,1.0,1.0,1.0,36495.0,1.0,-0.0135153399108,72.99,soft,1.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1.0,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1
CU,@EUH7,1.06065,0.010004104,0.00430830413787,1.0,1.0,-1.0,1.0,-1.0,-12.0,2016-12-20,1250.513,1.0,1.0,1.0,132581.25,1.0,0.00430830413787,1.06065,currency,1.0,1.0,-1.0,-12.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1
DX,@DXH7,101.909,0.805721731,-0.00293516226555,-1.0,-1.0,-1.0,-1.0,1.0,-12.0,2016-12-20,805.721731,1.0,1.0,1.0,101909.0,1.0,-0.00293516226555,101.909,currency,-1.0,-1.0,1.0,-12.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,1,-1,-1.0,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1
EBL,BDH7,162.95,0.773,0.000675509702776,1.0,1.0,-1.0,1.0,1.0,-7.0,2016-12-29,817.3702,1.0,1.0,1.0,172303.33,0.945715906942,0.000675509702776,162.95,rates,-1.0,1.0,1.0,-7.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1.0,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1
EBM,BLH7,133.37,0.2235,0.000375037503751,1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-01-02,236.3289,4.0,2.0,2.0,141025.438,0.945715906942,0.000375037503751,133.37,rates,-1.0,1.0,1.0,-5.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1.0,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0
EBS,EZH7,112.27,0.05025,8.90789239265e-05,1.0,-1.0,1.0,-1.0,1.0,9.0,2016-12-27,53.13435,18.0,5.0,5.0,118714.298,0.945715906942,8.90789239265e-05,112.27,rates,-1.0,1.0,1.0,9.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1.0,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0
ED,@EDZ7,98.485,0.032449121,0.000152330659084,1.0,-1.0,-1.0,-1.0,1.0,8.0,2016-12-27,81.1228025,12.0,4.0,4.0,246212.5,1.0,0.000152330659084,98.485,rates,-1.0,1.0,1.0,8.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,1.0,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0
