2017-05-15 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-05-15 00:00:00,Close2017-05-15 00:00:00,group,RiskOn,Custom,SEA2017-05-15 00:00:00,SRUN2017-05-15 00:00:00,LastSIG,LastSAFEf,finalQTY,SIG2017-05-12 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-05-15 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-05-15 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-05-15 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,prevACT,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,Date,timestamp
AC,@ACM7,1.507,0.0321137935,-0.000663129973475,-1.0,1.0,1.0,1.0,-1.0,4.0,2017-05-09,931.3000115,1.0,1.0,1.0,43703.0,1.0,-0.000663129973475,1.507,energy,1.0,1.0,-1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1.0,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,20170515,1494895699
AD,@ADM7,0.7409,0.00572,0.00297820495465,1.0,1.0,1.0,1.0,-1.0,19.0,2017-04-18,572.0,1.0,1.0,1.0,74090.0,1.0,0.00297820495465,0.7409,currency,1.0,1.0,-1.0,19.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,20170515,1494895699
AEX,AEXK7,534.05,4.3375,0.00272249342846,1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-04-24,952.25475,1.0,1.0,1.0,117245.337,0.91099571832,0.00272249342846,534.05,index,1.0,1.0,-1.0,-14.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,20170515,1494895699
BO,@BON7,33.02,0.565,0.00548112058465,1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-04-25,339.0,2.0,1.0,1.0,19812.0,1.0,0.00548112058465,33.02,grain,1.0,1.0,-1.0,-14.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,20170515,1494895699
BP,@BPM7,1.2907,0.00701,0.00116351225566,1.0,1.0,1.0,1.0,-1.0,-9.0,2017-05-02,438.125,2.0,1.0,1.0,80668.75,1.0,0.00116351225566,1.2907,currency,1.0,1.0,-1.0,-9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,20170515,1494895699
C,@CN7,367.75,6.3375,-0.00876010781671,-1.0,-1.0,-1.0,-1.0,-1.0,-16.0,2017-04-21,316.875,3.0,1.0,1.0,18387.5,1.0,-0.00876010781671,367.75,grain,1.0,1.0,-1.0,-16.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,1,1,-1.0,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,20170515,1494895699
CC,@CCN7,2041.0,59.75,0.0129032258065,1.0,1.0,-1.0,1.0,1.0,8.0,2017-05-03,597.5,1.0,1.0,1.0,20410.0,1.0,0.0129032258065,2041.0,soft,1.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1.0,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,20170515,1494895699
CD,@CDM7,0.7332,0.0047925,0.00500308409293,1.0,1.0,1.0,1.0,-1.0,9.0,2017-05-02,479.25,2.0,1.0,1.0,73320.0,1.0,0.00500308409293,0.7332,currency,1.0,1.0,-1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,20170515,1494895699
CGB,CBM7,139.29,0.5705,-0.0012189875233,-1.0,-1.0,-1.0,1.0,1.0,6.0,2017-05-05,418.592706728,2.0,1.0,1.0,102201.188642,1.3629,-0.0012189875233,139.29,rates,-1.0,1.0,1.0,6.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,1.0,0,1,-1,-1,1,1,-1,-1.0,1,1,-1,-1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1,0,0.0,1,20170515,1494895699
CL,QCLN7,49.16,1.4057294125,0.0205522109197,1.0,1.0,1.0,1.0,-1.0,-7.0,2017-05-04,1405.7294125,1.0,1.0,1.0,49160.0,1.0,0.0205522109197,49.16,energy,1.0,1.0,-1.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,20170515,1494895699
