,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-07-05 00:00:00,Close2017-07-05 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-07-05 00:00:00,LastSRUN,SRUN2017-07-05 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-07-04 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-07-03 00:00:00,0.5SIG2017-07-04 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-07-03 00:00:00,0.75SIG2017-07-04 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-07-03 00:00:00,1SIG2017-07-04 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15,timestamp,LastPctChg_IB,ACT_IB,pcDate,signalDate,timestamp
AC,@ACQ7,1.516,0.029191936,-0.00785340314136,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2017-06-15,846.566144,1.0,1.0,1.0,43964.0,1.0,-0.00785340314136,1.516,energy,1.0,1.0,2017-06-15 00:00:00,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1499299619,-0.00785340314136,-1.0,,20170705,1499299619
AD,@ADU7,0.7601,0.0046842035,-0.00771544396495,-1.0,-1.0,1.0,-1.0,1.0,-9.0,2017-06-21,468.42035,2.0,1.0,1.0,76010.0,1.0,-0.00771544396495,,currency,1.0,1.0,2017-06-21 00:00:00,1.0,,-8.0,,-1.0,1.0,1.0,2.0,,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499186673,-0.0066692820714,-1.0,20170705.0,20170704,1499186673
AEX,AEXN7,511.2,5.674726066,-0.000781860828773,-1.0,1.0,-1.0,1.0,-1.0,-6.0,2017-06-27,1288.16281698,1.0,1.0,1.0,116042.4,0.881057268722,-0.000781860828773,511.2,index,1.0,1.0,2017-06-27 00:00:00,-1.0,-1.0,-6.0,-6.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1499299619,-0.000781860828773,-1.0,,20170705,1499299619
BO,@BOZ7,33.71,0.62778685,0.00387135199524,1.0,1.0,1.0,1.0,-1.0,-6.0,2017-06-26,376.67211,2.0,1.0,1.0,20226.0,1.0,0.00387135199524,33.71,grain,1.0,1.0,2017-06-26 00:00:00,-1.0,-1.0,-6.0,-6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,156.603930911,156.603930911,156.603930911,-156.603930911,156.603930911,-156.603930911,156.603930911,-156.603930911,156.603930911,156.603930911,156.603930911,156.603930911,-156.603930911,-156.603930911,-156.603930911,-156.603930911,-156.603930911,156.603930911,-156.603930911,156.603930911,-156.603930911,-156.603930911,-156.603930911,-156.603930911,-156.603930911,-156.603930911,156.603930911,156.603930911,156.603930911,156.603930911,0.0,-156.603930911,156.603930911,0.0,-156.603930911,1499299619,0.00387135199524,1.0,,20170705,1499299619
BP,@BPU7,1.2951,0.0102838535,-0.00177127454755,-1.0,1.0,-1.0,1.0,1.0,-8.0,2017-06-22,642.74084375,1.0,1.0,1.0,80943.75,1.0,-0.00177127454755,,currency,1.0,1.0,2017-06-22 00:00:00,1.0,,-7.0,,-1.0,-1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,,,2.0,1.0,,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499186673,-0.00207932229496,-1.0,20170705.0,20170704,1499186673
C,@CU7,392.0,7.8629163895,0.00900900900901,1.0,1.0,-1.0,1.0,-1.0,-7.0,2017-06-23,393.145819475,2.0,1.0,1.0,19600.0,1.0,0.00900900900901,392.0,grain,1.0,1.0,2017-06-23 00:00:00,-1.0,-1.0,-7.0,-7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,353.153153153,353.153153153,353.153153153,-353.153153153,353.153153153,-353.153153153,353.153153153,-353.153153153,353.153153153,353.153153153,-353.153153153,353.153153153,-353.153153153,-353.153153153,353.153153153,-353.153153153,-353.153153153,353.153153153,-353.153153153,353.153153153,-353.153153153,-353.153153153,-353.153153153,-353.153153153,-353.153153153,-353.153153153,353.153153153,-353.153153153,353.153153153,0.0,0.0,-353.153153153,353.153153153,0.0,-353.153153153,1499299619,0.00900900900901,1.0,,20170705,1499299619
CC,@CCU7,1947.0,60.9,-0.00561797752809,-1.0,1.0,-1.0,1.0,1.0,8.0,2017-06-22,609.0,1.0,1.0,1.0,19470.0,1.0,-0.00561797752809,1947.0,soft,1.0,1.0,2017-06-22 00:00:00,1.0,1.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1499299619,-0.00561797752809,-1.0,,20170705,1499299619
CD,@CDU7,0.7741,0.0050372165,0.00201246429499,1.0,1.0,1.0,1.0,-1.0,26.0,2017-05-26,503.72165,1.0,1.0,1.0,77410.0,1.0,0.00201246429499,,currency,1.0,1.0,2017-05-26 00:00:00,-1.0,,25.0,,1.0,-1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,,,2.0,1.0,,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499186673,0.00279148273176,1.0,20170705.0,20170704,1499186673
CGB,CBU7,140.1,0.7605,0.00178762960315,1.0,-1.0,-1.0,-1.0,1.0,-6.0,2017-06-26,586.850837256,1.0,1.0,1.0,108110.193688,1.2959,0.00178762960315,140.1,rates,-1.0,1.0,2017-06-26 00:00:00,1.0,1.0,-6.0,-6.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1499299619,0.00178762960315,1.0,,20170705,1499299619
CL,QCLQ7,47.06,1.0611644425,-0.0412152113873,-1.0,-1.0,-1.0,1.0,1.0,29.0,2017-06-21,1061.1644425,1.0,1.0,1.0,47060.0,1.0,-0.0412152113873,,energy,1.0,1.0,2017-06-21 00:00:00,1.0,,28.0,,-1.0,-1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499186673,-0.0378160186956,-1.0,20170705.0,20170704,1499186673
