trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-3.92645,20160413 08:00:33 EST,20160413 08:00:33 EST,20160413 08:00:33 EST,374.69,,BTCUSD_rockEUR,short,,20160413 06:37:22 EST,closed,20160413 06:37:22 EST,374.6,,,2.0,2.0,,BTCUSD_rockEUR,,-0.18,2.0,USD,99996.07355,3.74645,2000000.18,99996.07355,99999.82,99999.82,0.0,-1.873
2.0,-2.51,20160413 08:08:40 EST,20160413 08:08:40 EST,20160413 08:08:40 EST,375.31,,BTCUSD_rockEUR,long,,20160413 08:00:33 EST,closed,20160413 08:00:33 EST,374.69,,,2.0,2.0,,BTCUSD_rockEUR,,1.24,-2.0,USD,99993.56355,3.75,2000001.42,99993.56355,100001.06,100001.06,0.0,-1.87345
3.0,-1.307,20160413 09:30:39 EST,20160413 09:30:39 EST,20160413 09:30:39 EST,374.09,,BTCUSD_rockEUR,short,,20160413 08:08:40 EST,closed,20160413 08:08:40 EST,375.31,,,2.0,2.0,,BTCUSD_rockEUR,,2.44,2.0,USD,99992.25655,3.747,1999998.98,99992.25655,100003.5,100003.5,0.0,-1.87655
4.0,-3.64115,20160413 09:39:25 EST,20160413 09:39:25 EST,20160413 09:39:25 EST,374.14,,BTCUSD_rockEUR,long,,20160413 09:30:39 EST,closed,20160413 09:30:39 EST,374.09,,,2.0,2.0,,BTCUSD_rockEUR,,0.1,-2.0,USD,99988.6154,3.74115,1999999.08,99988.6154,100003.6,100003.6,0.0,-1.87045
5.0,-7.69125,20160413 11:31:43 EST,20160413 11:31:43 EST,20160413 11:31:43 EST,376.11,,BTCUSD_rockEUR,short,,20160413 09:39:25 EST,closed,20160413 09:39:25 EST,374.14,,,2.0,2.0,,BTCUSD_rockEUR,,-3.94,2.0,USD,99980.92415,3.75125,2000003.02,99980.92415,99999.66,99999.66,0.0,-1.8707
6.0,-3.18255,20160413 11:40:21 EST,20160413 11:40:21 EST,20160413 11:40:21 EST,376.4,,BTCUSD_rockEUR,long,,20160413 11:31:43 EST,closed,20160413 11:31:43 EST,376.11,,,2.0,2.0,,BTCUSD_rockEUR,,0.58,-2.0,USD,99977.7416,3.76255,2000003.6,99977.7416,100000.24,100000.24,0.0,-1.88055
7.0,-3.2427,20160413 12:37:13 EST,20160413 12:37:13 EST,20160413 12:37:13 EST,376.14,,BTCUSD_rockEUR,short,,20160413 11:40:21 EST,closed,20160413 11:40:21 EST,376.4,,,2.0,2.0,,BTCUSD_rockEUR,,0.52,2.0,USD,99974.4989,3.7627,2000003.08,99974.4989,100000.76,100000.76,0.0,-1.882
8.0,-3.6816,20160413 12:46:39 EST,20160413 12:46:39 EST,20160413 12:46:39 EST,376.18,,BTCUSD_rockEUR,long,,20160413 12:37:13 EST,closed,20160413 12:37:13 EST,376.14,,,2.0,2.0,,BTCUSD_rockEUR,,0.08,-2.0,USD,99970.8173,3.7616,2000003.16,99970.8173,100000.84,100000.84,0.0,-1.8807
9.0,-3.34075,20160413 12:56:17 EST,20160413 12:56:17 EST,20160413 12:56:17 EST,375.97,,BTCUSD_rockEUR,short,,20160413 12:46:39 EST,closed,20160413 12:46:39 EST,376.18,,,2.0,2.0,,BTCUSD_rockEUR,,0.42,2.0,USD,99967.47655,3.76075,2000002.74,99967.47655,100001.26,100001.26,0.0,-1.8809
10.0,-3.46045,20160413 13:05:14 EST,20160413 13:05:14 EST,20160413 13:05:14 EST,376.12,,BTCUSD_rockEUR,long,,20160413 12:56:17 EST,closed,20160413 12:56:17 EST,375.97,,,2.0,2.0,,BTCUSD_rockEUR,,0.3,-2.0,USD,99964.0161,3.76045,2000003.04,99964.0161,100001.56,100001.56,0.0,-1.87985
11.0,-3.94165,20160413 13:14:27 EST,20160413 13:14:27 EST,20160413 13:14:27 EST,376.21,,BTCUSD_rockEUR,short,,20160413 13:05:14 EST,closed,20160413 13:05:14 EST,376.12,,,2.0,2.0,,BTCUSD_rockEUR,,-0.18,2.0,USD,99960.07445,3.76165,2000003.22,99960.07445,100001.38,100001.38,0.0,-1.8806
12.0,-3.46285,20160413 13:33:23 EST,20160413 13:33:23 EST,20160413 13:33:23 EST,376.36,,BTCUSD_rockEUR,long,,20160413 13:14:27 EST,closed,20160413 13:14:27 EST,376.21,,,2.0,2.0,,BTCUSD_rockEUR,,0.3,-2.0,USD,99956.6116,3.76285,2000003.52,99956.6116,100001.68,100001.68,0.0,-1.88105
13.0,-3.62325,20160413 13:52:14 EST,20160413 13:52:14 EST,20160413 13:52:14 EST,376.29,,BTCUSD_rockEUR,short,,20160413 13:33:23 EST,closed,20160413 13:33:23 EST,376.36,,,2.0,2.0,,BTCUSD_rockEUR,,0.14,2.0,USD,99952.98835,3.76325,2000003.38,99952.98835,100001.82,100001.82,0.0,-1.8818
