trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-7.95807864051e-13,20160511 07:43:04 EST,20160511 07:43:04 EST,20160511 07:43:04 EST,94.01,,#US$indx_M6,short,,20160511 06:07:35 EST,closed,20160511 06:07:35 EST,94.05,,,2.0,2.0,,#US$indx_M6,,4.0,2.0,USD,100002.0,4.0,2009401.0,100002.0,100004.0,,100004.0,
2.0,-26.0,20160511 15:12:12 EST,20160511 15:12:12 EST,20160511 15:12:12 EST,93.79,,#US$indx_M6,long,,20160511 07:43:04 EST,closed,20160511 07:43:04 EST,94.01,,,2.0,2.0,,#US$indx_M6,,-22.0,-2.0,USD,99978.0,4.0,2018780.0,99978.0,99982.0,,99982.0,
3.0,-6.0,20160511 17:12:34 EST,20160511 17:12:34 EST,20160511 17:12:34 EST,93.78,,#US$indx_M6,long,,20160511 17:02:37 EST,closed,20160511 17:02:37 EST,93.8,,,2.0,2.0,,#US$indx_M6,,-2.0,-2.0,USD,99974.0,4.0,2028158.0,99974.0,99980.0,,99980.0,
4.0,-6.0,20160511 17:50:55 EST,20160511 17:50:55 EST,20160511 17:50:55 EST,93.8,,#US$indx_M6,short,,20160511 17:12:34 EST,closed,20160511 17:12:34 EST,93.78,,,2.0,2.0,,#US$indx_M6,,-2.0,2.0,USD,99970.0,4.0,2037538.0,99970.0,99978.0,,99978.0,
5.0,-6.0,20160511 19:17:38 EST,20160511 19:17:38 EST,20160511 19:17:38 EST,93.78,,#US$indx_M6,long,,20160511 17:50:55 EST,closed,20160511 17:50:55 EST,93.8,,,2.0,2.0,,#US$indx_M6,,-2.0,-2.0,USD,99966.0,4.0,2046916.0,99966.0,99976.0,,99976.0,
6.0,-12.5,20160511 23:00:05 EST,20160511 23:00:05 EST,20160511 23:00:05 EST,93.865,,#US$indx_M6,short,,20160511 19:17:38 EST,closed,20160511 19:17:38 EST,93.78,,,2.0,2.0,,#US$indx_M6,,-8.5,2.0,USD,99955.5,4.0,2056302.5,99955.5,99967.5,,99967.5,
7.0,-25.5,20160512 11:57:38 EST,20160512 11:57:38 EST,20160512 11:57:38 EST,94.08,,#US$indx_M6,short,,20160512 10:32:06 EST,closed,20160512 10:32:06 EST,93.865,,,2.0,2.0,,#US$indx_M6,,-21.5,2.0,USD,99932.0,4.0,2065710.5,99932.0,99946.0,,99946.0,
8.0,-7.5,20160512 18:20:03 EST,20160512 18:20:03 EST,20160512 18:20:03 EST,94.1,,#US$indx_M6,long,,20160512 12:28:04 EST,closed,20160512 12:28:04 EST,94.135,,,2.0,2.0,,#US$indx_M6,,-3.5,-2.0,USD,99926.5,4.0,2075120.5,99926.5,99942.5,,99942.5,
9.0,-6.0,20160512 18:41:24 EST,20160512 18:41:24 EST,20160512 18:41:24 EST,94.12,,#US$indx_M6,short,,20160512 18:20:03 EST,closed,20160512 18:20:03 EST,94.1,,,2.0,2.0,,#US$indx_M6,,-2.0,2.0,USD,99922.5,4.0,2084532.5,99922.5,99940.5,,99940.5,
10.0,-9.5,20160513 00:05:44 EST,20160513 00:05:44 EST,20160513 00:05:44 EST,94.105,,#US$indx_M6,long,,20160512 22:44:14 EST,closed,20160512 22:44:14 EST,94.16,,,2.0,2.0,,#US$indx_M6,,-5.5,-2.0,USD,99915.0,4.0,2093943.0,99915.0,99935.0,,99935.0,
11.0,-7.0,20160513 02:19:18 EST,20160513 02:19:18 EST,20160513 02:19:18 EST,94.135,,#US$indx_M6,short,,20160513 00:05:44 EST,closed,20160513 00:05:44 EST,94.105,,,2.0,2.0,,#US$indx_M6,,-3.0,2.0,USD,99910.0,4.0,2103356.5,99910.0,99932.0,,99932.0,
