permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,21.39,USD,BITCOIN,1.0,,,1.0,427.8,20.0,20.0,-21.39,BOT,BTCUSD_btceUSD,USD,20160416 06:57:07 EST,,0.0,99978.61,1991444.0,99957.22,427.8,100000.0,100000.0,-21.39
2,Paper,Paper,21.44495,USD,BITCOIN,2.0,,,1.0,428.899,40.0,-20.0,0.53505,SLD,BTCUSD_btceUSD,USD,20160416 07:45:46 EST,,21.98,99979.14505,1991444.0,99957.7001,428.899,100021.98,100021.98,0.53505
3,Paper,Paper,21.395,USD,BITCOIN,3.0,,,1.0,427.9,40.0,20.0,-1.415,BOT,BTCUSD_btceUSD,USD,20160416 08:11:08 EST,,19.98,99977.73005,1991444.0,99956.33505,427.9,100041.96,100041.96,-1.415
4,Paper,Paper,21.39995,USD,BITCOIN,4.0,,,1.0,427.999,40.0,-20.0,-19.41995,SLD,BTCUSD_btceUSD,USD,20160416 08:24:18 EST,,1.98,99958.3101,1991444.0,99936.91015,427.999,100043.94,100043.94,-19.41995
5,Paper,Paper,21.3414,USD,BITCOIN,5.0,,,1.0,426.828,40.0,20.0,2.0786,BOT,BTCUSD_btceUSD,USD,20160416 08:36:53 EST,,23.42,99960.3887,1991444.0,99939.0473,426.828,100067.36,100067.36,2.0786
6,Paper,Paper,21.34995,USD,BITCOIN,6.0,,,1.0,426.999,40.0,-20.0,-17.92995,SLD,BTCUSD_btceUSD,USD,20160416 08:49:04 EST,,3.42,99942.45875,1991444.0,99921.1088,426.999,100070.78,100070.78,-17.92995
7,Paper,Paper,21.34485,USD,BITCOIN,7.0,,,1.0,426.897,40.0,20.0,-19.30485,BOT,BTCUSD_btceUSD,USD,20160416 09:27:35 EST,,2.04,99923.1539,1991444.0,99901.80905,426.897,100072.82,100072.82,-19.30485
8,Paper,Paper,21.3155,USD,BITCOIN,8.0,,,1.0,426.31,40.0,-20.0,-33.0555,SLD,BTCUSD_btceUSD,USD,20160416 09:41:36 EST,,-11.74,99890.0984,1991444.0,99868.7829,426.31,100061.08,100061.08,-33.0555
9,Paper,Paper,21.35,USD,BITCOIN,9.0,,,1.0,427.0,40.0,20.0,-35.15,BOT,BTCUSD_btceUSD,USD,20160416 10:20:59 EST,,-13.8,99854.9484,1991444.0,99833.5984,427.0,100047.28,100047.28,-35.15
10,Paper,Paper,21.35,USD,BITCOIN,10.0,,,1.0,427.0,40.0,-20.0,-21.35,SLD,BTCUSD_btceUSD,USD,20160416 10:33:19 EST,,0.0,99833.5984,1991444.0,99812.2484,427.0,100047.28,100047.28,-21.35
11,Paper,Paper,21.37825,USD,BITCOIN,11.0,,,1.0,427.565,40.0,20.0,-32.67825,BOT,BTCUSD_btceUSD,USD,20160416 10:45:52 EST,,-11.3,99800.92015,1991444.0,99779.5419,427.565,100035.98,100035.98,-32.67825
12,Paper,Paper,21.392,USD,BITCOIN,12.0,,,1.0,427.84,40.0,-20.0,-15.892,SLD,BTCUSD_btceUSD,USD,20160416 10:58:29 EST,,5.5,99785.02815,1991444.0,99763.63615,427.84,100041.48,100041.48,-15.892
13,Paper,Paper,21.35,USD,BITCOIN,13.0,,,1.0,427.0,40.0,20.0,-4.55,BOT,BTCUSD_btceUSD,USD,20160416 11:11:05 EST,,16.8,99780.47815,1991444.0,99759.12815,427.0,100058.28,100058.28,-4.55
14,Paper,Paper,21.42775,USD,BITCOIN,14.0,,,1.0,428.555,40.0,-20.0,9.67225,SLD,BTCUSD_btceUSD,USD,20160416 12:48:36 EST,,31.1,99790.1504,1991444.0,99768.72265,428.555,100089.38,100089.38,9.67225
15,Paper,Paper,21.442,USD,BITCOIN,15.0,,,1.0,428.84,40.0,20.0,-27.142,BOT,BTCUSD_btceUSD,USD,20160416 13:00:04 EST,,-5.7,99763.0084,1991444.0,99741.5664,428.84,100083.68,100083.68,-27.142
16,Paper,Paper,21.43665,USD,BITCOIN,16.0,,,1.0,428.733,40.0,-20.0,-23.57665,SLD,BTCUSD_btceUSD,USD,20160416 13:12:51 EST,,-2.14,99739.43175,1991444.0,99717.9951,428.733,100081.54,100081.54,-23.57665
17,Paper,Paper,21.44995,USD,BITCOIN,17.0,,,1.0,428.999,40.0,20.0,-26.76995,BOT,BTCUSD_btceUSD,USD,20160416 13:36:02 EST,,-5.32,99712.6618,1991444.0,99691.21185,428.999,100076.22,100076.22,-26.76995
18,Paper,Paper,21.385,USD,BITCOIN,18.0,,,1.0,427.7,40.0,-20.0,-47.365,SLD,BTCUSD_btceUSD,USD,20160416 13:47:48 EST,,-25.98,99665.2968,1991444.0,99643.9118,427.7,100050.24,100050.24,-47.365
19,Paper,Paper,21.35035,USD,BITCOIN,19.0,,,1.0,427.007,40.0,20.0,-7.49035,BOT,BTCUSD_btceUSD,USD,20160416 13:59:22 EST,,13.86,99657.80645,1991444.0,99636.4561,427.007,100064.1,100064.1,-7.49035
20,Paper,Paper,21.44495,USD,BITCOIN,20.0,,,1.0,428.899,40.0,-20.0,16.39505,SLD,BTCUSD_btceUSD,USD,20160416 14:24:34 EST,,37.84,99674.2015,1991444.0,99652.75655,428.899,100101.94,100101.94,16.39505
21,Paper,Paper,21.4395,USD,BITCOIN,21.0,,,1.0,428.79,40.0,20.0,-19.2595,BOT,BTCUSD_btceUSD,USD,20160416 14:36:20 EST,,2.18,99654.942,1991444.0,99633.5025,428.79,100104.12,100104.12,-19.2595
22,Paper,Paper,21.3916,USD,BITCOIN,22.0,,,1.0,427.832,40.0,-20.0,-40.5516,SLD,BTCUSD_btceUSD,USD,20160416 14:47:53 EST,,-19.16,99614.3904,1991444.0,99592.9988,427.832,100084.96,100084.96,-40.5516
23,Paper,Paper,21.37685,USD,BITCOIN,23.0,,,1.0,427.537,40.0,20.0,-15.47685,BOT,BTCUSD_btceUSD,USD,20160416 14:59:32 EST,,5.9,99598.91355,1991444.0,99577.5367,427.537,100090.86,100090.86,-15.47685
24,Paper,Paper,21.35005,USD,BITCOIN,24.0,,,1.0,427.001,40.0,-20.0,-32.07005,SLD,BTCUSD_btceUSD,USD,20160416 15:11:26 EST,,-10.72,99566.8435,1991444.0,99545.49345,427.001,100080.14,100080.14,-32.07005
25,Paper,Paper,21.36495,USD,BITCOIN,25.0,,,1.0,427.299,40.0,20.0,-27.32495,BOT,BTCUSD_btceUSD,USD,20160416 15:23:42 EST,,-5.96,99539.51855,1991444.0,99518.1536,427.299,100074.18,100074.18,-27.32495
26,Paper,Paper,21.36495,USD,BITCOIN,26.0,,,1.0,427.299,40.0,-20.0,-21.36495,SLD,BTCUSD_btceUSD,USD,20160416 15:45:02 EST,,0.0,99518.1536,1991444.0,99496.78865,427.299,100074.18,100074.18,-21.36495
27,Paper,Paper,21.42,USD,BITCOIN,27.0,,,1.0,428.4,40.0,20.0,-43.44,BOT,BTCUSD_btceUSD,USD,20160416 15:56:21 EST,,-22.02,99474.7136,1991444.0,99453.2936,428.4,100052.16,100052.16,-43.44
28,Paper,Paper,21.395,USD,BITCOIN,28.0,,,1.0,427.9,40.0,-20.0,-31.395,SLD,BTCUSD_btceUSD,USD,20160416 17:18:18 EST,,-10.0,99443.3186,1991444.0,99421.9236,427.9,100042.16,100042.16,-31.395
29,Paper,Paper,21.37545,USD,BITCOIN,29.0,,,1.0,427.509,40.0,20.0,-13.55545,BOT,BTCUSD_btceUSD,USD,20160416 17:30:45 EST,,7.82,99429.76315,1991444.0,99408.3877,427.509,100049.98,100049.98,-13.55545
