permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
1,Paper,Paper,19.52756484,USD,IDEALPRO,1.0,,,1.0,0.96461,1000000.0,-1000000.0,-19.52756484,SLD,USD,CHF,20160330 08:35:27 EST,,0.0,19980.4724352,-576378.242,0.96461,20000.0,-19.52756484,,
2,Paper,Paper,19.50732084,USD,IDEALPRO,2.0,,,1.0,0.96361,2000000.0,1000000.0,992.69267916,BOT,USD,CHF,20160330 12:30:39 EST,,1012.2,20973.1651144,-576378.242,0.96361,21012.2,992.69267916,,
3,Paper,Paper,19.50570132,USD,IDEALPRO,3.0,,,1.0,0.96353,2000000.0,-1000000.0,-100.48170132,SLD,USD,CHF,20160330 13:09:28 EST,,-80.9760000001,20872.6834131,-576378.242,0.96353,20931.224,-100.48170132,,
4,Paper,Paper,19.54112832,USD,IDEALPRO,4.0,,,1.0,0.96528,2000000.0,1000000.0,-1790.89112832,BOT,USD,CHF,20160330 18:59:10 EST,,-1771.35,19081.7922848,-576378.242,0.96528,19159.874,-1790.89112832,,
5,Paper,Paper,19.53606732,USD,IDEALPRO,5.0,,,1.0,0.96503,2000000.0,-1000000.0,-272.58606732,SLD,USD,CHF,20160330 19:07:44 EST,,-253.05,18809.2062175,-576378.242,0.96503,18906.824,-272.58606732,,
6,Paper,Paper,19.5283746,USD,IDEALPRO,6.0,,,1.0,0.96465,2000000.0,1000000.0,365.1076254,BOT,USD,CHF,20160330 20:27:21 EST,,384.636,19174.3138429,-576378.242,0.96465,19291.46,365.1076254,,
7,Paper,Paper,19.5192648,USD,IDEALPRO,7.0,,,1.0,0.9642,2000000.0,-1000000.0,-475.0092648,SLD,USD,CHF,20160331 04:10:21 EST,,-455.49,18699.3045781,-576378.242,0.9642,18835.97,-475.0092648,,
8,Paper,Paper,19.49274516,USD,IDEALPRO,8.0,,,1.0,0.96289,2000000.0,1000000.0,1306.48925484,BOT,USD,CHF,20160331 05:52:26 EST,,1325.982,20005.7938329,-576378.242,0.96289,20161.952,1306.48925484,,
9,Paper,Paper,19.46197428,USD,IDEALPRO,9.0,,,1.0,0.96137,2000000.0,-1000000.0,-1558.00597428,SLD,USD,CHF,20160331 07:44:40 EST,,-1538.544,18447.7878586,-576378.242,0.96137,18623.408,-1558.00597428,,
10,Paper,Paper,19.46318892,USD,IDEALPRO,10.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 10:33:07 EST,,-60.7319999999,18367.5926697,-576378.242,0.96143,18562.676,-80.1951889199,,
11,Paper,Paper,19.46197428,USD,IDEALPRO,11.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 11:06:04 EST,,-60.7319999999,18287.3986954,-576378.242,0.96137,18501.944,-80.1939742799,,
12,Paper,Paper,19.46318892,USD,IDEALPRO,12.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 11:08:36 EST,,-60.7319999999,18207.2035065,-576378.242,0.96143,18441.212,-80.1951889199,,
13,Paper,Paper,19.46197428,USD,IDEALPRO,13.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 11:33:51 EST,,-60.7319999999,18127.0095322,-576378.242,0.96137,18380.48,-80.1939742799,,
14,Paper,Paper,19.46318892,USD,IDEALPRO,14.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 11:46:31 EST,,-60.7319999999,18046.8143433,-576378.242,0.96143,18319.748,-80.1951889199,,
15,Paper,Paper,19.46197428,USD,IDEALPRO,15.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 12:03:15 EST,,-60.7319999999,17966.620369,-576378.242,0.96137,18259.016,-80.1939742799,,
16,Paper,Paper,19.46318892,USD,IDEALPRO,16.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 14:16:46 EST,,-60.7319999999,17886.4251801,-576378.242,0.96143,18198.284,-80.1951889199,,
17,Paper,Paper,19.46197428,USD,IDEALPRO,17.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 14:34:33 EST,,-60.7319999999,17806.2312058,-576378.242,0.96137,18137.552,-80.1939742799,,
18,Paper,Paper,19.46318892,USD,IDEALPRO,18.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 14:56:31 EST,,-60.7319999999,17726.0360169,-576378.242,0.96143,18076.82,-80.1951889199,,
19,Paper,Paper,19.46197428,USD,IDEALPRO,19.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 14:59:03 EST,,-60.7319999999,17645.8420426,-576378.242,0.96137,18016.088,-80.1939742799,,
20,Paper,Paper,19.46318892,USD,IDEALPRO,20.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 17:26:14 EST,,-60.7319999999,17565.6468537,-576378.242,0.96143,17955.356,-80.1951889199,,
21,Paper,Paper,19.44901812,USD,IDEALPRO,21.0,,,1.0,0.96073,2000000.0,-1000000.0,-727.98901812,SLD,USD,CHF,20160404 05:34:56 EST,,-708.54,16837.6578356,-576378.242,0.96073,17246.816,-727.98901812,,
22,Paper,Paper,19.45286448,USD,IDEALPRO,22.0,,,1.0,0.96092,2000000.0,1000000.0,-211.77086448,BOT,USD,CHF,20160404 06:04:42 EST,,-192.318,16625.8869711,-576378.242,0.96092,17054.498,-211.77086448,,
23,Paper,Paper,19.40954232,USD,IDEALPRO,23.0,,,1.0,0.95878,2000000.0,-1000000.0,-2185.51754232,SLD,USD,CHF,20160404 19:36:52 EST,,-2166.108,14440.3694288,-576378.242,0.95878,14888.39,-2185.51754232,,
24,Paper,Paper,19.40164716,USD,IDEALPRO,24.0,,,1.0,0.95839,2000000.0,1000000.0,375.35635284,BOT,USD,CHF,20160404 20:35:51 EST,,394.758,14815.7257816,-576378.242,0.95839,15283.148,375.35635284,,
25,Paper,Paper,19.39942032,USD,IDEALPRO,25.0,,,1.0,0.95828,2000000.0,-1000000.0,-130.74142032,SLD,USD,CHF,20160404 21:06:49 EST,,-111.342,14684.9843613,-576378.242,0.95828,15171.806,-130.74142032,,
26,Paper,Paper,19.40002764,USD,IDEALPRO,26.0,,,1.0,0.95831,2000000.0,1000000.0,-49.7660276401,BOT,USD,CHF,20160404 22:06:43 EST,,-30.3660000001,14635.2183337,-576378.242,0.95831,15141.44,-49.7660276401,,
27,Paper,Paper,19.40144472,USD,IDEALPRO,27.0,,,1.0,0.95838,2000000.0,-1000000.0,51.45255528,SLD,USD,CHF,20160404 23:07:11 EST,,70.854,14686.670889,-576378.242,0.95838,15212.294,51.45255528,,
28,Paper,Paper,19.41581796,USD,IDEALPRO,28.0,,,1.0,0.95909,2000000.0,1000000.0,-738.07781796,BOT,USD,CHF,20160405 00:36:29 EST,,-718.662,13948.593071,-576378.242,0.95909,14493.632,-738.07781796,,
29,Paper,Paper,19.41480576,USD,IDEALPRO,29.0,,,1.0,0.95904,2000000.0,-1000000.0,-70.02480576,SLD,USD,CHF,20160405 01:06:29 EST,,-50.61,13878.5682652,-576378.242,0.95904,14443.022,-70.02480576,,
30,Paper,Paper,19.41136428,USD,IDEALPRO,30.0,,,1.0,0.95887,2000000.0,1000000.0,152.66263572,BOT,USD,CHF,20160405 01:35:28 EST,,172.074,14031.2309009,-576378.242,0.95887,14615.096,152.66263572,,
31,Paper,Paper,19.41925944,USD,IDEALPRO,31.0,,,1.0,0.95926,2000000.0,-1000000.0,375.33874056,SLD,USD,CHF,20160405 04:06:15 EST,,394.758,14406.5696415,-576378.242,0.95926,15009.854,375.33874056,,
32,Paper,Paper,19.4210814,USD,IDEALPRO,32.0,,,1.0,0.95935,2000000.0,1000000.0,-110.5190814,BOT,USD,CHF,20160405 06:06:25 EST,,-91.098,14296.0505601,-576378.242,0.95935,14918.756,-110.5190814,,
33,Paper,Paper,19.35204936,USD,IDEALPRO,33.0,,,1.0,0.95594,2000000.0,-1000000.0,-3470.95404936,SLD,USD,CHF,20160405 14:07:02 EST,,-3451.602,10825.0965107,-576378.242,0.95594,11467.154,-3470.95404936,,
34,Paper,Paper,19.35893232,USD,IDEALPRO,34.0,,,1.0,0.95628,2000000.0,1000000.0,-363.50693232,BOT,USD,CHF,20160405 14:36:52 EST,,-344.148,10461.5895784,-576378.242,0.95628,11123.006,-363.50693232,,
35,Paper,Paper,19.36905432,USD,IDEALPRO,35.0,,,1.0,0.95678,2000000.0,-1000000.0,486.73094568,SLD,USD,CHF,20160405 15:18:38 EST,,506.1,10948.3205241,-576378.242,0.95678,11629.106,486.73094568,,
36,Paper,Paper,19.36763724,USD,IDEALPRO,36.0,,,1.0,0.95671,2000000.0,1000000.0,51.48636276,BOT,USD,CHF,20160405 20:38:36 EST,,70.854,10999.8068869,-576378.242,0.95671,11699.96,51.48636276,,
37,Paper,Paper,19.37978364,USD,IDEALPRO,37.0,,,1.0,0.95731,2000000.0,-1000000.0,587.94021636,SLD,USD,CHF,20160405 22:08:28 EST,,607.32,11587.7471033,-576378.242,0.95731,12307.28,587.94021636,,
38,Paper,Paper,19.36804212,USD,IDEALPRO,38.0,,,1.0,0.95673,2000000.0,1000000.0,567.70795788,BOT,USD,CHF,20160405 22:39:03 EST,,587.076,12155.4550612,-576378.242,0.95673,12894.356,567.70795788,,
39,Paper,Paper,19.3674348,USD,IDEALPRO,39.0,,,1.0,0.9567,2000000.0,-1000000.0,-49.7334348,SLD,USD,CHF,20160405 23:08:26 EST,,-30.366,12105.7216264,-576378.242,0.9567,12863.99,-49.7334348,,
40,Paper,Paper,19.37775924,USD,IDEALPRO,40.0,,,1.0,0.95721,2000000.0,1000000.0,-535.59975924,BOT,USD,CHF,20160405 23:37:55 EST,,-516.222,11570.1218672,-576378.242,0.95721,12347.768,-535.59975924,,
41,Paper,Paper,19.40569596,USD,IDEALPRO,41.0,,,1.0,0.95859,2000000.0,-1000000.0,1377.43030404,SLD,USD,CHF,20160406 02:38:18 EST,,1396.836,12947.5521712,-576378.242,0.95859,13744.604,1377.43030404,,
42,Paper,Paper,19.39658616,USD,IDEALPRO,42.0,,,1.0,0.95814,2000000.0,1000000.0,436.09341384,BOT,USD,CHF,20160406 03:08:16 EST,,455.49,13383.645585,-576378.242,0.95814,14200.094,436.09341384,,
43,Paper,Paper,19.44982788,USD,IDEALPRO,43.0,,,1.0,0.96077,2000000.0,-1000000.0,2642.63617212,SLD,USD,CHF,20160406 04:37:28 EST,,2662.086,16026.2817571,-576378.242,0.96077,16862.18,2642.63617212,,
44,Paper,Paper,19.45731816,USD,IDEALPRO,44.0,,,1.0,0.96114,2000000.0,1000000.0,-393.97131816,BOT,USD,CHF,20160406 05:08:53 EST,,-374.514,15632.3104389,-576378.242,0.96114,16487.666,-393.97131816,,
45,Paper,Paper,19.43849124,USD,IDEALPRO,45.0,,,1.0,0.96021,2000000.0,-1000000.0,-960.78449124,SLD,USD,CHF,20160406 07:08:12 EST,,-941.346,14671.5259477,-576378.242,0.96021,15546.32,-960.78449124,,
46,Paper,Paper,19.44577908,USD,IDEALPRO,46.0,,,1.0,0.96057,2000000.0,1000000.0,-383.83777908,BOT,USD,CHF,20160406 08:07:37 EST,,-364.392,14287.6881686,-576378.242,0.96057,15181.928,-383.83777908,,
47,Paper,Paper,19.419057,USD,IDEALPRO,47.0,,,1.0,0.95925,2000000.0,-1000000.0,-1355.523057,SLD,USD,CHF,20160406 08:25:52 EST,,-1336.104,12932.1651116,-576378.242,0.95925,13845.824,-1355.523057,,
48,Paper,Paper,19.39456176,USD,IDEALPRO,48.0,,,1.0,0.95804,2000000.0,1000000.0,1205.36743824,BOT,USD,CHF,20160406 09:06:49 EST,,1224.762,14137.5325498,-576378.242,0.95804,15070.586,1205.36743824,,
49,Paper,Paper,19.36156404,USD,IDEALPRO,49.0,,,1.0,0.95641,2000000.0,-1000000.0,-1669.24756404,SLD,USD,CHF,20160406 09:37:15 EST,,-1649.886,12468.2849858,-576378.242,0.95641,13420.7,-1669.24756404,,
50,Paper,Paper,19.368447,USD,IDEALPRO,50.0,,,1.0,0.95675,2000000.0,1000000.0,-363.516447,BOT,USD,CHF,20160406 10:08:39 EST,,-344.148,12104.7685388,-576378.242,0.95675,13076.552,-363.516447,,
51,Paper,Paper,19.36723236,USD,IDEALPRO,51.0,,,1.0,0.95669,2000000.0,-1000000.0,-80.0992323599,SLD,USD,CHF,20160406 10:37:08 EST,,-60.7319999999,12024.6693064,-576378.242,0.95669,13015.82,-80.0992323599,,
52,Paper,Paper,19.35549084,USD,IDEALPRO,52.0,,,1.0,0.95611,2000000.0,1000000.0,567.72050916,BOT,USD,CHF,20160406 17:22:00 EST,,587.076,12592.3898156,-576378.242,0.95611,13602.896,567.72050916,,
53,Paper,Paper,19.3573128,USD,IDEALPRO,53.0,,,1.0,0.9562,2000000.0,-1000000.0,71.7406872,SLD,USD,CHF,20160406 17:36:13 EST,,91.098,12664.1305028,-576378.242,0.9562,13693.994,71.7406872,,
54,Paper,Paper,19.358325,USD,IDEALPRO,54.0,,,1.0,0.95625,2000000.0,1000000.0,-69.968325,BOT,USD,CHF,20160406 19:07:20 EST,,-50.61,12594.1621778,-576378.242,0.95625,13643.384,-69.968325,,
