Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:36 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:36 EST,paperUSD,99998.0,100000.0,1977180.4,-24.4,-2.0,0.0,USD,99973.6,99977.6,-22.4
20160410 17:15:46 EST,paperUSD,99996.0,100000.0,1955478.192,208.912,-4.0,0.0,USD,100204.912,100212.912,212.912
20160410 17:15:54 EST,paperUSD,99994.0,100000.0,1927234.592,188.912,-6.0,0.0,USD,100182.912,100194.912,194.912
20160410 17:16:03 EST,paperUSD,99992.0,100000.0,1907952.182,258.7782,-8.0,0.0,USD,100250.7782,100266.7782,266.7782
20160410 17:16:15 EST,paperUSD,99990.0,100000.0,1888939.078,490.3302,-10.0,0.0,USD,100480.3302,100500.3302,500.3302
20160410 17:16:27 EST,paperUSD,99988.0,100000.0,1873843.078,594.3302,-12.0,0.0,USD,100582.3302,100606.3302,606.3302
20160410 17:16:36 EST,paperUSD,99986.0,100000.0,1854426.3734,728.05804,-14.0,0.0,USD,100714.05804,100742.05804,742.05804
20160410 17:16:46 EST,paperUSD,99984.0,100000.0,1841478.7574,892.73004,-16.0,0.0,USD,100876.73004,100908.73004,908.73004
20160410 17:16:55 EST,paperUSD,99982.0,100000.0,1826841.1894,967.64204,-18.0,0.0,USD,100949.64204,100985.64204,985.64204
20160410 17:17:07 EST,paperUSD,99980.0,100000.0,1806874.8694,1130.20204,-20.0,0.0,USD,101110.20204,101150.20204,1150.20204
20160410 17:17:18 EST,paperUSD,99978.0,100000.0,1784085.4209,1122.56004,-22.0,0.0,USD,101100.56004,101144.56004,1144.56004
20160410 17:17:27 EST,paperUSD,99976.0,100000.0,1757222.3649,1418.00004,-24.0,0.0,USD,101394.00004,101442.00004,1442.00004
20160410 17:17:40 EST,paperUSD,99974.0,100000.0,1735228.2711,1483.41256,-26.0,0.0,USD,101457.41256,101509.41256,1509.41256
20160410 17:17:54 EST,paperUSD,99972.0,100000.0,1720869.4871,1749.98856,-28.0,0.0,USD,101721.98856,101777.98856,1777.98856
20160410 17:18:09 EST,paperUSD,99970.0,100000.0,1707252.6871,1759.58856,-30.0,0.0,USD,101729.58856,101789.58856,1789.58856
20160410 17:36:37 EST,paperUSD,99960.608,99992.608,1728947.5031,1526.27656,-39.392,-7.392,USD,101486.88456,101546.88456,1554.27656
20160410 17:36:37 EST,paperUSD,99958.608,99992.608,1707252.6871,1768.03656,-41.392,-7.392,USD,101726.64456,101790.64456,1798.03656
20160410 17:37:41 EST,paperUSD,99941.648,99977.648,1727204.0471,1605.47656,-58.352,-22.352,USD,101547.12456,101611.12456,1633.47656
20160410 17:37:41 EST,paperUSD,99939.648,99977.648,1707252.6871,1785.46056,-60.352,-22.352,USD,101725.10856,101793.10856,1815.46056
20160410 17:38:15 EST,paperUSD,99919.872,99959.872,1734097.9671,1490.02056,-80.128,-40.128,USD,101409.89256,101477.89256,1518.02056
20160410 17:38:15 EST,paperUSD,99917.872,99959.872,1707252.6871,1806.22856,-82.128,-40.128,USD,101724.10056,101796.10056,1836.22856
20160410 17:38:47 EST,paperUSD,99906.72,99950.72,1721602.3191,1539.65256,-93.28,-49.28,USD,101446.37256,101518.37256,1567.65256
20160410 17:38:47 EST,paperUSD,99904.72,99950.72,1707252.6871,1817.31656,-95.28,-49.28,USD,101722.03656,101798.03656,1847.31656
20160410 17:42:21 EST,paperUSD,99903.76636,99951.76636,1726670.43806,1683.58872,-96.23364,-48.23364,USD,101587.35508,101663.35508,1711.58872
20160410 17:42:21 EST,paperUSD,99901.76636,99951.76636,1707252.6871,1817.31656,-98.23364,-48.23364,USD,101719.08292,101799.08292,1847.31656
20160410 18:54:33 EST,paperUSD,99862.27836,99914.27836,1721927.7431,1742.40456,-137.72164,-85.72164,USD,101604.68292,101684.68292,1770.40456
