Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160509 05:11:12 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160511 06:37:55 EST,paperUSD,99989.0,99991.0,2017490.0,0,-11.0,-9.0,USD,99989.0,99991.0,0
20160511 16:31:05 EST,paperUSD,100062.0,100066.0,2034905.0,0,62.0,66.0,USD,100062.0,100066.0,0
20160512 05:13:26 EST,paperUSD,99704.0,99710.0,2052503.0,0,-296.0,-290.0,USD,99704.0,99710.0,0
20160512 12:27:52 EST,paperUSD,99850.0,99858.0,2070249.0,0,-150.0,-142.0,USD,99850.0,99858.0,0
20160512 12:43:40 EST,paperUSD,99738.0,99748.0,2088105.0,0,-262.0,-252.0,USD,99738.0,99748.0,0
20160512 12:47:03 EST,paperUSD,99626.0,99638.0,2105851.0,0,-374.0,-362.0,USD,99626.0,99638.0,0
20160512 16:59:34 EST,paperUSD,99514.0,99528.0,2123707.0,0,-486.0,-472.0,USD,99514.0,99528.0,0
20160512 21:23:04 EST,paperUSD,99402.0,99418.0,2141453.0,0,-598.0,-582.0,USD,99402.0,99418.0,0
20160512 23:43:22 EST,paperUSD,99290.0,99308.0,2159309.0,0,-710.0,-692.0,USD,99290.0,99308.0,0
20160513 05:27:09 EST,paperUSD,99068.0,99088.0,2177052.0,0,-932.0,-912.0,USD,99068.0,99088.0,0
20160513 06:58:43 EST,paperUSD,98771.0,98793.0,2194500.0,0,-1229.0,-1207.0,USD,98771.0,98793.0,0
20160513 07:23:39 EST,paperUSD,98568.0,98592.0,2212149.0,0,-1432.0,-1408.0,USD,98568.0,98592.0,0
20160513 08:09:52 EST,paperUSD,98340.0,98366.0,2229572.0,0,-1660.0,-1634.0,USD,98340.0,98366.0,0
20160513 15:27:10 EST,paperUSD,98293.0,98321.0,2247040.0,0,-1707.0,-1679.0,USD,98293.0,98321.0,0
20160513 16:33:45 EST,paperUSD,98180.0,98210.0,2264397.0,0,-1820.0,-1790.0,USD,98180.0,98210.0,0
20160513 17:19:35 EST,paperUSD,98067.0,98099.0,2281865.0,0,-1933.0,-1901.0,USD,98067.0,98099.0,0
20160513 18:17:46 EST,paperUSD,97954.0,97988.0,2299222.0,0,-2046.0,-2012.0,USD,97954.0,97988.0,0
20160513 22:29:22 EST,paperUSD,97841.0,97877.0,2316690.0,0,-2159.0,-2123.0,USD,97841.0,97877.0,0
20160514 11:07:30 EST,paperUSD,97728.0,97766.0,2334047.0,0,-2272.0,-2234.0,USD,97728.0,97766.0,0
20160514 11:36:27 EST,paperUSD,97615.0,97655.0,2351515.0,0,-2385.0,-2345.0,USD,97615.0,97655.0,0
20160514 13:56:24 EST,paperUSD,97502.0,97544.0,2368872.0,0,-2498.0,-2456.0,USD,97502.0,97544.0,0
20160514 15:38:12 EST,paperUSD,97389.0,97433.0,2386340.0,0,-2611.0,-2567.0,USD,97389.0,97433.0,0
20160515 06:30:19 EST,paperUSD,97276.0,97322.0,2403697.0,0,-2724.0,-2678.0,USD,97276.0,97322.0,0
20160515 08:40:45 EST,paperUSD,97163.0,97211.0,2421165.0,0,-2837.0,-2789.0,USD,97163.0,97211.0,0
20160515 13:49:59 EST,paperUSD,97050.0,97100.0,2438522.0,0,-2950.0,-2900.0,USD,97050.0,97100.0,0
20160515 14:47:43 EST,paperUSD,96937.0,96989.0,2455990.0,0,-3063.0,-3011.0,USD,96937.0,96989.0,0
20160515 19:59:47 EST,paperUSD,96824.0,96878.0,2473347.0,0,-3176.0,-3122.0,USD,96824.0,96878.0,0
20160515 21:17:42 EST,paperUSD,96711.0,96767.0,2490815.0,0,-3289.0,-3233.0,USD,96711.0,96767.0,0
