Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160416 06:59:22 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160416 06:59:22 EST,paperUSD,71619.5,100000.0,-9352200.0,-28380.5,-28380.5,0.0,USD,43239.0,100000.0,0.0
20160416 07:23:34 EST,paperUSD,43239.0,100000.0,2000000.0,0.0,-56761.0,0.0,USD,43239.0,100000.0,0.0
20160416 07:23:34 EST,paperUSD,14858.5,100000.0,-9352200.0,-28380.5,-85141.5,0.0,USD,-13522.0,100000.0,0.0
20160416 07:35:50 EST,paperUSD,-13522.0,100000.0,2000000.0,0.0,-113522.0,0.0,USD,-13522.0,100000.0,0.0
20160416 07:35:50 EST,paperUSD,-41902.5,100000.0,-9352200.0,-28380.5,-141902.5,0.0,USD,-70283.0,100000.0,0.0
20160416 08:38:54 EST,paperUSD,-70482.5,99800.0,1999800.0,0.0,-170482.5,-200.0,USD,-70482.5,99800.0,0.0
20160416 08:38:54 EST,paperUSD,-98862.5,99800.0,-9352200.0,-28380.0,-198862.5,-200.0,USD,-127242.5,99800.0,0.0
20160416 08:51:03 EST,paperUSD,-127042.0,100000.0,1999600.0,0.0,-227042.0,0.0,USD,-127042.0,100000.0,0.0
20160416 08:51:03 EST,paperUSD,-155421.5,100000.0,-9352200.0,-28379.5,-255421.5,0.0,USD,-183801.0,100000.0,0.0
20160416 09:15:18 EST,paperUSD,-215721.0,68000.0,1967600.0,0.0,-315721.0,-32000.0,USD,-215721.0,68000.0,0.0
20160416 09:15:18 EST,paperUSD,-244020.5,68000.0,-9352200.0,-28299.5,-344020.5,-32000.0,USD,-272320.0,68000.0,0.0
20160416 09:43:46 EST,paperUSD,-266505.5,73800.0,1961800.0,0.0,-366505.5,-26200.0,USD,-266505.5,73800.0,0.0
20160416 09:43:46 EST,paperUSD,-294790.5,73800.0,-9352200.0,-28285.0,-394790.5,-26200.0,USD,-323075.5,73800.0,0.0
20160416 11:36:00 EST,paperUSD,-340232.5,56600.0,1944600.0,0.0,-440232.5,-43400.0,USD,-340232.5,56600.0,0.0
20160416 11:36:00 EST,paperUSD,-368474.5,56600.0,-9352200.0,-28242.0,-468474.5,-43400.0,USD,-396716.5,56600.0,0.0
20160416 11:49:08 EST,paperUSD,-399924.5,53400.0,1947800.0,0.0,-499924.5,-46600.0,USD,-399924.5,53400.0,0.0
20160416 11:49:08 EST,paperUSD,-428174.5,53400.0,-9352200.0,-28250.0,-528174.5,-46600.0,USD,-456424.5,53400.0,0.0
20160416 12:37:50 EST,paperUSD,-459616.5,50200.0,1944600.0,0.0,-559616.5,-49800.0,USD,-459616.5,50200.0,0.0
20160416 12:37:50 EST,paperUSD,-487858.5,50200.0,-9352200.0,-28242.0,-587858.5,-49800.0,USD,-516100.5,50200.0,0.0
20160416 13:01:52 EST,paperUSD,-500662.0,65600.0,1929200.0,0.0,-600662.0,-34400.0,USD,-500662.0,65600.0,0.0
20160416 13:01:52 EST,paperUSD,-528865.5,65600.0,-9352200.0,-28203.5,-628865.5,-34400.0,USD,-557069.0,65600.0,0.0
20160416 14:13:55 EST,paperUSD,-554076.5,68600.0,1932200.0,0.0,-654076.5,-31400.0,USD,-554076.5,68600.0,0.0
20160416 14:13:55 EST,paperUSD,-582287.5,68600.0,-9352200.0,-28211.0,-682287.5,-31400.0,USD,-610498.5,68600.0,0.0
20160416 14:38:06 EST,paperUSD,-628343.0,50800.0,1950000.0,0.0,-728343.0,-49200.0,USD,-628343.0,50800.0,0.0
20160416 14:38:06 EST,paperUSD,-656598.5,50800.0,-9352200.0,-28255.5,-756598.5,-49200.0,USD,-684854.0,50800.0,0.0
20160416 14:49:49 EST,paperUSD,-684854.0,50800.0,1950000.0,0.0,-784854.0,-49200.0,USD,-684854.0,50800.0,0.0
20160416 14:49:49 EST,paperUSD,-713109.5,50800.0,-9352200.0,-28255.5,-813109.5,-49200.0,USD,-741365.0,50800.0,0.0
20160416 15:01:14 EST,paperUSD,-741365.0,50800.0,1950000.0,0.0,-841365.0,-49200.0,USD,-741365.0,50800.0,0.0
20160416 15:01:14 EST,paperUSD,-769620.5,50800.0,-9352200.0,-28255.5,-869620.5,-49200.0,USD,-797876.0,50800.0,0.0
20160416 15:58:11 EST,paperUSD,-798075.5,50600.0,1949800.0,0.0,-898075.5,-49400.0,USD,-798075.5,50600.0,0.0
