Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 09:01:12 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 09:01:12 EST,paperUSD,98540.146,100000.0,1416058.4,-1459.854,-1459.854,0.0,USD,97080.292,100000.0,0.0
20160410 09:17:39 EST,paperUSD,104089.7245,107027.0,1416058.4,-1477.4215,4089.7245,7027.0,USD,102612.303,107027.0,0.0
20160410 09:46:38 EST,paperUSD,96550.787,100980.6,1416058.4,-1492.5375,-3449.213,980.6,USD,95058.2495,100980.6,0.0
20160410 10:31:57 EST,paperUSD,98035.787,103965.6,1416058.4,-1500.0,-1964.213,3965.6,USD,96535.787,103965.6,0.0
20160410 11:02:54 EST,paperUSD,112023.209,119414.4,1416058.4,-1461.378,12023.209,19414.4,USD,110561.831,119414.4,0.0
20160410 11:17:26 EST,paperUSD,119395.0925,128269.8,1416058.4,-1483.5165,19395.0925,28269.8,USD,117911.576,128269.8,0.0
20160410 12:33:33 EST,paperUSD,119883.4935,130236.8,1416058.4,-1478.599,19883.4935,30236.8,USD,118404.8945,130236.8,0.0
20160410 12:46:33 EST,paperUSD,93066.599,104835.0,1416058.4,-1415.0945,-6933.401,4835.0,USD,91651.5045,104835.0,0.0
20160410 13:17:21 EST,paperUSD,80260.899,93472.8,1416058.4,-1443.5,-19739.101,-6527.2,USD,78817.399,93472.8,0.0
20160410 13:31:13 EST,paperUSD,65849.899,80472.8,1416058.4,-1411.0,-34150.101,-19527.2,USD,64438.899,80472.8,0.0
20160410 13:49:03 EST,paperUSD,48646.9175,64720.2,1416058.4,-1450.3815,-51353.0825,-35279.8,USD,47196.536,64720.2,0.0
20160410 14:07:10 EST,paperUSD,40868.1965,58376.0,1416058.4,-1434.521,-59131.8035,-41624.0,USD,39433.6755,58376.0,0.0
20160410 15:17:37 EST,paperUSD,25187.3485,44165.2,1416058.4,-1470.048,-74812.6515,-55834.8,USD,23717.3005,44165.2,0.0
20160410 15:46:50 EST,paperUSD,-3404.7245,16975.2,1416058.4,-1402.073,-103404.7245,-83024.8,USD,-4806.7975,16975.2,0.0
20160410 16:02:45 EST,paperUSD,-37531.004,-15667.4,1416058.4,-1483.6795,-137531.004,-115667.4,USD,-39014.6835,-15667.4,0.0
20160410 16:31:58 EST,paperUSD,-52336.4955,-29022.6,1416058.4,-1450.2915,-152336.4955,-129022.6,USD,-53786.787,-29022.6,0.0
20160410 16:47:59 EST,paperUSD,-53575.2595,-28811.6,1416058.4,-1449.764,-153575.2595,-128811.6,USD,-55025.0235,-28811.6,0.0
20160410 17:18:00 EST,paperUSD,-44985.186,-18746.6,1416058.4,-1474.9265,-144985.186,-118746.6,USD,-46460.1125,-18746.6,0.0
20160410 17:31:32 EST,paperUSD,-46301.517,-18588.4,1416058.4,-1474.531,-146301.517,-118588.4,USD,-47776.048,-18588.4,0.0
20160410 17:50:33 EST,paperUSD,-48526.168,-19340.4,1416058.4,-1472.651,-148526.168,-119340.4,USD,-49998.819,-19340.4,0.0
20160410 18:01:58 EST,paperUSD,-64701.885,-34006.8,1416058.4,-1509.317,-164701.885,-134006.8,USD,-66211.202,-34006.8,0.0
20160410 18:47:40 EST,paperUSD,-77803.748,-45628.4,1416058.4,-1480.263,-177803.748,-145628.4,USD,-79284.011,-45628.4,0.0
20160410 19:01:30 EST,paperUSD,-79057.045,-45402.0,1416058.4,-1479.697,-179057.045,-145402.0,USD,-80536.742,-45402.0,0.0
20160410 20:16:40 EST,paperUSD,-80578.637,-45444.0,1416058.4,-1479.592,-180578.637,-145444.0,USD,-82058.229,-45444.0,0.0
20160410 20:35:24 EST,paperUSD,-69219.2115,-32637.0,1416058.4,-1447.5745,-169219.2115,-132637.0,USD,-70666.786,-32637.0,0.0
20160410 20:47:51 EST,paperUSD,-70748.98,-32719.4,1416058.4,-1447.3685,-170748.98,-132719.4,USD,-72196.3485,-32719.4,0.0
20160410 21:05:50 EST,paperUSD,-81507.368,-42007.2,1416058.4,-1470.588,-181507.368,-142007.2,USD,-82977.956,-42007.2,0.0
20160410 21:17:53 EST,paperUSD,-79858.7735,-38880.2,1416058.4,-1478.4055,-179858.7735,-138880.2,USD,-81337.179,-38880.2,0.0
20160410 22:06:19 EST,paperUSD,-81691.8635,-39234.0,1416058.4,-1479.29,-181691.8635,-139234.0,USD,-83171.1535,-39234.0,0.0
20160410 22:18:38 EST,paperUSD,-95146.939,-51239.8,1416058.4,-1449.2755,-195146.939,-151239.8,USD,-96596.2145,-51239.8,0.0
20160410 22:48:26 EST,paperUSD,-95755.117,-50400.8,1416058.4,-1447.178,-195755.117,-150400.8,USD,-97202.295,-50400.8,0.0
20160410 23:02:07 EST,paperUSD,-95829.9345,-49025.0,1416058.4,-1450.6175,-195829.9345,-149025.0,USD,-97280.552,-49025.0,0.0
