permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,127.287,10000.0,10000.0,-2.0,BOT,EUR,JPY,20160329 19:20:27 EST,,0.0,19998.0,388798.744,127.287,20000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,1.12891,10000.0,10000.0,-2.0,BOT,EUR,USD,20160329 19:20:28 EST,,0.0,19996.0,377509.644,1.12891,20000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,1.43799,10000.0,10000.0,-2.0,BOT,GBP,USD,20160329 19:20:29 EST,,0.0,19994.0,363129.744,1.43799,20000.0,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.96665,10000.0,10000.0,-2.0,BOT,USD,CHF,20160329 19:20:29 EST,,0.0,19992.0,353345.3127,0.96665,20000.0,-2.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,0.76334,10000.0,10000.0,-2.0,BOT,AUD,USD,20160329 19:20:30 EST,,0.0,19990.0,345711.9127,0.76334,20000.0,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,77.28,10000.0,10000.0,-2.0,BOT,NZD,JPY,20160329 19:20:31 EST,,0.0,19988.0,338911.2727,77.28,20000.0,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,86.291,10000.0,10000.0,-2.0,BOT,CAD,JPY,20160329 19:20:32 EST,,0.0,19986.0,331317.6647,86.291,20000.0,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,116.638,10000.0,10000.0,-2.0,BOT,CHF,JPY,20160329 19:20:33 EST,,0.0,19984.0,321053.5207,116.638,20000.0,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,0.78501,10000.0,-10000.0,-2.0,SLD,EUR,GBP,20160329 19:20:35 EST,,0.0,19982.0,309980.95465,0.78501,20000.0,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,162.136,10000.0,10000.0,-2.0,BOT,GBP,JPY,20160329 19:20:37 EST,,0.0,19980.0,295712.98665,162.136,20000.0,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,1.09145,10000.0,10000.0,-2.0,BOT,EUR,CHF,20160329 19:20:39 EST,,0.0,19978.0,284665.32975,1.09145,20000.0,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,0.6854,10000.0,10000.0,-2.0,BOT,NZD,USD,20160329 19:20:41 EST,,0.0,19976.0,277811.32975,0.6854,20000.0,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,86.058,10000.0,10000.0,-2.0,BOT,AUD,JPY,20160329 19:24:50 EST,,0.0,19974.0,270238.22575,86.058,20000.0,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,1.30683,10000.0,-10000.0,-2.0,SLD,USD,CAD,20160329 19:29:40 EST,,0.0,19972.0,260470.97833,1.30683,20000.0,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,127.295,10000.0,0.0,-1.296,SLD,EUR,JPY,20160329 19:38:38 EST,,0.704,19970.704,271672.93833,127.287,20000.704,-1.296
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,0.96675,20000.0,-10000.0,-0.9878,SLD,USD,CHF,20160329 19:41:44 EST,,1.0122,19969.7162,271672.93833,0.96675,20001.7162,-0.9878
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,1.3065,10000.0,0.0,0.46642,BOT,USD,CAD,20160329 19:43:52 EST,,2.46642,19970.18262,281437.71933,1.30683,20004.18262,0.46642
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,1.30647,10000.0,-10000.0,-2.0,SLD,USD,CAD,20160329 19:44:24 EST,,0.0,19968.18262,271673.16255,1.30647,20004.18262,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,162.138,10000.0,0.0,-1.824,SLD,GBP,JPY,20160329 19:45:26 EST,,0.176000000001,19966.35862,285941.30655,162.136,20004.35862,-1.824
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,0.68616,20000.0,-10000.0,5.6,SLD,NZD,USD,20160329 19:45:57 EST,,7.6,19971.95862,285941.30655,0.68616,20011.95862,5.6
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,162.142,10000.0,10000.0,-2.0,BOT,GBP,JPY,20160329 19:46:29 EST,,0.0,19969.95862,271672.81055,162.142,20011.95862,-2.0
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,86.084,20000.0,-10000.0,0.288000000001,SLD,AUD,JPY,20160329 19:48:00 EST,,2.288,19970.24662,271672.81055,86.084,20014.24662,0.288000000001
