trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
13.0,-4.5061,20160323 10:11:21 EST,20160323 10:11:21 EST,20160323 10:11:21 EST,1.08947,,EURCHF,long,,20160323 10:10:16 EST,closed,20160323 10:10:16 EST,1.08952,,,1.0,1.0,,EURCHF,,-0.506100000001,-1.0,19967.4939,4.0,262701.35651,19999.4939
5.0,-11.216,20160323 10:23:47 EST,20160323 10:23:47 EST,20160323 10:23:47 EST,112.806,,USDJPY,short,,20160323 10:10:04 EST,closed,20160323 10:10:04 EST,112.724,,,1.0,1.0,,USDJPY,,-7.216,1.0,19956.2779,4.0,261600.66917,19992.2779
1.0,7.5,20160323 10:28:57 EST,20160323 10:28:57 EST,20160323 10:28:57 EST,1.11741,,EURUSD,short,,20160323 10:09:57 EST,closed,20160323 10:09:57 EST,1.11856,,,1.0,1.0,,EURUSD,,11.5,1.0,19963.7779,4.0,262847.84117,20003.7779
3.0,4.7,20160323 10:31:04 EST,20160323 10:31:04 EST,20160323 10:31:04 EST,1.41132,,GBPUSD,short,,20160323 10:10:02 EST,closed,20160323 10:10:02 EST,1.41219,,,1.0,1.0,,GBPUSD,,8.7,1.0,19968.4779,4.0,265786.94117,20012.4779
7.0,-0.786180000001,20160323 10:32:37 EST,20160323 10:32:37 EST,20160323 10:32:37 EST,1.31947,,USDCAD,long,,20160323 10:10:09 EST,closed,20160323 10:10:09 EST,1.31904,,,1.0,1.0,,USDCAD,,3.21382,-1.0,19967.69172,4.0,261535.45995,20015.69172
4.0,-11.99638,20160323 10:33:39 EST,20160323 10:33:39 EST,20160323 10:33:39 EST,0.97325,,USDCHF,long,,20160323 10:10:04 EST,closed,20160323 10:10:04 EST,0.97404,,,1.0,1.0,,USDCHF,,-7.99638,-1.0,19955.69534,4.0,261524.97767,20007.69534
11.0,-16.1303,20160323 10:36:45 EST,20160323 10:36:45 EST,20160323 10:36:45 EST,0.79125,,EURGBP,long,,20160323 10:10:15 EST,closed,20160323 10:10:15 EST,0.79211,,,1.0,1.0,,EURGBP,,-12.1303,-1.0,19939.56504,4.0,262834.32242,19995.56504
8.0,-11.392,20160323 10:39:55 EST,20160323 10:39:55 EST,20160323 10:39:55 EST,75.517,,NZDJPY,short,,20160323 10:10:12 EST,closed,20160323 10:10:12 EST,75.433,,,1.0,1.0,,NZDJPY,,-7.392,1.0,19928.17304,4.0,258319.23717,19988.17304
10.0,-14.912,20160323 10:44:03 EST,20160323 10:44:03 EST,20160323 10:44:03 EST,115.846,,CHFJPY,short,,20160323 10:10:15 EST,closed,20160323 10:10:15 EST,115.722,,,1.0,1.0,,CHFJPY,,-10.912,1.0,19913.26104,4.0,261868.18917,19977.26104
12.0,-11.392,20160323 10:47:40 EST,20160323 10:47:40 EST,20160323 10:47:40 EST,159.259,,GBPJPY,short,,20160323 10:10:16 EST,closed,20160323 10:10:16 EST,159.175,,,1.0,1.0,,GBPJPY,,-7.392,1.0,19901.86904,4.0,265688.53317,19969.86904
14.0,-7.696,20160323 10:49:47 EST,20160323 10:49:47 EST,20160323 10:49:47 EST,85.158,,AUDJPY,short,,20160323 10:10:17 EST,closed,20160323 10:10:17 EST,85.116,,,1.0,1.0,,AUDJPY,,-3.696,1.0,19894.17304,4.0,259167.64517,19966.17304
18.0,2.6,20160323 10:54:58 EST,20160323 10:54:58 EST,20160323 10:54:58 EST,1.11807,,EURUSD,long,,20160323 10:28:57 EST,closed,20160323 10:28:57 EST,1.11741,,,1.0,1.0,,EURUSD,,6.6,-1.0,19896.77304,4.0,262854.44117,19972.77304
19.0,14.6,20160323 10:56:33 EST,20160323 10:56:33 EST,20160323 10:56:33 EST,1.41318,,GBPUSD,long,,20160323 10:31:04 EST,closed,20160323 10:31:04 EST,1.41132,,,1.0,1.0,,GBPUSD,,18.6,-1.0,19911.37304,4.0,265805.54117,19991.37304
20.0,2.3529,20160323 10:57:34 EST,20160323 10:57:34 EST,20160323 10:57:34 EST,1.31862,,USDCAD,short,,20160323 10:32:37 EST,closed,20160323 10:32:37 EST,1.31947,,,1.0,1.0,,USDCAD,,6.3529,1.0,19913.72594,4.0,261529.10705,19997.72594
15.0,11.4,20160323 11:00:10 EST,20160323 11:00:10 EST,20160323 11:00:10 EST,0.6708,,NZDUSD,long,,20160323 10:10:17 EST,closed,20160323 10:10:17 EST,0.66926,,,1.0,1.0,,NZDUSD,,15.4,-1.0,19925.12594,4.0,258381.74117,20013.12594
16.0,4.80614,20160323 11:01:16 EST,20160323 11:01:16 EST,20160323 11:01:16 EST,1.0886,,EURCHF,short,,20160323 10:11:21 EST,closed,20160323 10:11:21 EST,1.08947,,,1.0,1.0,,EURCHF,,8.80614,1.0,19929.93208,4.0,262692.55037,20021.93208
23.0,-2.944,20160323 11:04:51 EST,20160323 11:04:51 EST,20160323 11:04:51 EST,75.529,,NZDJPY,long,,20160323 10:39:55 EST,closed,20160323 10:39:55 EST,75.517,,,1.0,1.0,,NZDJPY,,1.056,-1.0,19926.98808,4.0,258320.29317,20022.98808
24.0,-16.672,20160323 11:08:31 EST,20160323 11:08:31 EST,20160323 11:08:31 EST,115.702,,CHFJPY,long,,20160323 10:44:03 EST,closed,20160323 10:44:03 EST,115.846,,,1.0,1.0,,CHFJPY,,-12.672,-1.0,19910.31608,4.0,261855.51717,20010.31608
25.0,-15.968,20160323 11:11:36 EST,20160323 11:11:36 EST,20160323 11:11:36 EST,159.123,,GBPJPY,long,,20160323 10:47:40 EST,closed,20160323 10:47:40 EST,159.259,,,1.0,1.0,,GBPJPY,,-11.968,-1.0,19894.34808,4.0,265676.56517,19998.34808
26.0,-5.848,20160323 11:12:37 EST,20160323 11:12:37 EST,20160323 11:12:37 EST,85.137,,AUDJPY,long,,20160323 10:49:47 EST,closed,20160323 10:49:47 EST,85.158,,,1.0,1.0,,AUDJPY,,-1.848,-1.0,19888.50008,4.0,259165.79717,19996.50008
28.0,16.2,20160323 11:19:47 EST,20160323 11:19:47 EST,20160323 11:19:47 EST,1.41116,,GBPUSD,short,,20160323 10:56:33 EST,closed,20160323 10:56:33 EST,1.41318,,,1.0,1.0,,GBPUSD,,20.2,1.0,19904.70008,4.0,265785.34117,20016.70008
21.0,-7.84636,20160323 11:21:53 EST,20160323 11:21:53 EST,20160323 11:21:53 EST,0.97363,,USDCHF,short,,20160323 10:33:39 EST,closed,20160323 10:33:39 EST,0.97325,,,1.0,1.0,,USDCHF,,-3.84636,1.0,19896.85372,4.0,261528.82403,20012.85372
31.0,-5.31586,20160323 11:23:58 EST,20160323 11:23:58 EST,20160323 11:23:58 EST,1.08847,,EURCHF,long,,20160323 11:01:16 EST,closed,20160323 11:01:16 EST,1.0886,,,1.0,1.0,,EURCHF,,-1.31586,-1.0,19891.53786,4.0,262691.23451,20011.53786
22.0,-14.4377,20160323 11:24:29 EST,20160323 11:24:29 EST,20160323 11:24:29 EST,0.79199,,EURGBP,short,,20160323 10:36:45 EST,closed,20160323 10:36:45 EST,0.79125,,,1.0,1.0,,EURGBP,,-10.4377,1.0,19877.10016,4.0,262844.76012,20001.10016
9.0,2.688,20160323 11:28:37 EST,20160323 11:28:37 EST,20160323 11:28:37 EST,85.392,,CADJPY,short,,20160323 10:10:14 EST,closed,20160323 10:10:14 EST,85.468,,,1.0,1.0,,CADJPY,,6.688,1.0,19879.78816,4.0,259188.23717,20007.78816
34.0,4.536,20160323 11:34:16 EST,20160323 11:34:16 EST,20160323 11:34:16 EST,159.026,,GBPJPY,short,,20160323 11:11:36 EST,closed,20160323 11:11:36 EST,159.123,,,1.0,1.0,,GBPJPY,,8.536,1.0,19884.32416,4.0,265668.02917,20016.32416
35.0,11.4,20160323 11:36:54 EST,20160323 11:36:54 EST,20160323 11:36:54 EST,84.962,,AUDJPY,short,,20160323 11:12:37 EST,closed,20160323 11:12:37 EST,85.137,,,1.0,1.0,,AUDJPY,,15.4,1.0,19895.72416,4.0,259150.39717,20031.72416
17.0,-19.4,20160323 11:37:55 EST,20160323 11:37:55 EST,20160323 11:37:55 EST,112.631,,USDJPY,long,,20160323 10:23:47 EST,closed,20160323 10:23:47 EST,112.806,,,1.0,1.0,,USDJPY,,-15.4,-1.0,19876.32416,4.0,261585.26917,20016.32416
29.0,14.16182,20160323 11:45:47 EST,20160323 11:45:47 EST,20160323 11:45:47 EST,1.32105,,USDCAD,long,,20160323 10:57:34 EST,closed,20160323 10:57:34 EST,1.31862,,,1.0,1.0,,USDCAD,,18.16182,-1.0,19890.48598,4.0,261547.26887,20034.48598
30.0,6.2,20160323 11:48:56 EST,20160323 11:48:56 EST,20160323 11:48:56 EST,0.66978,,NZDUSD,short,,20160323 11:00:10 EST,closed,20160323 11:00:10 EST,0.6708,,,1.0,1.0,,NZDUSD,,10.2,1.0,19896.68598,4.0,258371.54117,20044.68598
39.0,-4.5642,20160323 11:51:15 EST,20160323 11:51:15 EST,20160323 11:51:15 EST,0.79195,,EURGBP,long,,20160323 11:24:29 EST,closed,20160323 11:24:29 EST,0.79199,,,1.0,1.0,,EURGBP,,-0.564199999999,-1.0,19892.12178,4.0,262844.19592,20044.12178
41.0,-9.544,20160323 12:00:56 EST,20160323 12:00:56 EST,20160323 12:00:56 EST,158.963,,GBPJPY,long,,20160323 11:34:16 EST,closed,20160323 11:34:16 EST,159.026,,,1.0,1.0,,GBPJPY,,-5.544,-1.0,19882.57778,4.0,265662.48517,20038.57778
42.0,-9.896,20160323 12:03:37 EST,20160323 12:03:37 EST,20160323 12:03:37 EST,84.895,,AUDJPY,long,,20160323 11:36:54 EST,closed,20160323 11:36:54 EST,84.962,,,1.0,1.0,,AUDJPY,,-5.896,-1.0,19872.68178,4.0,259144.50117,20032.68178
43.0,-9.632,20160323 12:04:51 EST,20160323 12:04:51 EST,20160323 12:04:51 EST,112.695,,USDJPY,short,,20160323 11:37:55 EST,closed,20160323 11:37:55 EST,112.631,,,1.0,1.0,,USDJPY,,-5.632,1.0,19863.04978,4.0,261590.90117,20027.04978
6.0,12.9,20160323 12:06:22 EST,20160323 12:06:22 EST,20160323 12:06:22 EST,0.75348,,AUDUSD,short,,20160323 10:10:07 EST,closed,20160323 10:10:07 EST,0.75517,,,1.0,1.0,,AUDUSD,,16.9,1.0,19875.94978,4.0,259208.54117,20043.94978
45.0,-8.2,20160323 12:15:50 EST,20160323 12:15:50 EST,20160323 12:15:50 EST,0.66936,,NZDUSD,long,,20160323 11:48:56 EST,closed,20160323 11:48:56 EST,0.66978,,,1.0,1.0,,NZDUSD,,-4.2,-1.0,19867.74978,4.0,258367.34117,20039.74978
46.0,-4.42315,20160323 12:19:04 EST,20160323 12:19:04 EST,20160323 12:19:04 EST,0.79198,,EURGBP,short,,20160323 11:51:15 EST,closed,20160323 11:51:15 EST,0.79195,,,1.0,1.0,,EURGBP,,-0.42315,1.0,19863.32663,4.0,262844.61907,20039.32663
47.0,10.344,20160323 12:28:04 EST,20160323 12:28:04 EST,20160323 12:28:04 EST,158.8,,GBPJPY,short,,20160323 12:00:56 EST,closed,20160323 12:00:56 EST,158.963,,,1.0,1.0,,GBPJPY,,14.344,1.0,19873.67063,4.0,265648.14117,20053.67063
49.0,0.400000000001,20160323 12:31:53 EST,20160323 12:31:53 EST,20160323 12:31:53 EST,112.745,,USDJPY,long,,20160323 12:04:51 EST,closed,20160323 12:04:51 EST,112.695,,,1.0,1.0,,USDJPY,,4.4,-1.0,19874.07063,4.0,261595.30117,20058.07063
50.0,-15.4,20160323 12:33:32 EST,20160323 12:33:32 EST,20160323 12:33:32 EST,0.75234,,AUDUSD,long,,20160323 12:06:22 EST,closed,20160323 12:06:22 EST,0.75348,,,1.0,1.0,,AUDUSD,,-11.4,-1.0,19858.67063,4.0,259197.14117,20046.67063
44.0,0.33492,20160323 12:39:00 EST,20160323 12:39:00 EST,20160323 12:39:00 EST,1.32047,,USDCAD,short,,20160323 11:45:47 EST,closed,20160323 11:45:47 EST,1.32105,,,1.0,1.0,,USDCAD,,4.33492,1.0,19859.00555,4.0,261542.93395,20051.00555
37.0,13.61228,20160323 12:39:48 EST,20160323 12:39:48 EST,20160323 12:39:48 EST,0.97537,,USDCHF,long,,20160323 11:21:53 EST,closed,20160323 11:21:53 EST,0.97363,,,1.0,1.0,,USDCHF,,17.61228,-1.0,19872.61783,4.0,261546.43631,20068.61783
51.0,-3.0,20160323 12:41:26 EST,20160323 12:41:26 EST,20160323 12:41:26 EST,0.66926,,NZDUSD,short,,20160323 12:15:50 EST,closed,20160323 12:15:50 EST,0.66936,,,1.0,1.0,,NZDUSD,,1.0,1.0,19869.61783,4.0,258366.34117,20069.61783
55.0,-14.5,20160323 12:59:02 EST,20160323 12:59:02 EST,20160323 12:59:02 EST,0.75339,,AUDUSD,short,,20160323 12:33:32 EST,closed,20160323 12:33:32 EST,0.75234,,,1.0,1.0,,AUDUSD,,-10.5,1.0,19855.11783,4.0,259207.64117,20059.11783
36.0,-16.9,20160323 13:01:41 EST,20160323 13:01:41 EST,20160323 13:01:41 EST,1.40987,,GBPUSD,long,,20160323 11:19:47 EST,closed,20160323 11:19:47 EST,1.41116,,,1.0,1.0,,GBPUSD,,-12.9,-1.0,19838.21783,4.0,265772.44117,20046.21783
57.0,-7.74514,20160323 13:04:51 EST,20160323 13:04:51 EST,20160323 13:04:51 EST,0.97574,,USDCHF,short,,20160323 12:39:48 EST,closed,20160323 12:39:48 EST,0.97537,,,1.0,1.0,,USDCHF,,-3.74514,1.0,19830.47269,4.0,261550.18145,20042.47269
58.0,5.4,20160323 13:06:27 EST,20160323 13:06:27 EST,20160323 13:06:27 EST,0.6702,,NZDUSD,long,,20160323 12:41:26 EST,closed,20160323 12:41:26 EST,0.66926,,,1.0,1.0,,NZDUSD,,9.4,-1.0,19835.87269,4.0,258375.74117,20051.87269
32.0,-1.36,20160323 13:11:12 EST,20160323 13:11:12 EST,20160323 13:11:12 EST,75.499,,NZDJPY,short,,20160323 11:04:51 EST,closed,20160323 11:04:51 EST,75.529,,,1.0,1.0,,NZDJPY,,2.64,1.0,19834.51269,4.0,258317.65317,20054.51269
33.0,19.848,20160323 13:14:55 EST,20160323 13:14:55 EST,20160323 13:14:55 EST,115.431,,CHFJPY,short,,20160323 11:08:31 EST,closed,20160323 11:08:31 EST,115.702,,,1.0,1.0,,CHFJPY,,23.848,1.0,19854.36069,4.0,261831.66917,20078.36069
53.0,-5.848,20160323 13:18:33 EST,20160323 13:18:33 EST,20160323 13:18:33 EST,158.779,,GBPJPY,long,,20160323 12:28:04 EST,closed,20160323 12:28:04 EST,158.8,,,1.0,1.0,,GBPJPY,,-1.848,-1.0,19848.51269,4.0,265646.29317,20076.51269
27.0,-2.4,20160323 13:25:40 EST,20160323 13:25:40 EST,20160323 13:25:40 EST,1.11791,,EURUSD,short,,20160323 10:54:58 EST,closed,20160323 10:54:58 EST,1.11807,,,1.0,1.0,,EURUSD,,1.6,1.0,19846.11269,4.0,262852.84117,20078.11269
60.0,-6.1,20160323 13:27:32 EST,20160323 13:27:32 EST,20160323 13:27:32 EST,1.41008,,GBPUSD,short,,20160323 13:01:41 EST,closed,20160323 13:01:41 EST,1.40987,,,1.0,1.0,,GBPUSD,,-2.1,1.0,19840.01269,4.0,265774.54117,20076.01269
61.0,-7.74514,20160323 13:30:21 EST,20160323 13:30:21 EST,20160323 13:30:21 EST,0.97537,,USDCHF,long,,20160323 13:04:51 EST,closed,20160323 13:04:51 EST,0.97574,,,1.0,1.0,,USDCHF,,-3.74514,-1.0,19832.26755,4.0,261546.43631,20072.26755
62.0,-12.6,20160323 13:32:46 EST,20160323 13:32:46 EST,20160323 13:32:46 EST,0.67106,,NZDUSD,short,,20160323 13:06:27 EST,closed,20160323 13:06:27 EST,0.6702,,,1.0,1.0,,NZDUSD,,-8.6,1.0,19819.66755,4.0,258384.34117,20063.66755
52.0,6.01455,20160323 13:34:31 EST,20160323 13:34:31 EST,20160323 13:34:31 EST,0.79269,,EURGBP,long,,20160323 12:19:04 EST,closed,20160323 12:19:04 EST,0.79198,,,1.0,1.0,,EURGBP,,10.01455,-1.0,19825.6821,4.0,262854.63362,20073.6821
64.0,-7.168,20160323 13:41:25 EST,20160323 13:41:25 EST,20160323 13:41:25 EST,115.395,,CHFJPY,long,,20160323 13:14:55 EST,closed,20160323 13:14:55 EST,115.431,,,1.0,1.0,,CHFJPY,,-3.168,-1.0,19818.5141,4.0,261828.50117,20070.5141
65.0,-1.008,20160323 13:45:26 EST,20160323 13:45:26 EST,20160323 13:45:26 EST,158.745,,GBPJPY,short,,20160323 13:18:33 EST,closed,20160323 13:18:33 EST,158.779,,,1.0,1.0,,GBPJPY,,2.992,1.0,19817.5061,4.0,265643.30117,20073.5061
48.0,2.424,20160323 13:47:32 EST,20160323 13:47:32 EST,20160323 13:47:32 EST,84.822,,AUDJPY,short,,20160323 12:03:37 EST,closed,20160323 12:03:37 EST,84.895,,,1.0,1.0,,AUDJPY,,6.424,1.0,19819.9301,4.0,259138.07717,20079.9301
59.0,-3.2,20160323 13:51:17 EST,20160323 13:51:17 EST,20160323 13:51:17 EST,0.75347,,AUDUSD,long,,20160323 12:59:02 EST,closed,20160323 12:59:02 EST,0.75339,,,1.0,1.0,,AUDUSD,,0.8,-1.0,19816.7301,4.0,259208.44117,20080.7301
66.0,-2.1,20160323 13:53:35 EST,20160323 13:53:35 EST,20160323 13:53:35 EST,1.1181,,EURUSD,long,,20160323 13:25:40 EST,closed,20160323 13:25:40 EST,1.11791,,,1.0,1.0,,EURUSD,,1.9,-1.0,19814.6301,4.0,262854.74117,20082.6301
67.0,3.3,20160323 13:56:03 EST,20160323 13:56:03 EST,20160323 13:56:03 EST,1.41081,,GBPUSD,long,,20160323 13:27:32 EST,closed,20160323 13:27:32 EST,1.41008,,,1.0,1.0,,GBPUSD,,7.3,-1.0,19817.9301,4.0,265781.84117,20089.9301
70.0,-2.16635,20160323 14:04:14 EST,20160323 14:04:14 EST,20160323 14:04:14 EST,0.79256,,EURGBP,short,,20160323 13:34:31 EST,closed,20160323 13:34:31 EST,0.79269,,,1.0,1.0,,EURGBP,,1.83365,1.0,19815.76375,4.0,262852.79997,20091.76375
71.0,-1.888,20160323 14:10:15 EST,20160323 14:10:15 EST,20160323 14:10:15 EST,115.371,,CHFJPY,short,,20160323 13:41:25 EST,closed,20160323 13:41:25 EST,115.395,,,1.0,1.0,,CHFJPY,,2.112,1.0,19813.87575,4.0,261826.38917,20093.87575
63.0,-2.944,20160323 14:15:15 EST,20160323 14:15:15 EST,20160323 14:15:15 EST,75.511,,NZDJPY,long,,20160323 13:11:12 EST,closed,20160323 13:11:12 EST,75.499,,,1.0,1.0,,NZDJPY,,1.056,-1.0,19810.93175,4.0,258318.70917,20094.93175
74.0,-11.0,20160323 14:21:44 EST,20160323 14:21:44 EST,20160323 14:21:44 EST,0.75417,,AUDUSD,short,,20160323 13:51:17 EST,closed,20160323 13:51:17 EST,0.75347,,,1.0,1.0,,AUDUSD,,-7.0,1.0,19799.93175,4.0,259215.44117,20087.93175
76.0,-13.4,20160323 14:26:05 EST,20160323 14:26:05 EST,20160323 14:26:05 EST,1.41175,,GBPUSD,short,,20160323 13:56:03 EST,closed,20160323 13:56:03 EST,1.41081,,,1.0,1.0,,GBPUSD,,-9.4,1.0,19786.53175,4.0,265791.24117,20078.53175
56.0,0.1107,20160323 14:28:20 EST,20160323 14:28:20 EST,20160323 14:28:20 EST,1.32102,,USDCAD,long,,20160323 12:39:00 EST,closed,20160323 12:39:00 EST,1.32047,,,1.0,1.0,,USDCAD,,4.1107,-1.0,19786.64245,4.0,261547.04465,20082.64245
69.0,-3.2,20160323 14:31:26 EST,20160323 14:31:26 EST,20160323 14:31:26 EST,0.67114,,NZDUSD,long,,20160323 13:32:46 EST,closed,20160323 13:32:46 EST,0.67106,,,1.0,1.0,,NZDUSD,,0.8,-1.0,19783.44245,4.0,258385.14117,20083.44245
38.0,-27.98914,20160323 14:32:32 EST,20160323 14:32:32 EST,20160323 14:32:32 EST,1.09084,,EURCHF,short,,20160323 11:23:58 EST,closed,20160323 11:23:58 EST,1.08847,,,1.0,1.0,,EURCHF,,-23.98914,1.0,19755.45331,4.0,262715.22365,20059.45331
79.0,-2.504,20160323 14:36:16 EST,20160323 14:36:16 EST,20160323 14:36:16 EST,75.494,,NZDJPY,short,,20160323 14:15:15 EST,closed,20160323 14:15:15 EST,75.511,,,1.0,1.0,,NZDJPY,,1.496,1.0,19752.94931,4.0,258317.21317,20060.94931
78.0,-9.544,20160323 14:41:00 EST,20160323 14:41:00 EST,20160323 14:41:00 EST,115.308,,CHFJPY,long,,20160323 14:10:15 EST,closed,20160323 14:10:15 EST,115.371,,,1.0,1.0,,CHFJPY,,-5.544,-1.0,19743.40531,4.0,261820.84517,20055.40531
72.0,-16.232,20160323 14:45:16 EST,20160323 14:45:16 EST,20160323 14:45:16 EST,158.606,,GBPJPY,long,,20160323 13:45:26 EST,closed,20160323 13:45:26 EST,158.745,,,1.0,1.0,,GBPJPY,,-12.232,-1.0,19727.17331,4.0,265631.06917,20043.17331
73.0,-20.72,20160323 14:48:06 EST,20160323 14:48:06 EST,20160323 14:48:06 EST,84.632,,AUDJPY,long,,20160323 13:47:32 EST,closed,20160323 13:47:32 EST,84.822,,,1.0,1.0,,AUDJPY,,-16.72,-1.0,19706.45331,4.0,259121.35717,20026.45331
75.0,-6.6,20160323 14:53:44 EST,20160323 14:53:44 EST,20160323 14:53:44 EST,1.11836,,EURUSD,short,,20160323 13:53:35 EST,closed,20160323 13:53:35 EST,1.1181,,,1.0,1.0,,EURUSD,,-2.6,1.0,19699.85331,4.0,262857.34117,20023.85331
81.0,-4.0,20160323 14:55:57 EST,20160323 14:55:57 EST,20160323 14:55:57 EST,1.41175,,GBPUSD,long,,20160323 14:26:05 EST,closed,20160323 14:26:05 EST,1.41175,,,1.0,1.0,,GBPUSD,,0.0,-1.0,19695.85331,4.0,265791.24117,20023.85331
68.0,-4.40488,20160323 15:00:33 EST,20160323 15:00:33 EST,20160323 15:00:33 EST,0.97541,,USDCHF,short,,20160323 13:30:21 EST,closed,20160323 13:30:21 EST,0.97537,,,1.0,1.0,,USDCHF,,-0.404879999999,1.0,19691.44843,4.0,261546.84119,20023.44843
77.0,-8.37255,20160323 15:04:35 EST,20160323 15:04:35 EST,20160323 15:04:35 EST,0.79225,,EURGBP,long,,20160323 14:04:14 EST,closed,20160323 14:04:14 EST,0.79256,,,1.0,1.0,,EURGBP,,-4.37255,-1.0,19683.07588,4.0,262848.42742,20019.07588
40.0,-34.096,20160323 15:08:43 EST,20160323 15:08:43 EST,20160323 15:08:43 EST,85.05,,CADJPY,long,,20160323 11:28:37 EST,closed,20160323 11:28:37 EST,85.392,,,1.0,1.0,,CADJPY,,-30.096,-1.0,19648.97988,4.0,259158.14117,19988.97988
86.0,-4.352,20160323 15:10:23 EST,20160323 15:10:23 EST,20160323 15:10:23 EST,115.312,,CHFJPY,short,,20160323 14:41:00 EST,closed,20160323 14:41:00 EST,115.308,,,1.0,1.0,,CHFJPY,,-0.352,1.0,19644.62788,4.0,261821.19717,19988.62788
80.0,-20.2,20160323 15:21:07 EST,20160323 15:21:07 EST,20160323 15:21:07 EST,0.75255,,AUDUSD,long,,20160323 14:21:44 EST,closed,20160323 14:21:44 EST,0.75417,,,1.0,1.0,,AUDUSD,,-16.2,-1.0,19624.42788,4.0,259199.24117,19972.42788
89.0,-4.9,20160323 15:23:12 EST,20160323 15:23:12 EST,20160323 15:23:12 EST,1.11827,,EURUSD,long,,20160323 14:53:44 EST,closed,20160323 14:53:44 EST,1.11836,,,1.0,1.0,,EURUSD,,-0.899999999999,-1.0,19619.52788,4.0,262856.44117,19971.52788
91.0,-10.47808,20160323 15:28:00 EST,20160323 15:28:00 EST,20160323 15:28:00 EST,0.97477,,USDCHF,long,,20160323 15:00:33 EST,closed,20160323 15:00:33 EST,0.97541,,,1.0,1.0,,USDCHF,,-6.47808,-1.0,19609.0498,4.0,261540.36311,19965.0498
83.0,-0.200000000001,20160323 15:29:04 EST,20160323 15:29:04 EST,20160323 15:29:04 EST,0.67076,,NZDUSD,short,,20160323 14:31:26 EST,closed,20160323 14:31:26 EST,0.67114,,,1.0,1.0,,NZDUSD,,3.8,1.0,19608.8498,4.0,258381.34117,19968.8498
84.0,-12.70492,20160323 15:31:23 EST,20160323 15:31:23 EST,20160323 15:31:23 EST,1.08998,,EURCHF,long,,20160323 14:32:32 EST,closed,20160323 14:32:32 EST,1.09084,,,1.0,1.0,,EURCHF,,-8.70492,-1.0,19596.14488,4.0,262706.51873,19960.14488
