trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-6.16,20160425 07:16:20 EST,20160425 07:16:20 EST,20160425 07:16:20 EST,85.758,,AUDJPY,short,,20160425 07:05:19 EST,closed,20160425 07:05:19 EST,85.746,,,2.0,2.0,,AUDJPY,,-2.16,2.0,JPY,99993.84,4.0,2000002.16,99993.84,99997.84,99997.84,0.989999999997,-1.01
2.0,-4.72,20160425 08:00:48 EST,20160425 08:00:48 EST,20160425 08:00:48 EST,85.822,,AUDJPY,long,,20160425 07:30:43 EST,closed,20160425 07:30:43 EST,85.826,,,2.0,2.0,,AUDJPY,,-0.720000000001,-2.0,JPY,99989.12,4.0,2000001.44,99989.12,99997.12,99997.12,-0.360000000002,-2.36
3.0,-17.86,20160502 10:16:02 EST,20160502 10:16:02 EST,20160502 10:16:02 EST,81.291,,AUDJPY,short,,20160502 10:01:09 EST,closed,20160502 10:01:09 EST,81.214,,,2.0,2.0,,AUDJPY,,-13.86,2.0,JPY,99971.26,4.0,2000015.3,99971.26,99983.26,99983.26,-1.62,-3.62
4.0,-7.24,20160502 11:21:10 EST,20160502 11:21:10 EST,20160502 11:21:10 EST,81.273,,AUDJPY,long,,20160502 10:16:02 EST,closed,20160502 10:16:02 EST,81.291,,,2.0,2.0,,AUDJPY,,-3.24,-2.0,JPY,99964.02,4.0,2000012.06,99964.02,99980.02,99980.02,-0.179999999998,-2.18
5.0,26.78,20160502 13:29:07 EST,20160502 13:29:07 EST,20160502 13:29:07 EST,81.506,,AUDJPY,long,,20160502 11:53:13 EST,closed,20160502 11:53:13 EST,81.335,,,2.0,2.0,,AUDJPY,,30.78,-2.0,JPY,99990.8,4.0,2000042.84,99990.8,100010.8,100010.8,-3.78,-5.78
6.0,-5.8,20160502 14:49:02 EST,20160502 14:49:02 EST,20160502 14:49:02 EST,81.516,,AUDJPY,short,,20160502 13:29:07 EST,closed,20160502 13:29:07 EST,81.506,,,2.0,2.0,,AUDJPY,,-1.8,2.0,JPY,99985.0,4.0,2000044.64,99985.0,100009.0,100009.0,3.78,1.78
7.0,-1.12,20160502 15:21:13 EST,20160502 15:21:13 EST,20160502 15:21:13 EST,81.532,,AUDJPY,long,,20160502 14:49:02 EST,closed,20160502 14:49:02 EST,81.516,,,2.0,2.0,,AUDJPY,,2.88,-2.0,JPY,99983.88,4.0,2000047.52,99983.88,100011.88,100011.88,-1.98,-3.98
8.0,-7.06,20160502 15:53:23 EST,20160502 15:53:23 EST,20160502 15:53:23 EST,81.549,,AUDJPY,short,,20160502 15:21:13 EST,closed,20160502 15:21:13 EST,81.532,,,2.0,2.0,,AUDJPY,,-3.06,2.0,JPY,99976.82,4.0,2000050.58,99976.82,100008.82,100008.82,0.720000000001,-1.28
9.0,0.320000000003,20160502 16:25:11 EST,20160502 16:25:11 EST,20160502 16:25:11 EST,81.573,,AUDJPY,long,,20160502 15:53:23 EST,closed,20160502 15:53:23 EST,81.549,,,2.0,2.0,,AUDJPY,,4.32,-2.0,JPY,99977.14,4.0,2000054.9,99977.14,100013.14,100013.14,1.98,-0.0199999999982
10.0,-11.2,20160502 16:52:52 EST,20160502 16:52:52 EST,20160502 16:52:52 EST,81.613,,AUDJPY,short,,20160502 16:25:11 EST,closed,20160502 16:25:11 EST,81.573,,,2.0,2.0,,AUDJPY,,-7.2,2.0,JPY,99965.94,4.0,2000062.1,99965.94,100005.94,100005.94,1.98,-0.0200000000008
11.0,-17.32,20160502 17:44:59 EST,20160502 17:44:59 EST,20160502 17:44:59 EST,81.539,,AUDJPY,long,,20160502 16:52:52 EST,closed,20160502 16:52:52 EST,81.613,,,2.0,2.0,,AUDJPY,,-13.32,-2.0,JPY,99948.62,4.0,2000048.78,99948.62,99992.62,99992.62,-0.809999999999,-2.81
12.0,-6.16,20160502 18:17:10 EST,20160502 18:17:10 EST,20160502 18:17:10 EST,81.554,,AUDJPY,long,,20160502 18:00:17 EST,closed,20160502 18:00:17 EST,81.566,,,2.0,2.0,,AUDJPY,,-2.16,-2.0,JPY,99942.46,4.0,2000046.62,99942.46,99990.46,99990.46,-4.68,-6.68
13.0,-9.4,20160502 18:49:11 EST,20160502 18:49:11 EST,20160502 18:49:11 EST,81.584,,AUDJPY,short,,20160502 18:17:10 EST,closed,20160502 18:17:10 EST,81.554,,,2.0,2.0,,AUDJPY,,-5.4,2.0,JPY,99933.06,4.0,2000052.02,99933.06,99985.06,99985.06,1.62,-0.38
14.0,-12.64,20160502 19:36:48 EST,20160502 19:36:48 EST,20160502 19:36:48 EST,81.536,,AUDJPY,long,,20160502 18:49:11 EST,closed,20160502 18:49:11 EST,81.584,,,2.0,2.0,,AUDJPY,,-8.64,-2.0,JPY,99920.42,4.0,2000043.38,99920.42,99976.42,99976.42,-3.06,-5.06
15.0,-9.04,20160502 19:53:22 EST,20160502 19:53:22 EST,20160502 19:53:22 EST,81.564,,AUDJPY,short,,20160502 19:36:48 EST,closed,20160502 19:36:48 EST,81.536,,,2.0,2.0,,AUDJPY,,-5.04,2.0,JPY,99911.38,4.0,2000048.42,99911.38,99971.38,99971.38,-0.720000000001,-2.72
