permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,0.68093,20000.0,-20000.0,-2.0,SLD,NZD,USD,20160410 17:15:04 EST,,0.0,99998.0,1986381.4,99986.2,0.68093,99990.2,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,0.6817,40000.0,20000.0,-17.4,BOT,NZD,USD,20160410 19:38:50 EST,,-15.4,99980.6,1986381.4,99971.6,0.6817,99977.6,99984.6,-17.4
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,0.6816,60000.0,-40000.0,-4.0,SLD,NZD,USD,20160410 21:38:55 EST,,-2.0,99976.6,1972749.4,99981.8,0.6816,99989.8,99982.6,-4.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.6817,80000.0,40000.0,-6.0,BOT,NZD,USD,20160410 22:06:09 EST,,-4.0,99970.6,1972749.4,99954.6,0.6817,99964.6,99978.6,-6.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,0.6816,60000.0,-20000.0,-6.0,SLD,NZD,USD,20160410 22:38:29 EST,,-4.0,99964.6,1986381.4,99966.2,0.6816,99978.2,99974.6,-6.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,0.6817,40000.0,20000.0,-4.0,BOT,NZD,USD,20160410 23:38:01 EST,,-2.0,99960.6,1986381.4,99951.6,0.6817,99965.6,99972.6,-4.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 03:08:45 EST,,0.0,99958.6,1972747.4,99942.6,0.6817,99958.6,99972.6,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 03:39:32 EST,,-2.0,99954.6,1986379.4,99945.6,0.6817,99963.6,99970.6,-4.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 05:38:06 EST,,0.0,99952.6,1972745.4,99936.6,0.6817,99956.6,99970.6,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 06:09:22 EST,,-2.0,99948.6,1986377.4,99939.6,0.6817,99961.6,99968.6,-4.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 07:09:22 EST,,0.0,99946.6,1972743.4,99930.6,0.6817,99954.6,99968.6,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 07:39:07 EST,,-2.0,99942.6,1986375.4,99933.6,0.6817,99959.6,99966.6,-4.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 08:39:09 EST,,0.0,99940.6,1972741.4,99924.6,0.6817,99952.6,99966.6,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 09:39:12 EST,,-2.0,99936.6,1986373.4,99927.6,0.6817,99957.6,99964.6,-4.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 10:08:55 EST,,0.0,99934.6,1972739.4,99918.6,0.6817,99950.6,99964.6,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 10:39:11 EST,,-2.0,99930.6,1986371.4,99921.6,0.6817,99955.6,99962.6,-4.0
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 12:39:09 EST,,0.0,99928.6,1972737.4,99912.6,0.6817,99948.6,99962.6,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 13:09:25 EST,,-2.0,99924.6,1986369.4,99915.6,0.6817,99953.6,99960.6,-4.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 14:37:41 EST,,0.0,99922.6,1972735.4,99906.6,0.6817,99946.6,99960.6,-2.0
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160411 15:23:42 EST,,-2.0,99918.6,1986367.4,99909.6,0.6817,99951.6,99958.6,-4.0
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,0.6817,20000.0,40000.0,-2.0,BOT,NZD,USD,20160411 23:37:34 EST,,0.0,99916.6,1972733.4,99900.6,0.6817,99944.6,99958.6,-2.0
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,0.6816,20000.0,20000.0,-4.0,SLD,NZD,USD,20160412 00:37:25 EST,,-2.0,99912.6,1986365.4,99903.6,0.6817,99949.6,99956.6,-4.0
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,0.6816,40000.0,-20000.0,-4.0,SLD,NZD,USD,20160412 08:37:18 EST,,-2.0,99908.6,1986365.4,99910.2,0.6816,99958.2,99954.6,-4.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,0.6817,40000.0,20000.0,-4.0,BOT,NZD,USD,20160412 09:08:02 EST,,-2.0,99904.6,1986365.4,99895.6,0.6817,99945.6,99952.6,-4.0
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,0.6816,60000.0,-40000.0,-4.0,SLD,NZD,USD,20160412 10:07:59 EST,,-2.0,99900.6,1972733.4,99905.8,0.6816,99957.8,99950.6,-4.0
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,0.6817,20000.0,-20000.0,-4.0,BOT,NZD,USD,20160412 10:37:46 EST,,-2.0,99896.6,1986367.4,99898.2,0.6816,99952.2,99948.6,-4.0
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,0.6817,60000.0,40000.0,-4.0,BOT,NZD,USD,20160412 11:37:43 EST,,-2.0,99892.6,1972733.4,99876.6,0.6817,99932.6,99946.6,-4.0
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,0.6816,60000.0,-20000.0,-6.0,SLD,NZD,USD,20160412 12:04:55 EST,,-4.0,99886.6,1986365.4,99888.2,0.6816,99946.2,99942.6,-6.0
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,0.6817,40000.0,20000.0,-4.0,BOT,NZD,USD,20160412 14:37:31 EST,,-2.0,99882.6,1986365.4,99873.6,0.6817,99933.6,99940.6,-4.0
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,0.69208,20000.0,40000.0,-2.0,BOT,NZD,USD,20160412 15:23:41 EST,,0.0,99880.6,1972523.8,100085.0,0.68689,100147.0,99940.6,-2.0
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,0.69189,20000.0,20000.0,98.0,SLD,NZD,USD,20160412 15:38:21 EST,,100.0,99978.6,1986361.6,100076.6,0.68689,100140.6,100040.6,98.0
