Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:11 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:11 EST,paperUSD,99998.0,100000.0,1987052.912,165.2,-2.0,0.0,USD,100163.2,100167.2,167.2
20160410 19:32:28 EST,paperUSD,99957.28,99961.28,2000038.72,0.0,-42.72,-38.72,USD,99957.28,99961.28,0.0
20160410 19:32:28 EST,paperUSD,99955.28,99961.28,1987052.912,125.776,-44.72,-38.72,USD,100081.056,100089.056,127.776
20160410 21:01:52 EST,paperUSD,99951.696,99959.696,2000037.136,0.0,-48.304,-40.304,USD,99951.696,99959.696,0.0
20160410 21:01:52 EST,paperUSD,99949.696,99959.696,1987052.912,128.064,-50.304,-40.304,USD,100077.76,100089.76,130.064
20160410 23:15:34 EST,paperUSD,99946.112,99958.112,2000038.72,0.0,-53.888,-41.888,USD,99946.112,99958.112,0.0
20160410 23:15:34 EST,paperUSD,99944.112,99958.112,1987052.912,125.776,-55.888,-41.888,USD,100069.888,100085.888,127.776
20160415 08:32:26 EST,paperUSD,100189.568,100205.568,2000286.176,0.0,189.568,205.568,USD,100189.568,100205.568,0.0
20160415 08:32:26 EST,paperUSD,100187.568,100205.568,1987052.912,-0.944,187.568,205.568,USD,100186.624,100206.624,1.056
20160418 07:02:07 EST,paperUSD,100190.496,100210.496,2000281.248,0.0,190.496,210.496,USD,100190.496,100210.496,0.0
20160418 07:02:07 EST,paperUSD,100188.496,100210.496,1987052.912,-4.288,188.496,210.496,USD,100184.208,100208.208,-2.288
20160423 21:21:18 EST,paperUSD,100434.304,100458.304,2000529.056,0.0,434.304,458.304,USD,100434.304,100458.304,0.0
20160423 21:21:18 EST,paperUSD,100432.304,100458.304,1987052.912,8.912,432.304,458.304,USD,100441.216,100469.216,10.912
20160424 00:00:19 EST,paperUSD,100419.392,100447.392,2000539.968,0.0,419.392,447.392,USD,100419.392,100447.392,0.0
20160424 00:00:19 EST,paperUSD,100417.392,100447.392,1987052.912,-12.912,417.392,447.392,USD,100404.48,100436.48,-10.912
